rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1996,10,250,5000,1000,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.807
1996,10,250,5000,890.735463861044,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.285
1996,10,250,5000,793.409666579749,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.296
1996,10,250,5000,706.718127392749,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.342
1996,10,250,5000,629.498899022189,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.328
1996,10,250,5000,560.716993820546,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.26
1996,10,250,5000,499.450511585514,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.318
1996,10,250,5000,444.878283112759,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.321
1996,10,250,5000,396.268863870148,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.276
1996,10,250,5000,352.970730273065,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.27
1996,10,250,5000,314.40354715915,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.32700000000001
1996,10,250,5000,280.050389418363,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.279
1996,10,250,5000,249.450813523032,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.261
1996,10,250,5000,222.194686093952,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.334
1996,10,250,5000,197.916686785356,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.267
1996,10,250,5000,176.291411809595,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.33500000000001
1996,10,250,5000,157.029012472938,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.27199999999999
1996,10,250,5000,139.871310264724,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25399999999999
1996,10,250,5000,124.588336429501,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.255
1996,10,250,5000,110.975249641207,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.33300000000001
1996,10,250,5000,98.8495904662558,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.27
1996,10,250,5000,88.0488358164346,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.313
1996,10,250,5000,78.4282206133768,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.22199999999999
1996,10,250,5000,69.8587974678525,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.209
1996,10,250,5000,62.2257083673023,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.30500000000001
1996,10,250,5000,55.426645206631,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.28100000000001
1996,10,250,5000,49.37047852839,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25700000000001
1996,10,250,5000,43.9760360930272,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.325
1996,10,250,5000,39.1710149080926,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.232
1996,10,250,5000,34.8910121340677,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.244
1996,10,250,5000,31.0786618778201,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.447
1996,10,250,5000,27.6828663039207,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.31700000000001
1996,10,250,5000,24.658110758226,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.30199999999999
1996,10,250,5000,21.9638537241655,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.12300000000002
1996,10,250,5000,19.5639834351706,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.13200000000001
1996,10,250,5000,17.4263338600965,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.32900000000001
1996,10,250,5000,15.5222535742705,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.28100000000001
1996,10,250,5000,13.8262217376466,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.19300000000001
1996,10,250,5000,12.3155060329283,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.19200000000001
1996,10,250,5000,10.9698579789238,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.20400000000001
1996,10,250,5000,9.77124153534649,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.345
1996,10,250,5000,8.70359136148516,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.28700000000001
1996,10,250,5000,7.75259748862946,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.28800000000001
1996,10,250,5000,6.90551352016232,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.196
1996,10,250,5000,6.1509857885805,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.22799999999998
1996,10,250,5000,5.47890117959394,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25700000000001
1996,10,250,5000,4.88025158365443,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25200000000001
1996,10,250,5000,4.34701315812502,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.238
1996,10,250,5000,3.87203878181255,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.31099999999998
1996,10,250,5000,3.44896226040576,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.24099999999999
1996,10,250,5000,3.07211299886176,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.26499999999999
1996,10,250,5000,2.73643999707467,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.268
1996,10,250,5000,2.43744415012222,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25
1996,10,250,5000,2.1711179456945,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.30100000000002
1996,10,250,5000,1.93389175045523,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.22199999999998
1996,10,250,5000,1.72258596539879,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.245
1996,10,250,5000,1.53436840893001,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.25199999999998
1996,10,250,5000,1.36671635646201,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.268
1996,10,250,5000,1.21738272773966,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.30699999999999
1996,10,250,5000,1.08436596868961,0.001,0,NA,NA,0.385738645854353,0.213698447377508,12504987.846575,2.22900000000001
