n,rd_seed,t,p,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1250.0,12850.6,20.0,250.0,0.001,0.001,1.0,0.5794415652633783,0.28548796785396846,0.38250078901911744,89.0684675693512,6353217.891452275,6353217.891452275
2500.0,12850.6,20.0,250.0,0.001,0.001,1.0,0.8827604080030419,0.25949002001433374,0.40107168755825234,82.83969535827637,12534798.406379705,12534798.406379705
3750.0,12850.6,20.0,250.0,0.001,0.001,1.0,0.8902995447802201,0.24997073475423576,0.3903389011081785,83.07567837238312,18758491.82521882,18758491.825218815
5000.0,12850.6,20.0,250.0,0.001,0.001,1.0,0.8912627502389613,0.24701973229169405,0.3868214103066955,82.42474434375762,24986853.256293427,24986853.256293427
6250.0,12850.6,20.0,250.0,0.001,0.001,1.0,0.8912349381777551,0.2440694484615053,0.38319300854813704,85.46854674816132,31214629.572119404,31214629.572119404
7500.0,12850.6,20.0,250.0,0.0005,0.001,1.0,0.8901359027993234,0.3902820054966075,0.5426260478763563,84.2269877910614,37437580.6494839,37437580.6494839
