t,p,n,nu_0,mu,gamma,no_edges,bic value,Precision_1,Precision_2,Precision_3,precision_avg,Recall_1,Recall_2,Recall_3,recall_avg,F1,,,F1_avg,Time(sec),mask_diag
3,65,200,0.0001,1.8464249428955465e-05,1,6228.0,150694.25489555224,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.277508497238159,True
3,65,200,0.0001,2.0729217795953697e-05,1,6228.0,150694.25489555224,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.2718100547790527,True
3,65,200,0.0001,2.327202478960412e-05,1,6228.0,150694.25489555224,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.239212989807129,True
3,65,200,0.0001,2.6126752255633263e-05,1,6227.0,150672.25922744896,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.2685463428497314,True
3,65,200,0.0001,2.9331662783900483e-05,1,6227.0,150672.25922744896,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.276534080505371,True
3,65,200,0.0001,3.292971255097148e-05,1,6227.0,150672.25922744896,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.2596209049224854,True
3,65,200,0.0001,3.696912707195032e-05,1,6226.0,150650.26321753406,0.24712041884816754,0.27615062761506276,0.3,0.27446882619296414,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.43278688524590164,0.4615384615384615,0.4303659202621518,2.2465591430664062,True
3,65,200,0.0001,4.150404757850472e-05,1,6225.0,150628.26730746718,0.24712041884816754,0.2764397905759162,0.3,0.2745644599303136,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4331419196062346,0.4615384615384615,0.43048347446052987,2.280578851699829,True
3,65,200,0.0001,4.659525668664687e-05,1,6224.0,150606.3195303708,0.24712041884816754,0.2764397905759162,0.2985386221294363,0.27405857740585776,0.9874476987447699,1.0,0.9930555555555556,0.9936788874841972,0.3953098827470687,0.4331419196062346,0.45906902086677365,0.4296255807597704,2.2589101791381836,True
3,65,200,0.0001,5.231099308056258e-05,1,6221.0,150540.331530645,0.24737945492662475,0.2764397905759162,0.2985386221294363,0.27415416811998605,0.9874476987447699,1.0,0.9930555555555556,0.9936788874841972,0.3956412405699916,0.4331419196062346,0.45906902086677365,0.4297430289775834,2.2648355960845947,True
3,65,200,0.0001,5.8727866131894886e-05,1,6220.0,150518.34473565474,0.24737945492662475,0.2764397905759162,0.2985386221294363,0.27415416811998605,0.9874476987447699,1.0,0.9930555555555556,0.9936788874841972,0.3956412405699916,0.4331419196062346,0.45906902086677365,0.4297430289775834,2.2685999870300293,True
3,65,200,0.0001,6.593188271333541e-05,1,6218.0,150474.35371707633,0.24737945492662475,0.2764397905759162,0.2985386221294363,0.27415416811998605,0.9874476987447699,1.0,0.9930555555555556,0.9936788874841972,0.3956412405699916,0.4331419196062346,0.45906902086677365,0.4297430289775834,2.267432451248169,True
3,65,200,0.0001,7.401959996915652e-05,1,6217.0,150452.35801583854,0.2465897166841553,0.2764397905759162,0.2985386221294363,0.2739009071877181,0.9832635983263598,1.0,0.9930555555555556,0.9924146649810367,0.39429530201342283,0.4331419196062346,0.45906902086677365,0.4293136450642604,2.2472658157348633,True
3,65,200,0.0001,8.309941949353386e-05,1,6215.0,150408.37891617915,0.2465897166841553,0.27672955974842767,0.2985386221294363,0.27399650959860383,0.9832635983263598,1.0,0.9930555555555556,0.9924146649810367,0.39429530201342283,0.43349753694581283,0.45906902086677365,0.4294310722100657,2.248253583908081,True
3,65,200,0.0001,9.329304026284696e-05,1,6214.0,150386.383229381,0.2465897166841553,0.2770199370409234,0.2985386221294363,0.2740921787709497,0.9832635983263598,1.0,0.9930555555555556,0.9924146649810367,0.39429530201342283,0.4338537387017256,0.45906902086677365,0.42954856361149113,2.279966115951538,True
3,65,200,0.0001,0.00010473708979594508,1,6212.0,150342.38732230163,0.2465897166841553,0.2770199370409234,0.2985386221294363,0.2740921787709497,0.9832635983263598,1.0,0.9930555555555556,0.9924146649810367,0.39429530201342283,0.4338537387017256,0.45906902086677365,0.42954856361149113,2.2571051120758057,True
3,65,200,0.0001,0.00011758495540521582,1,6211.0,150320.39180832714,0.2465897166841553,0.2770199370409234,0.2985386221294363,0.2740921787709497,0.9832635983263598,1.0,0.9930555555555556,0.9924146649810367,0.39429530201342283,0.4338537387017256,0.45906902086677365,0.42954856361149113,2.2599151134490967,True
3,65,200,0.0001,0.00013200884008314194,1,6207.0,150232.40869597514,0.2465897166841553,0.2770199370409234,0.29780564263322884,0.27383863080684595,0.9832635983263598,1.0,0.9895833333333334,0.9911504424778761,0.39429530201342283,0.4338537387017256,0.45783132530120485,0.4291187739463601,2.240492105484009,True
3,65,200,0.0001,0.000148202070579886,1,6206.0,150210.41279566483,0.2465897166841553,0.2770199370409234,0.29780564263322884,0.27383863080684595,0.9832635983263598,1.0,0.9895833333333334,0.9911504424778761,0.39429530201342283,0.4338537387017256,0.45783132530120485,0.4291187739463601,2.272756814956665,True
3,65,200,0.0001,0.00016638168860761307,1,6205.0,150188.41692514202,0.2465897166841553,0.2770199370409234,0.29707112970711297,0.27358490566037735,0.9832635983263598,1.0,0.9861111111111112,0.9898862199747156,0.39429530201342283,0.4338537387017256,0.4565916398713827,0.4286887489734465,2.2581427097320557,True
3,65,200,0.0001,0.00018679135990207847,1,6204.0,150166.4210430329,0.2465897166841553,0.2770199370409234,0.29707112970711297,0.27358490566037735,0.9832635983263598,1.0,0.9861111111111112,0.9898862199747156,0.39429530201342283,0.4338537387017256,0.4565916398713827,0.4286887489734465,2.240858316421509,True
3,65,200,0.0001,0.0002097046401323235,1,6201.0,150100.43448504075,0.2465897166841553,0.2770199370409234,0.2973821989528796,0.27368053128276826,0.9832635983263598,1.0,0.9861111111111112,0.9898862199747156,0.39429530201342283,0.4338537387017256,0.45695897023330656,0.42880613362541076,2.268754243850708,True
3,65,200,0.0001,0.00023542864143224202,1,6200.0,150078.43908162037,0.2465897166841553,0.2770199370409234,0.2973821989528796,0.27368053128276826,0.9832635983263598,1.0,0.9861111111111112,0.9898862199747156,0.39429530201342283,0.4338537387017256,0.45695897023330656,0.42880613362541076,2.2463269233703613,True
