rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2470887918486171,0.746974697469747,0.3713426305715067,36.81601858139038,420787.3922136406,420569.33817527455
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2453830682025964,0.7367554213560252,0.3681503326246485, ,420351.2841369085,
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.3005445881552076,0.7285478547854786,0.4255421686746988,11.093789100646973,300393.8802943824,300873.6452700483
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2995919292677397,0.7255009607466374,0.4240673886883273,11.069394588470459,301353.4102457142,
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.9140909090909092,0.5530803080308031,0.6891706648389309,36.02756142616272,141335.89281763366,141936.09665100963
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9114039073148568,0.5506450727422454,0.6865160848733743, ,142536.30048438557,
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.8032107716209218,0.4265676567656766,0.55721214298545,11.106535196304321,80326.97722735065,80494.07289251917
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8009379885356956,0.4219050233324183,0.5526788924847178,11.116005897521973,80661.16855768768,
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0512844834400442,0.8921892189218922,0.0969936164805429,36.857513427734375,2128089.486000024,2126123.4933130885
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0513519510571528,0.8893768871808949,0.097097562072014, ,2124157.5006261533,
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0699988990421666,0.8743124312431243,0.1296201912295366,11.080105304718018,1455631.6862524613,1452878.7634177525
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0698456230371123,0.8668679659621191,0.1292752317989234,11.12497591972351,1450125.8405830436,
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.3470675077170849,0.7112211221122112,0.4664922882655362,35.668211698532104,344349.0770878275,345047.4474630781
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3463859460909212,0.7090310183914357,0.4654054054054053, ,345745.81783832866,
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6888288896388796,0.5613311331133113,0.6185785725109865,11.126942873001099,122696.32024402662,122869.94769319212
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.7026110545947779,0.5687620093329674,0.6286407766990291,11.095128059387207,123043.5751423576,
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.24708879184861718,0.746974697469747,0.37134263057150674,36.44530439376831,420787.3922136406,420569.33817527455
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.24538306820259645,0.7367554213560252,0.3681503326246485, ,420351.28413690854
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.3005445881552076,0.7285478547854786,0.4255421686746988,11.453930854797363,300393.8802943824,300873.6452700483
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.29959192926773975,0.7255009607466374,0.42406738868832733,11.340420722961426,301353.4102457142
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.9140909090909091,0.5530803080308031,0.6891706648389309,36.7236602306366,141335.89281763366,141936.09665100963
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9114039073148569,0.5506450727422454,0.6865160848733743, ,142536.30048438557
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.8032107716209218,0.4265676567656766,0.55721214298545,11.38761830329895,80326.97722735065,80494.07289251917
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8009379885356956,0.42190502333241836,0.5526788924847178,11.544880628585815,80661.16855768768
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.051284483440044264,0.8921892189218922,0.09699361648054297,37.48231649398804,2128089.486000024,2126123.4933130885
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.05135195105715282,0.8893768871808949,0.097097562072014, ,2124157.5006261533
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.06999889904216669,0.8743124312431243,0.1296201912295366,11.59312891960144,1455631.6862524613,1452878.7634177525
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.06984562303711239,0.8668679659621191,0.1292752317989234,11.507310152053833,1450125.8405830436
1340,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.34706750771708494,0.7112211221122112,0.4664922882655362,36.26300549507141,344349.0770878275,345047.4474630781
1340,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.34638594609092127,0.7090310183914357,0.46540540540540537, ,345745.81783832866
1340,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6888288896388796,0.5613311331133113,0.6185785725109865,11.427613973617554,122696.32024402662,122869.94769319211
1340,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.7026110545947779,0.5687620093329674,0.6286407766990291,11.549057245254517,123043.57514235761
