rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.1229591262245242,0.7438692098092643,0.2110348825973524,36.60529708862305,306525.3067080272,308010.2999439077
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.1219512195121951,0.7406143344709898,0.209419031075082, ,309495.2931797882,
1340,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.2595384966872286,0.773841961852861,0.3887082976903336,11.319299459457397,150278.59779329755,150894.09929173213
1340,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.2562642369020501,0.7679180887372014,0.3842869342442357,11.299935102462769,151509.60079016667,
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8481675392670157,0.5517711171662125,0.6685926537350392,36.40556764602661,54898.73578462708,55839.03203331049
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8432835820895522,0.5399317406143345,0.6583437369954225, ,56779.32828199389,
1340,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8692722371967655,0.4393732970027248,0.583710407239819,11.242522954940796,35691.97109781531,36427.38709781242
1340,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8248366013071895,0.430716723549488,0.5659192825112108,11.244908332824707,37162.80309780952,
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.0211398095483621,0.8937329700272479,0.0413026711369252,36.51541352272034,2025914.2691687848,2028900.724474456
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0210712562329097,0.89419795221843,0.0411723108352321, ,2031887.1797801263,
1340,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.0331664108306701,0.8978201634877384,0.0639697138835634,11.214547395706177,1261826.7943335413,1264212.485102004
1340,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0328576086683889,0.89419795221843,0.0633860744181545,11.170791149139404,1266598.1758704665,
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.1921033994334277,0.739100817438692,0.304946599213041,36.19830060005188,224281.0906480548,225355.05372694743
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.1911268855368234,0.7351535836177474,0.3033802816901408, ,226429.0168058401,
1340,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.7719594594594594,0.6226158038147139,0.6892911010558069,11.199668645858765,55882.24739427453,56219.01518978966
1340,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.7544303797468355,0.6102389078498294,0.6747169811320755,11.189352989196777,56555.78298530479,
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.12295912622452426,0.7438692098092643,0.2110348825973524,35.786328077316284,306525.3067080272,308010.2999439077
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.12195121951219512,0.7406143344709898,0.20941903107508203, ,309495.2931797882
1340,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.25953849668722867,0.773841961852861,0.3887082976903336,10.966431617736816,150278.59779329755,150894.09929173213
1340,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.25626423690205014,0.7679180887372014,0.3842869342442357,10.991447448730469,151509.60079016667
1340,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8481675392670157,0.5517711171662125,0.6685926537350392,36.19334411621094,54898.73578462708,55839.03203331049
1340,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8432835820895522,0.5399317406143345,0.6583437369954225, ,56779.32828199389
