rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.0001,1,0.1474379807171487,0.7437158469945355,0.2460898652924689,34.4064736366272,331686.672123326,335124.58049383806
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.0001,1,0.1484140591513073,0.7580733442802409,0.2482301281476835, ,338562.48886435013,
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.0001,1,0.266321044546851,0.7579234972677595,0.3941460642227906,10.340897798538208,180242.0672390146,183918.88214188252
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.0001,1,0.2610144390966308,0.7717569786535303,0.3900954488864296,10.37615966796875,187595.69704475056,
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.001,1,0.8663239074550129,0.5524590163934426,0.6746746746746747,34.82125663757324,75674.33465332745,77797.31870963928
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.001,1,0.8657718120805369,0.5648604269293924,0.6836700894335872, ,79920.30276595113,
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.001,1,0.7950248756218905,0.4366120218579234,0.563668430335097,10.540663480758667,46983.57390495276,48238.06629259906
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.001,1,0.7981042654028436,0.4608648056923919,0.5843164469118668,10.356442213058472,49492.55868024536,
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.0001,1,0.026520030915883,0.9,0.0515218819407514,34.39501142501831,2045162.402010292,2048385.024999473
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.0001,1,0.0263936693794833,0.8981937602627258,0.0512804487429883, ,2051607.647988654,
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.0001,1,0.0398719796731084,0.8918032786885246,0.0763312364070064,10.426043510437012,1304087.959123819,1305990.0058835794
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.0001,1,0.0399219607364955,0.8960043787629994,0.0764381770638774,10.279786825180054,1307892.05264334,
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.001,1,0.2229076358786262,0.7306010928961748,0.3415942769545222,33.52566981315613,252937.39165022905,255570.1522402361
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.001,1,0.2253521126760563,0.7443897099069513,0.3459679470872551, ,258202.91283024315,
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.001,1,0.7265068049254698,0.6125683060109289,0.6646901867773495,10.387672901153564,71098.25549114353,73154.61626889184
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.001,1,0.6903304773561811,0.6174055829228243,0.651834729846865,10.346894264221191,75210.97704664014,
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.0001,1,0.14743798071714873,0.7437158469945355,0.24608986529246898,36.91122770309448,331686.672123326,335124.58049383806
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.0001,1,0.14841405915130734,0.7580733442802409,0.2482301281476835, ,338562.48886435013
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.0001,1,0.266321044546851,0.7579234972677595,0.39414606422279064,11.434897184371948,180242.0672390146,183918.88214188258
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.0001,1,0.26101443909663086,0.7717569786535303,0.3900954488864296,11.536948204040527,187595.69704475056
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.001,1,0.8663239074550129,0.5524590163934426,0.6746746746746747,36.43471550941467,75674.33465332745,77797.31870963928
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.001,1,0.8657718120805369,0.5648604269293924,0.6836700894335872, ,79920.30276595113
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.001,1,0.7950248756218905,0.43661202185792347,0.563668430335097,11.322640657424927,46983.57390495276,48238.06629259906
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.001,1,0.7981042654028436,0.4608648056923919,0.5843164469118668,11.399219751358032,49492.55868024536
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.0001,1,0.026520030915883036,0.9,0.0515218819407514,36.86683654785156,2045162.402010292,2048385.024999473
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.0001,1,0.026393669379483384,0.8981937602627258,0.051280448742988385, ,2051607.647988654
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.0001,1,0.039871979673108404,0.8918032786885246,0.0763312364070064,10.704854726791382,1304087.9591238187,1305990.0058835794
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.0001,1,0.03992196073649555,0.8960043787629994,0.07643817706387747,10.669253826141357,1307892.05264334
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.001,1,0.22290763587862622,0.7306010928961748,0.3415942769545222,35.39295291900635,252937.39165022905,255570.15224023612
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.001,1,0.22535211267605634,0.7443897099069513,0.34596794708725515, ,258202.91283024315
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.001,1,0.7265068049254698,0.6125683060109289,0.6646901867773495,10.599270582199097,71098.25549114353,73154.61626889184
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.001,1,0.6903304773561811,0.6174055829228243,0.651834729846865,10.611443758010864,75210.97704664014
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.0002,1,0.23812154696132598,0.7065573770491803,0.3561983471074381,36.77197217941284,212752.71236422696,215711.2759391279
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.0002,1,0.24013815669878205,0.7230432402846196,0.36053493449781665, ,218669.83951402883
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.0002,1,0.4490525563103325,0.6863387978142077,0.5429003674086881,10.84250521659851,105277.51708166033,107616.82623283003
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.0002,1,0.4364888123924269,0.6940339354132458,0.5359256128486899,10.777580499649048,109956.13538399975
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0005,0.0005,1,0.5471253534401508,0.6344262295081967,0.5875506072874493,35.979339838027954,107265.9517436573,109845.58716759465
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0005,0.0005,1,0.5469613259668509,0.6502463054187192,0.5941485371342835, ,112425.22259153202
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0005,0.0005,1,0.6993780234968902,0.5530054644808743,0.6176380836130607,10.933842420578003,62084.39251073939,64537.48376544159
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0005,0.0005,1,0.6687979539641944,0.5725232621784346,0.6169271601297553,10.858350276947021,66990.57502014379
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.0002,1,0.03650541715547581,0.8672131147540983,0.07006158532547513,37.02568984031677,1461682.2911666334,1463176.8389305796
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.0002,1,0.03660558062436688,0.8702791461412152,0.07025605903276406, ,1464671.3866945258
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.0002,1,0.08031644574841515,0.8377049180327869,0.1465793373810776,10.832628965377808,625758.3891237001,628306.7162102975
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.0002,1,0.08134145706400042,0.8549534756431308,0.14854969091773657,10.915296077728271,630855.043296895
1340,Cat_alg,0.5,5,250,20.0,Cat1,0.0001,0.0005,1,0.07982213545903151,0.8043715846994536,0.14523210497755415,36.39091753959656,662489.1644767914,665464.0951470686
1340,Cat_alg,0.5,5,250,20.0,Cat2,0.0001,0.0005,1,0.08054489431861182,0.8155446086480569,0.1466102528780872, ,668439.0258173458
1340,Direct_alg,0.5,5,250,20.0,Cat1,0.0001,0.0005,1,0.3342371210253882,0.740983606557377,0.46067606590793275,10.842984199523926,153182.7392261482,156116.63128910423
1340,Direct_alg,0.5,5,250,20.0,Cat2,0.0001,0.0005,1,0.3304761904761905,0.7597153804050356,0.46059399369503895,10.887876510620117,159050.5233520603
