rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1997,10,250,5000,1e-04,0.1,0.132994926881625,0.793954931361751,0.227645662417767,0.773149597302842,0.376699688200544,17473135.8920671,4.349
1997,10,250,5000,2e-04,0.1,0.132737083788998,0.794393601105869,0.22728810590554,0.772999241010741,0.376571235981501,17460140.8869125,3.969
1997,10,250,5000,5e-04,0.1,0.13102328201525,0.795842808888505,0.224824339085818,0.772552026372642,0.376186692480853,17383841.9728976,4.003
1997,10,250,5000,0.001,0.1,0.129389879872181,0.798364144031225,0.222510804452055,0.771807334321091,0.375547621035002,17303745.196045,3.99
1997,10,250,5000,0.002,0.1,0.125086300754648,0.80392525044462,0.216322455916122,0.77032044205718,0.374276816961317,17101204.9544526,3.992
1997,10,250,5000,0.005,0.1,0.114399321213389,0.825404406787326,0.200795963744648,0.765872168040972,0.370518533947386,16571323.0024356,3.898
