rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
10195,Cat_alg,20,250,2500.0,Cat1,0.0001,0.0001,1,0.0240077580391275,0.8772596548890715,0.0467364895922253,189.18680453300476,22497078.53823647,22490661.61432762
10195,Cat_alg,20,250,2500.0,Cat2,0.0001,0.0001,1,0.0238644071612923,0.8724148574956271,0.0464579828939942, ,22484244.69041877,
10195,Direct_alg,20,250,2500.0,Cat1,0.0001,0.0001,1,0.0293679928564341,0.8816762530813476,0.0568426001648859,79.96537709236145,20830980.633114576,20830923.712479763
10195,Direct_alg,20,250,2500.0,Cat2,0.0001,0.0001,1,0.0292555739567222,0.879720135816442,0.0566279543399862,79.89406514167786,20830866.79184495,
10195,Cat_alg,20,250,2500.0,Cat1,0.0001,0.001,1,0.0737057337387059,0.7071692686935086,0.133497498739675,179.53388953208923,14895325.730243145,14894929.050898496
10195,Cat_alg,20,250,2500.0,Cat2,0.0001,0.001,1,0.073361968315856,0.7047021298487499,0.1328896563767244, ,14894532.371553848,
10195,Direct_alg,20,250,2500.0,Cat1,0.0001,0.001,1,0.296492022749006,0.6050739523418242,0.3979733153183584,82.46007990837097,12955721.77087597,12954994.339931946
10195,Direct_alg,20,250,2500.0,Cat2,0.0001,0.001,1,0.2953098150207217,0.6011935384298797,0.3960684629723776,82.62981367111206,12954266.908987924,
10195,Cat_alg,20,250,2500.0,Cat1,0.0005,0.0001,1,0.0649152084129662,0.7151807723911258,0.1190266583475072,185.6839509010315,15332715.52777754,15333024.755816728
10195,Cat_alg,20,250,2500.0,Cat2,0.0005,0.0001,1,0.0643395892186203,0.7100524745344171,0.1179879977431653, ,15333333.983855912,
10195,Direct_alg,20,250,2500.0,Cat1,0.0005,0.0001,1,0.1000606261022927,0.7458915365653246,0.1764505782874915,84.02234625816345,14482623.738432016,14484024.4857756
10195,Direct_alg,20,250,2500.0,Cat2,0.0005,0.0001,1,0.0993516058424305,0.7425661076242411,0.1752549781447304,84.31905436515808,14485425.233119182,
10195,Cat_alg,20,250,2500.0,Cat1,0.0005,0.001,1,0.3153859974845781,0.5408792111750206,0.398441342261567,181.88304781913757,12823738.949269723,12823367.136478422
10195,Cat_alg,20,250,2500.0,Cat2,0.0005,0.001,1,0.3133261235279981,0.536577837226052,0.395630239350605, ,12822995.32368712,
10195,Direct_alg,20,250,2500.0,Cat1,0.0005,0.001,1,0.7684151785714286,0.4243015612161052,0.5467178401270514,84.49297595024109,12587394.463201508,12586876.245719183
10195,Direct_alg,20,250,2500.0,Cat2,0.0005,0.001,1,0.765925367508481,0.4181500154336866,0.5409650582362728,84.70360970497131,12586358.02823686,
10195,Cat_alg,20,250,2500.0,Cat1,0.001,0.0001,1,0.2906498337372485,0.5296836483155299,0.3753411696204374,184.29570269584656,12886920.478083655,12886096.78769862
10195,Cat_alg,20,250,2500.0,Cat2,0.001,0.0001,1,0.288529045408221,0.5243337791953905,0.3722289178627516, ,12885273.097313588,
10195,Direct_alg,20,250,2500.0,Cat1,0.001,0.0001,1,0.3904602632152985,0.5515612161051766,0.4572353016305505,82.96518278121948,12835659.469582208,12834263.505463105
10195,Direct_alg,20,250,2500.0,Cat2,0.001,0.0001,1,0.38654043739909,0.5419281819117193,0.4512315270935961,82.90961599349976,12832867.541344,
10195,Cat_alg,20,250,2500.0,Cat1,0.001,0.001,1,0.8618825264192677,0.3602095316351684,0.5080767837739949,183.8875458240509,12526673.396616887,12526813.81474609
10195,Cat_alg,20,250,2500.0,Cat2,0.001,0.001,1,0.8614324390844204,0.360119353842988,0.5079088666376433, ,12526954.232875291,
10195,Direct_alg,20,250,2500.0,Cat1,0.001,0.001,1,0.8787666433076384,0.2576006573541495,0.3984114376489277,80.83479928970337,12536466.556743626,12536805.441009017
10195,Direct_alg,20,250,2500.0,Cat2,0.001,0.001,1,0.8843466107617051,0.2604177384504578,0.4023527541530879,80.32539200782776,12537144.325274402,
