rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
10195,Cat_alg,20,250,5000.0,Cat1,0.0001,0.0001,1,0.0351068307296179,0.8738701725554643,0.0675018446378559,211.64008831977844,31708181.73401883,31708512.830731235
10195,Cat_alg,20,250,5000.0,Cat2,0.0001,0.0001,1,0.0350427562070787,0.8736495524230888,0.0673827388770072, ,31708843.92744364,
10195,Direct_alg,20,250,5000.0,Cat1,0.0001,0.0001,1,0.0551525934035856,0.8692481511914544,0.1037240398816053,88.75226640701294,29279967.54540225,29279735.21201976
10195,Direct_alg,20,250,5000.0,Cat2,0.0001,0.0001,1,0.0548510552292034,0.8656240353945879,0.1031649683012667,88.72455143928528,29279502.87863726,
10195,Cat_alg,20,250,5000.0,Cat1,0.0001,0.001,1,0.2889801447864188,0.7011092851273624,0.409269418712714,197.17814707756042,25400030.494085267,25399840.939032
10195,Cat_alg,20,250,5000.0,Cat2,0.0001,0.001,1,0.2872326856851324,0.6951332441609219,0.4064981949458484, ,25399651.38397873,
10195,Direct_alg,20,250,5000.0,Cat1,0.0001,0.001,1,0.80431009545849,0.5711791290057519,0.667987987987988,92.085529088974,25050636.45052983,25049424.71259838
10195,Direct_alg,20,250,5000.0,Cat2,0.0001,0.001,1,0.8117352204039511,0.5665191892169976,0.6673130529632771,92.65575361251831,25048212.97466693,
10195,Cat_alg,20,250,5000.0,Cat1,0.0005,0.0001,1,0.1854830120353605,0.7154889071487264,0.2945952803856889,209.77898597717285,25815683.907228734,25816887.054437596
10195,Cat_alg,20,250,5000.0,Cat2,0.0005,0.0001,1,0.1841874084919472,0.7119045169256096,0.2926571356061247, ,25818090.201646447,
10195,Direct_alg,20,250,5000.0,Cat1,0.0005,0.0001,1,0.3237004808793222,0.7259654889071487,0.4477526844255804,91.43203210830688,25486432.940507334,25485205.87574925
10195,Direct_alg,20,250,5000.0,Cat2,0.0005,0.0001,1,0.3224751197935864,0.7201358164420207,0.4454698787512332,92.4127357006073,25483978.810991164,
10195,Cat_alg,20,250,5000.0,Cat1,0.0005,0.001,1,0.900349040139616,0.5298890714872637,0.6671408250355618,196.75551104545593,24960505.284056496,24960609.812169813
10195,Cat_alg,20,250,5000.0,Cat2,0.0005,0.001,1,0.8997352162400706,0.5244366704393456,0.6626365054602185, ,24960714.34028313,
10195,Direct_alg,20,250,5000.0,Cat1,0.0005,0.001,1,0.8877248918241858,0.4003697617091208,0.5518510653358816,90.80849838256836,25006849.524731398,25005645.13842609
10195,Direct_alg,20,250,5000.0,Cat2,0.0005,0.001,1,0.8850574712643678,0.388208663442741,0.5396938921470462,91.11779952049255,25004440.752120797,
10195,Cat_alg,20,250,5000.0,Cat1,0.001,0.0001,1,0.8404572564612326,0.5210558751027116,0.6432919097134162,203.75442147254944,24994489.586979397,24993786.75313988
10195,Cat_alg,20,250,5000.0,Cat2,0.001,0.0001,1,0.8397706189913983,0.5122955036526392,0.636375255623722, ,24993083.919300355,
10195,Direct_alg,20,250,5000.0,Cat1,0.001,0.0001,1,0.6046901172529313,0.5191043549712407,0.5586382226152317,88.14542174339294,25137893.793728422,25135372.077247307
10195,Direct_alg,20,250,5000.0,Cat2,0.001,0.0001,1,0.6093194359288779,0.5112665912130878,0.5560031330424079,87.99338364601135,25132850.360766187,
10195,Cat_alg,20,250,5000.0,Cat1,0.001,0.001,1,0.997098926602843,0.3530197206244864,0.5214291132519153,199.47790145874023,24935020.8324426,24934905.933764383
10195,Cat_alg,20,250,5000.0,Cat2,0.001,0.001,1,0.9970379146919433,0.3463319271529992,0.5140893470790378, ,24934791.03508617,
10195,Direct_alg,20,250,5000.0,Cat1,0.001,0.001,1,0.8862120088954781,0.2455834018077239,0.3845906385716583,87.86462163925171,24992849.01189957,24992148.213936426
10195,Direct_alg,20,250,5000.0,Cat2,0.001,0.001,1,0.8858327053504145,0.2418973145385327,0.3800210134971308,87.77286791801453,24991447.415973287,
