rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
10195,Cat_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0187287417708346,0.8947206244864421,0.0366894808887016,203.8718023300171,19262100.879801776,19259457.640493467
10195,Cat_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0186911867505511,0.8941249099701616,0.0366169170999738, ,19256814.40118516,
10195,Direct_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0204529558465781,0.8920501232539031,0.0399890415752505,82.37066578865051,18264370.05082901,18263672.86189176
10195,Direct_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0204088362134955,0.8915526288712831,0.0399042114715973,82.36214256286621,18262975.67295451,
10195,Cat_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0315520423255834,0.7252465078060806,0.060473182742747,197.82204961776733,12346548.367040047,12345423.938087448
10195,Cat_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0314837083096784,0.7246630311760469,0.0603456400853389, ,12344299.50913485,
10195,Direct_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0374063837151556,0.7659202958093673,0.0713291596321148,85.74162030220032,11825687.255263472,11827076.62858304
10195,Direct_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0373362215503106,0.7661282024899682,0.0712024862538847,85.81377935409546,11828466.00190261,
10195,Cat_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.0789832047208352,0.5361544782251438,0.1376836441326194,190.42654585838318,7966881.463954403,7967658.174507054
10195,Cat_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.0783919446040337,0.5334910999073978,0.1366973807358194, ,7968434.885059703,
10195,Direct_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.1063496610331328,0.572000821692687,0.1793529894848714,86.81816577911377,7677836.072512802,7679790.893709525
10195,Direct_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.1063460915620415,0.5743389237575882,0.1794624485596707,86.87610340118408,7681745.714906247,
10195,Cat_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0187287417708346,0.8947206244864421,0.0366894808887016,317.103875875473,19262100.879801776,19259457.640493467
10195,Cat_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0186911867505511,0.8941249099701616,0.0366169170999738, ,19256814.40118516,
10195,Direct_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0204529558465781,0.8920501232539031,0.0399890415752505,98.03808879852295,18264370.05082901,18263672.86189176
10195,Direct_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0204088362134955,0.8915526288712831,0.0399042114715973,97.69331645965576,18262975.67295451,
10195,Cat_alg,20,250,1250.0,Cat1,0.0001,0.001,1,0.0306475401200969,0.7171322925225966,0.0587829191082373,269.25189447402954,12430563.67979649,12433428.245298335
10195,Cat_alg,20,250,1250.0,Cat2,0.0001,0.001,1,0.0304634425532101,0.7146825805123984,0.0584360408867202, ,12436292.810800184,
10195,Direct_alg,20,250,1250.0,Cat1,0.0001,0.001,1,0.0579785773139247,0.6504724732949877,0.1064673940453574,95.33197903633118,9186927.585422209,9182441.490594432
10195,Direct_alg,20,250,1250.0,Cat2,0.0001,0.001,1,0.0579738093926203,0.6495524230887951,0.1064470167688196,95.32316064834595,9177955.39576666,
10195,Cat_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0315520423255834,0.7252465078060806,0.060473182742747,267.2677981853485,12346548.367040047,12345423.938087448
10195,Cat_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0314837083096784,0.7246630311760469,0.0603456400853389, ,12344299.50913485,
10195,Direct_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0374063837151556,0.7659202958093673,0.0713291596321148,98.13611841201782,11825687.255263472,11827076.62858304
10195,Direct_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0373362215503106,0.7661282024899682,0.0712024862538847,98.56364154815674,11828466.00190261,
10195,Cat_alg,20,250,1250.0,Cat1,0.0005,0.001,1,0.0770569735976011,0.5410846343467544,0.1349022419687328,248.11553978919983,7964950.108015155,7964231.568034325
10195,Cat_alg,20,250,1250.0,Cat2,0.0005,0.001,1,0.0765368117469659,0.5379154233974689,0.1340066131802219, ,7963513.028053494,
10195,Direct_alg,20,250,1250.0,Cat1,0.0005,0.001,1,0.2211118364887259,0.4522391125718981,0.297008330803737,99.04994034767151,6738740.251047202,6738012.529800506
10195,Direct_alg,20,250,1250.0,Cat2,0.0005,0.001,1,0.2211528771540864,0.4515896697191069,0.2969051243023846,98.64048767089844,6737284.808553811,
10195,Cat_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.0789832047208352,0.5361544782251438,0.1376836441326194,279.8946397304535,7966881.463954403,7967658.174507054
10195,Cat_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.0783919446040337,0.5334910999073978,0.1366973807358194, ,7968434.885059703,
10195,Direct_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.1063496610331328,0.572000821692687,0.1793529894848714,99.19340014457703,7677836.072512802,7679790.893709525
10195,Direct_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.1063460915620415,0.5743389237575882,0.1794624485596707,99.16535544395447,7681745.714906247,
10195,Cat_alg,20,250,1250.0,Cat1,0.001,0.001,1,0.2317735263702171,0.3683237469186524,0.2845128530625198,250.65524101257324,6590149.199135457,6591231.350141668
10195,Cat_alg,20,250,1250.0,Cat2,0.001,0.001,1,0.2319269359403138,0.3710258257022327,0.285431590612261, ,6592313.501147878,
10195,Direct_alg,20,250,1250.0,Cat1,0.001,0.001,1,0.5773834972210347,0.2774239934264585,0.374774524767587,98.75260829925537,6348750.726946377,6349504.715482818
10195,Direct_alg,20,250,1250.0,Cat2,0.001,0.001,1,0.582010582010582,0.2829509208766333,0.3807809471060648,97.8651282787323,6350258.704019258,
