rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1337,20,2000,500.0,0.001,0.0001,1,23755047.271027025,0.16703644724364364,0.46912060301507535,0.2463550119410468,68.2162682454839
1337,20,2000,500.0,0.001,0.0002,1,22190421.979663264,0.24935702423467512,0.4263065326633166,0.3146611277505262,66.60121218261774
1337,20,2000,500.0,0.0005,0.0001,1,660147753.8466624,0.0019340820875643453,0.8544974874371859,0.0038594286878941113,143.61350282620018
1337,20,2000,500.0,0.0002,0.0001,1,inf,0.0009952550927819562,0.995854271356784,0.001988522859145177,180.85108530844252
1337,20,2000,500.0,0.001,0.0005,1,20916595.61332377,0.4555240793201133,0.3636180904522613,0.4044152577895766,65.45512976203268
1337,20,2000,500.0,0.0001,0.0001,1,inf,0.0009954327688888424,0.9979145728643216,0.001988881602504658,210.10549414202882
1337,20,2000,500.0,0.001,0.001,1,20434742.648445282,0.6995971174033933,0.3097738693467337,0.42940981836546327,67.11695278778595
1337,20,2000,500.0,0.0005,0.0002,1,412924558.1455102,0.002928990323711424,0.7975628140703518,0.005836546363475645,139.69734340526628
1337,20,2000,500.0,0.0002,0.0002,1,inf,0.0009949693920965643,0.9939447236180905,0.00198794878600899,181.6072426209071
1337,20,2000,500.0,0.0005,0.0005,1,170957512.62153378,0.006661904730389631,0.7081658291457287,0.013199636957297525,130.8476455082496
1337,20,2000,500.0,0.0001,0.0002,1,inf,0.0009952157401966922,0.996859296482412,0.001988446312500864,214.67673440176682
1337,20,2000,500.0,0.0005,0.001,1,86944602.47613251,0.013270362043311225,0.641105527638191,0.02600249365503895,121.04131062875192
1337,20,2000,500.0,0.0002,0.0005,1,inf,0.0009946326475285126,0.9904020100502513,0.0019872695366271046,182.71607095873915
1337,20,2000,500.0,0.0001,0.0005,1,inf,0.0009951658812904066,0.9951507537688442,0.0019883433889665695,216.87160949857596
1337,20,2000,500.0,0.0002,0.001,1,inf,0.000994473212840364,0.9866331658291457,0.001986943693209579,181.87026546988636
1337,20,2000,500.0,0.001,0.001,1,20434742.648445282,0.6995971174033933,0.3097738693467337,0.42940981836546327,67.19767038172577
1337,20,2000,500.0,0.0005,0.001,1,86944602.47613251,0.013270362043311225,0.641105527638191,0.02600249365503895,120.22351510295023
1337,20,2000,500.0,0.0002,0.001,1,inf,0.000994473212840364,0.9866331658291457,0.001986943693209579,169.86886986269772
1337,20,2000,500.0,0.0001,0.001,1,inf,0.0009954515185984978,0.9935678391959799,0.001988910356117508,200.77150098436977
