T,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, BIC,runtime(s), total edges(directed)
1,200,2000,20.4907468981585,0.1,0,NA,NA,Inf,16.159,0
1,200,2000,18.6791359902078,0.1,0,NA,NA,600567.775580316,16.0699999999999,0
1,200,2000,17.027691722259,0.1,0,NA,NA,452595.637757566,16.3829999999999,0
1,200,2000,15.5222535742705,0.1,0,NA,NA,361528.337553259,16.1419999999999,0
1,200,2000,14.1499129743458,0.1,0,0,NA,299673.540056171,16.461,2
1,200,2000,12.8989026125331,0.1,0,0,NA,254937.223975447,16.3149999999999,4
1,200,2000,11.7584955405216,0.1,0,0,NA,226204.304871754,16.1950000000001,7
1,200,2000,10.7189131920513,0.1,0,0,NA,217787.615442258,16.475,12
1,200,2000,9.7712415353465,0.1,0,0,NA,217376.094334653,16.4000000000001,18
1,200,2000,8.90735463861044,0.1,0.000137703112090333,0.0222222222222222,0.000273710140960723,246281.646900009,16.173,45
1,200,2000,8.11984499318401,0.1,0.000275406224180667,0.032258064516129,0.000546149645002731,282696.572964318,16.4630000000001,62
1,200,2000,7.40195999691564,0.1,0.000275406224180667,0.0240963855421687,0.000544588155207624,343697.597867567,16.247,83
1,200,2000,6.74754405311069,0.1,0.000688515560451666,0.043859649122807,0.00135574837310195,423165.654428873,16.42,114
1,200,2000,6.1509857885805,0.1,0.000963921784632333,0.0440251572327044,0.0018865382023986,522338.695263305,16.347,159
1,200,2000,5.60716993820546,0.1,0.00179014045717433,0.0637254901960784,0.00348245379051701,656224.764698717,16.2320000000001,204
1,200,2000,5.11143348344017,0.1,0.00234095290553566,0.06640625,0.00452247938281458,810895.97008481,16.403,256
1,200,2000,4.65952566866468,0.1,0.003304874690168,0.0695652173913043,0.00630997765216248,1017566.29578904,16.34,345
1,200,2000,4.2475715525369,0.1,0.00440649958689066,0.0730593607305936,0.00831168831168831,1268021.75146523,16.298,438
1,200,2000,3.87203878181255,0.1,0.00633434315615533,0.0839416058394161,0.0117797695262484,1531527.69921592,16.356,548
1,200,2000,3.52970730273065,0.1,0.00826218672541999,0.0888888888888889,0.0151190626181177,1854676.80301824,16.316,675
1,200,2000,3.21764175025074,0.1,0.0104654365188653,0.0926829268292683,0.0188072259341747,2257504.36396879,16.2080000000001,820
1,200,2000,2.93316627839005,0.1,0.0121178738639493,0.0885311871227364,0.0213178294573643,2718184.99504761,16.731,994
1,200,2000,2.67384161583995,0.1,0.014871936105756,0.09,0.0255258804065233,3242283.07277562,16.5409999999999,1200
1,200,2000,2.43744415012222,0.1,0.016937482787111,0.0899780541331383,0.0285085177888515,3768532.71074733,16.299,1367
1,200,2000,2.22194686093952,0.1,0.0213439823740017,0.0966936993137866,0.0349689791314157,4387871.53488228,16.2849999999999,1603
1,200,2000,2.02550193923067,0.1,0.02478656017626,0.0979858464888405,0.0395647873392681,5073670.73487128,16.299,1837
1,200,2000,1.84642494289554,0.1,0.0290553566510603,0.097775718257646,0.0447983014861996,5851649.51035231,16.3499999999999,2158
1,200,2000,1.68318035333096,0.1,0.0333241531258606,0.0985743380855397,0.0498096120201708,6665395.09966391,16.2349999999999,2455
1,200,2000,1.53436840893001,0.1,0.0369044340402093,0.0961607463222103,0.0533386406607623,7545465.70299499,16.385,2787
1,200,2000,1.39871310264724,0.1,0.0411732305150096,0.0963273195876289,0.0576885973374494,8417737.82799661,16.3290000000002,3104
1,200,2000,1.27505124071301,0.1,0.0472321674469843,0.099825378346915,0.0641241353524023,9298287.51061916,16.364,3436
1,200,2000,1.16232246867985,0.1,0.0530156981547783,0.102366391917043,0.0698539417581421,10253922.315851,16.2249999999999,3761
1,200,2000,1.05956017927762,0.1,0.0583861195263013,0.103313840155945,0.0746084814358613,11203280.4247239,16.4550000000002,4104
1,200,2000,0.96588322411587,0.1,0.064031947122005,0.10428347163041,0.0793447658049655,12248608.1468438,16.2919999999999,4459
1,200,2000,0.880488358164346,0.1,0.0725695400716056,0.108302507192766,0.0869063324538259,13371355.3635794,16.2139999999999,4866
1,200,2000,0.802643352225717,0.1,0.0806940236849353,0.111301044634378,0.0935579149038078,14476484.3976671,16.1560000000002,5265
1,200,2000,0.731680714342719,0.1,0.0888185072982649,0.11353634923429,0.0996677740863787,15630818.1740015,16.327,5681
1,200,2000,0.666991966303012,0.1,0.0965298815753236,0.115296052631579,0.105081696897017,16801328.3833497,16.2270000000001,6080
1,200,2000,0.608022426164942,0.1,0.105067474524924,0.117006594080662,0.110716099542915,18077396.3143323,16.3009999999999,6521
1,200,2000,0.554266452066311,0.1,0.112916551914073,0.117377612367592,0.115103874227962,19381705.8173652,16.4499999999998,6986
1,200,2000,0.505263106533568,0.1,0.121867254199945,0.117717478052674,0.119756427604871,20752098.2958783,16.3509999999999,7518
1,200,2000,0.46059220411451,0.1,0.13219498760672,0.120270608869957,0.125951193912359,22124146.6648557,16.7670000000001,7982
1,200,2000,0.419870708444391,0.1,0.141696502340953,0.12111581920904,0.130600329991116,23619444.9469306,16.5539999999999,8496
1,200,2000,0.382749447851631,0.1,0.153401266868631,0.123421227564813,0.136787819253438,25215440.1983613,16.3309999999999,9026
1,200,2000,0.348910121340677,0.1,0.164830625172129,0.124921728240451,0.142127760626929,26786500.7852858,16.3339999999998,9582
1,200,2000,0.318062569279412,0.1,0.17350592123382,0.124604430379747,0.145044319097502,28308463.569349,16.1790000000001,10112
1,200,2000,0.289942285388288,0.1,0.184109060864776,0.125811611931872,0.149477332438929,29874739.1538322,16.355,10627
1,200,2000,0.264308148697411,0.1,0.193610575599009,0.126200520599587,0.152801173721676,31435395.986347,16.4000000000001,11141
1,200,2000,0.240940356023952,0.1,0.203800605893693,0.126614766019334,0.156192285367527,33017810.9229059,16.431,11689
1,200,2000,0.219638537241655,0.1,0.213439823740017,0.126478988168095,0.158835886662909,34588158.6981024,16.462,12255
1,200,2000,0.200220037181558,0.1,0.223492150922611,0.126411714307968,0.161484503258544,36258373.5631227,16.5999999999999,12839
1,200,2000,0.182518349431904,0.1,0.234508399889838,0.127250990062019,0.164979413901671,37918932.3202815,16.4650000000001,13383
1,200,2000,0.166381688607613,0.1,0.245249242632884,0.127205199628598,0.167521045948361,39616540.6764662,16.2929999999999,14001
1,200,2000,0.151671688847092,0.1,0.254337648030846,0.126663009189412,0.169108221937374,41314958.710421,16.452,14582
1,200,2000,0.138262217376466,0.1,0.265078490773892,0.126644736842105,0.171400587659158,43065724.1883932,16.269,15200
1,200,2000,0.126038292967973,0.1,0.274029193059763,0.125306970593791,0.171974247072549,44936480.6923509,16.4620000000002,15881
1,200,2000,0.114895100018731,0.1,0.28504544202699,0.124977359174063,0.173767051416579,46790326.8497235,16.3870000000002,16563
1,200,2000,0.104737089795945,0.1,0.293996144312861,0.123897400185701,0.174328406956806,48773825.902526,16.431,17232
1,200,2000,0.0954771611420807,0.1,0.306664830625172,0.123578047833084,0.176165803108808,50827385.1591896,16.2249999999999,18021
1,200,2000,0.0870359136148517,0.1,0.318920407601212,0.123184936971438,0.177723209147067,52925234.690073,16.319,18801
1,200,2000,0.0793409666579749,0.1,0.332690718810245,0.123265306122449,0.179882361700544,55120523.8397013,16.3099999999999,19600
1,200,2000,0.0723263389648353,0.1,0.345910217570917,0.122992557775166,0.181463555587662,57360907.9779981,16.3710000000001,20424
1,200,2000,0.0659318827133354,0.1,0.360093638116221,0.122810313248485,0.183155314305726,59670545.9473765,16.403,21293
1,200,2000,0.0601027678207039,0.1,0.375516386670339,0.122644479424331,0.184900159338238,62096950.2306415,16.335,22235
1,200,2000,0.0547890117959395,0.1,0.38832277609474,0.122120214793002,0.185807471832378,64508857.0925217,16.3320000000001,23092
1,200,2000,0.0499450511585514,0.1,0.401266868631231,0.121482469671072,0.186501968062978,66991628.0599422,16.3059999999998,23987
1,200,2000,0.0455293507486695,0.1,0.414348664279813,0.120780315497933,0.187039627039627,69488086.9931954,16.1469999999999,24913
1,200,2000,0.0415040475785047,0.1,0.429358303497659,0.120815251084935,0.188569700635017,71913677.6164037,16.356,25808
1,200,2000,0.0378346261713193,0.1,0.444367942715505,0.120752881305194,0.189901724239393,74344903.319937,16.3879999999999,26724
1,200,2000,0.0344896226040576,0.1,0.462269347287249,0.121226346959411,0.192081020770155,76865515.1752638,16.318,27692
1,200,2000,0.031440354715915,0.1,0.478931423850179,0.121616896286454,0.193976575571668,79344249.6717332,16.3409999999999,28598
1,200,2000,0.0286606761694825,0.1,0.494078766180116,0.121676614215952,0.195265306122449,81778690.9793734,16.441,29488
1,200,2000,0.0261267522556333,0.1,0.508675296061691,0.121837791483888,0.19658870173758,84172060.3991653,16.3699999999999,30319
1,200,2000,0.0238168555197616,0.1,0.522583310382815,0.121646312145399,0.19735302529967,86641126.2608863,16.182,31197
1,200,2000,0.0217111794569451,0.1,0.534701184246764,0.121143106729479,0.197532748314893,88998254.1419474,16.222,32053
1,200,2000,0.0197916686785356,0.1,0.550674745249243,0.121420980719599,0.198970072393462,91363433.5672392,16.2350000000001,32935
1,200,2000,0.0180418640939207,0.1,0.563343431561553,0.121250740960285,0.199551241402858,93602985.1149451,16.2829999999999,33740
1,200,2000,0.0164467617799466,0.1,0.576838336546406,0.121181439481601,0.200286875448243,95815960.5523142,16.201,34568
1,200,2000,0.0149926843278604,0.1,0.588405397961994,0.120798349023266,0.20044564325085,97981422.2108292,16.2570000000001,35373
1,200,2000,0.0136671635646201,0.1,0.602451115395208,0.121036905881702,0.201575746406192,100055884.060139,16.1879999999999,36146
1,200,2000,0.0124588336429501,0.1,0.614982098595428,0.12096097072127,0.20215920150284,102168193.895482,16.2739999999999,36921
1,200,2000,0.0113573335834311,0.1,0.627099972459378,0.120866288019534,0.202670226969292,104209636.51079,16.3810000000001,37678
1,200,2000,0.0103532184329566,0.1,0.64045717433214,0.120943415851883,0.203464718491623,106168937.804046,16.1410000000001,38456
1,200,2000,0.00943787827777537,0.1,0.652437345083999,0.121086662066498,0.20426375805652,108067035.592435,16.2290000000003,39129
1,200,2000,0.00860346441668451,0.1,0.663729000275406,0.12112987535183,0.204870999277426,109902319.338701,16.3010000000004,39792
1,200,2000,0.00784282206133768,0.1,0.674745249242633,0.121068366565365,0.205300094270451,111704585.140284,16.375,40473
1,200,2000,0.00714942898659758,0.1,0.686174607546131,0.121208435698475,0.206024021664978,113398940.306395,16.165,41111
1,200,2000,0.00651733960488242,0.1,0.695676122280364,0.120994395746515,0.206136771666395,115052224.645472,16.3979999999997,41754
1,200,2000,0.00594113398496503,0.1,0.707793996144313,0.121455576559546,0.207333306441854,116622562.692639,16.277,42320
1,200,2000,0.00541587137807948,0.1,0.717433213990636,0.121442390620265,0.20772282359508,118062441.888909,16.3380000000002,42901
1,200,2000,0.004937047852839,0.1,0.726246213164418,0.121392072918105,0.208014514475034,119476551.057034,16.4490000000001,43446
1,200,2000,0.0045005576757005,0.1,0.734232993665657,0.121261740692729,0.208147092694162,120788386.895644,16.3819999999996,43971
1,200,2000,0.00410265810582719,0.1,0.740705039933902,0.121135007318996,0.2082180114967,122042240.847132,16.1930000000002,44405
1,200,2000,0.00373993730247879,0.1,0.748416414210961,0.121219555714158,0.208645245498868,123224422.871865,16.3339999999998,44836
1,200,2000,0.00340928506974681,0.1,0.75612778848802,0.121248923532139,0.208985898875335,124421905.219158,16.3160000000003,45287
1,200,2000,0.00310786618778201,0.1,0.762186725419994,0.121100074388483,0.20899410965111,125537246.820188,16.2919999999999,45706
1,200,2000,0.00283309610183932,0.1,0.767832553015698,0.120886268048389,0.20888589196074,126597022.54642,16.1730000000002,46126
1,200,2000,0.00258261876068267,0.1,0.774029193059763,0.120873922112552,0.209095136241049,127564188.697838,16.3230000000003,46503
1,200,2000,0.00235428641432242,0.1,0.780363536215918,0.120888263151158,0.209346139637976,128499142.67045,16.2040000000002,46878
1,200,2000,0.00214614119785841,0.1,0.787110988708345,0.121109392546136,0.20991938889807,129402689.78312,16.1400000000003,47197
1,200,2000,0.00195639834351706,0.1,0.791517488295235,0.120987602349029,0.209892096182286,130256308.193542,16.1199999999999,47509
1,200,2000,0.00178343087693191,0.1,0.797851831451391,0.121081668477807,0.210255107595166,131059997.919056,16.2249999999999,47852
1,200,2000,0.00162575566644379,0.1,0.802533737262462,0.121194476792547,0.210587172538392,131804900.694078,16.2809999999999,48088
1,200,2000,0.00148202070579886,0.1,0.806664830625172,0.121178271482355,0.210704265880152,132460415.197361,16.2930000000001,48342
1,200,2000,0.00135099352119803,0.1,0.80983200220325,0.121085466038008,0.210671490748867,133137672.610193,16.2150000000001,48569
1,200,2000,0.00123155060329283,0.1,0.813412283117599,0.121064928676832,0.210761051842866,133718294.092137,16.1420000000003,48792
1,200,2000,0.00112266777351081,0.1,0.816992564031947,0.121014950945397,0.210804953010357,134294083.662761,16.067,49027
1,200,2000,0.00102341140210545,0.1,0.820159735610025,0.121010178995916,0.210902781466334,134852156.559492,16.529,49219
1,200,2000,0.000932930402628468,0.1,0.822913797851831,0.120966762479252,0.210927573062262,135362716.753998,16.4719999999998,49402
1,200,2000,0.000850448934180267,0.1,0.824841641421096,0.120853845533048,0.210818991306796,135852339.099632,16.1959999999999,49564
1,200,2000,0.000775259748862946,0.1,0.828008812999174,0.120886190466617,0.210971352384962,136329076.587479,16.6610000000001,49741
1,200,2000,0.000706718127392749,0.1,0.830212062792619,0.120809538122433,0.210925883814089,136738168.939249,16.4949999999999,49905
1,200,2000,0.000644236350872137,0.1,0.832139906361884,0.120729612019019,0.210866075790355,137131960.552371,16.393,50054
1,200,2000,0.000587278661318948,0.1,0.835031671715781,0.120804032113473,0.211072242816617,137547495.155603,16.3339999999998,50197
1,200,2000,0.000535356667741072,0.1,0.837097218397136,0.120802034895274,0.21113503751042,137931623.065536,16.3440000000001,50322
1,200,2000,0.000488025158365443,0.1,0.838474249518039,0.120736833756345,0.211079141678511,138283538.988985,16.2860000000001,50432
1,200,2000,0.000444878283112759,0.1,0.840677499311484,0.120761957510781,0.211187214611872,138591968.754219,16.3380000000002,50554
1,200,2000,0.000405546073584083,0.1,0.842329936656568,0.120708027468624,0.211156753771273,138917309.739342,16.3740000000003,50676
1,200,2000,0.000369691270719502,0.1,0.84315615532911,0.120574219211532,0.210977878850527,139206412.259312,16.3380000000002,50782
1,200,2000,0.000337006432927192,0.1,0.844395483337923,0.120511762278168,0.210920973428498,139530947.867943,16.3090000000002,50883
1,200,2000,0.000307211299886176,0.1,0.846047920683007,0.120508394790523,0.210967276722865,139828103.299746,16.337,50984
1,200,2000,0.000280050389418363,0.1,0.84714954557973,0.120492782576336,0.210977554484816,140087409.679578,16.317,51057
1,200,2000,0.000255290806823952,0.1,0.848251170476453,0.120472502542439,0.210980580196596,140382954.455378,16.4750000000004,51132
1,200,2000,0.000232720247896041,0.1,0.849215092261085,0.120465688668373,0.210999914464118,140617296.533221,16.3740000000003,51193
1,200,2000,0.000212145178491063,0.1,0.850867529606169,0.12052822533453,0.211146801530891,140876602.835332,16.723,51266
1,200,2000,0.000193389175045523,0.1,0.851969154502892,0.120550240632855,0.211214474694888,141111750.166421,15.904,51323
1,200,2000,0.000176291411809595,0.1,0.852657670063343,0.120541971655505,0.211222923418045,141342870.986314,16.2049999999999,51368
1,200,2000,0.000160705281826164,0.1,0.853896998072156,0.120597444524398,0.211346091579898,141566744.10348,16.2269999999999,51419
1,200,2000,0.000146497139830728,0.1,0.854998622968879,0.120616974571168,0.211409795876675,141801086.082462,16.1889999999999,51477
1,200,2000,0.00013354515629299,0.1,0.855824841641421,0.12058595265813,0.211387367776606,142003216.113871,16.0610000000001,51540
1,200,2000,0.000121738272773966,0.1,0.855824841641421,0.120485431246729,0.211232899991503,142221452.098059,16.4429999999998,51583
1,200,2000,0.000110975249641207,0.1,0.856237950977692,0.120471189987213,0.211223588559005,142427608.59511,16.114,51614
1,200,2000,0.000101163797976621,0.1,0.856513357201873,0.120435270882547,0.211176750186732,142624906.799388,16.0799999999999,51646
1,200,2000,9.22197882333432e-05,0.1,0.856788763426053,0.120408716182219,0.211144292113479,142818983.800107,16.2139999999999,51674
1,200,2000,8.40665288561832e-05,0.1,0.857064169650234,0.120386847195358,0.211119025813236,143028361.459473,16.3499999999999,51700
1,200,2000,7.66341086800746e-05,0.1,0.857339575874415,0.120362673265413,0.211090203258235,143213580.160763,16.335,51727
1,200,2000,6.98587974678525e-05,0.1,0.858165794546957,0.120387899393424,0.211154028596598,143403630.64416,15.9990000000003,51766
1,200,2000,6.36824994471859e-05,0.1,0.858578903883228,0.120378414904914,0.211151937958244,143601734.103621,16.29,51795
1,200,2000,5.8052255160949e-05,0.1,0.85940512255577,0.120424505547516,0.211247821009698,143789368.678472,16.0250000000001,51825
1,200,2000,5.29197873595844e-05,0.1,0.85954282566786,0.120399660520022,0.211213751564985,143977808.54573,16.2820000000002,51844
1,200,2000,4.82410870416537e-05,0.1,0.85968052877995,0.120386439893555,0.211197564276049,144148531.844618,16.3319999999999,51858
1,200,2000,4.39760360930272e-05,0.1,0.859955935004131,0.120399467890262,0.211225922105156,144316839.24364,16.1559999999999,51869
1,200,2000,4.00880632889846e-05,0.1,0.860506747452492,0.12043711213044,0.21130046662609,144486757.234817,16.2049999999999,51886
1,200,2000,3.65438307095725e-05,0.1,0.860782153676673,0.120438518746869,0.21131093232371,144651843.432001,16.2660000000001,51902
1,200,2000,3.33129478793467e-05,0.1,0.860919856788763,0.120425302411588,0.211294737909358,144809681.940606,16.2840000000001,51916
1,200,2000,3.03677111803546e-05,0.1,0.860919856788763,0.120411386310235,0.211273317112733,144960272.760962,16.3440000000001,51922
1,200,2000,2.76828663039207e-05,0.1,0.861057559900854,0.120400500625782,0.211260705779009,145126969.544572,16.2109999999998,51935
1,200,2000,2.52353917043477e-05,0.1,0.861332966125034,0.120422779253783,0.211303290318222,145262259.690983,16.223,51942
1,200,2000,2.30043011977292e-05,0.1,0.861470669237125,0.12041421257266,0.211294244798703,145402381.624728,16.3020000000001,51954
1,200,2000,2.09704640132323e-05,0.1,0.861470669237125,0.120397990800793,0.211269270384817,145523981.69483,16.261,51961
1,200,2000,1.9116440753857e-05,0.1,0.861883778573396,0.120427914494064,0.211327762302693,145657661.237555,16.0860000000002,51973
1,200,2000,1.74263338600965e-05,0.1,0.861883778573396,0.120407063983687,0.211295658632098,145773624.215349,16.0520000000001,51982
1,200,2000,1.58856512942805e-05,0.1,0.861883778573396,0.120400115417909,0.211284959576012,145895224.27959,16.1959999999999,51985
1,200,2000,1.44811822767453e-05,0.1,0.862021481685486,0.120400823187737,0.211290186482153,146026487.92202,16.2669999999998,51993
1,200,2000,1.32008840083142e-05,0.1,0.862159184797576,0.120396900178836,0.211288281447735,146133592.613452,16.346,52003
1,200,2000,1.20337784077759e-05,0.1,0.862296887909667,0.120383720706692,0.211272119975033,146239892.005222,16.239,52017
1,200,2000,1.09698579789238e-05,0.1,0.862296887909667,0.120379092254753,0.211264992156003,146344580.79913,16.1940000000004,52019
1,200,2000,1e-05,0.1,0.862296887909667,0.120372150244127,0.211254301329195,146454906.680142,16.1369999999997,52022
