rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1996,10,250,5000,0.1,0.1,0.527932138790643,0.136943203221699,0.217246482748729,0.854157069267742,2.04502823020602,133752672.882142,27.144
