rd_seed,T,n/p,p,lambda(sparsity),mu0(thresh),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1994,10,20,250,1.217383e-01,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,1.122668e-01,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.124 
1994,10,20,250,1.035322e-01,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.125 
1994,10,20,250,9.547716e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.119 
1994,10,20,250,8.804884e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.117 
1994,10,20,250,8.119845e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.112 
1994,10,20,250,7.488104e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.112 
1994,10,20,250,6.905514e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.112 
1994,10,20,250,6.368250e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.104 
1994,10,20,250,5.872787e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.103 
1994,10,20,250,5.415871e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.108 
1994,10,20,250,4.994505e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.105 
1994,10,20,250,4.605922e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,4.247572e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.117 
1994,10,20,250,3.917101e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.112 
1994,10,20,250,3.612343e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.114 
1994,10,20,250,3.331295e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.121 
1994,10,20,250,3.072113e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,2.833096e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.114 
1994,10,20,250,2.612675e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.114 
1994,10,20,250,2.409404e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.121 
1994,10,20,250,2.221947e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,2.049075e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.120 
1994,10,20,250,1.889652e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,1.742633e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.117 
1994,10,20,250,1.607053e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,1.482021e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,1.366716e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,1.260383e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.123 
1994,10,20,250,1.162322e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,1.071891e-02,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.116 
1994,10,20,250,9.884959e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.116 
1994,10,20,250,9.115888e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,8.406653e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.111 
1994,10,20,250,7.752597e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,7.149429e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.117 
1994,10,20,250,6.593188e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.114 
1994,10,20,250,6.080224e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,5.607170e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.112 
1994,10,20,250,5.170920e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.111 
1994,10,20,250,4.768612e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.114 
1994,10,20,250,4.397604e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.111 
1994,10,20,250,4.055461e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.113 
1994,10,20,250,3.739937e-03,5.000000e-04,1.000000e+00,12544324.603,0.000,NaN,NaN,21.545,0.831,0.115 
1994,10,20,250,3.448962e-03,5.000000e-04,1.000000e+00,12544382.086,0.004,1.000,0.008,21.545,0.831,0.113 
1994,10,20,250,3.180626e-03,5.000000e-04,1.000000e+00,12544945.195,0.020,0.960,0.038,21.545,0.831,0.112 
1994,10,20,250,2.933166e-03,5.000000e-04,1.000000e+00,12543708.925,0.031,0.926,0.061,21.545,0.831,0.118 
1994,10,20,250,2.704960e-03,5.000000e-04,1.000000e+00,12541593.772,0.057,0.927,0.108,21.545,0.830,0.114 
1994,10,20,250,2.494508e-03,5.000000e-04,1.000000e+00,12536672.334,0.073,0.915,0.135,21.545,0.830,0.112 
1994,10,20,250,2.300430e-03,5.000000e-04,1.000000e+00,12532181.155,0.098,0.895,0.176,21.545,0.830,0.111 
1994,10,20,250,2.121452e-03,5.000000e-04,1.000000e+00,12525077.838,0.098,0.895,0.176,21.545,0.830,0.111 
1994,10,20,250,1.956398e-03,5.000000e-04,1.000000e+00,12519871.319,0.115,0.897,0.204,21.545,0.830,0.111 
1994,10,20,250,1.804186e-03,5.000000e-04,1.000000e+00,12514845.377,0.135,0.882,0.234,21.545,0.830,0.110 
1994,10,20,250,1.663817e-03,5.000000e-04,1.000000e+00,12511135.351,0.178,0.890,0.297,21.545,0.830,0.110 
1994,10,20,250,1.534368e-03,5.000000e-04,1.000000e+00,12506610.433,0.212,0.888,0.342,21.545,0.829,0.109 
1994,10,20,250,1.414991e-03,5.000000e-04,1.000000e+00,12502219.862,0.250,0.875,0.389,21.545,0.829,0.111 
1994,10,20,250,1.304902e-03,5.000000e-04,1.000000e+00,12497081.444,0.282,0.872,0.426,21.545,0.829,0.109 
1994,10,20,250,1.203378e-03,5.000000e-04,1.000000e+00,12491959.680,0.310,0.873,0.458,21.545,0.829,0.110 
1994,10,20,250,1.109752e-03,5.000000e-04,1.000000e+00,12488268.859,0.348,0.863,0.496,21.545,0.829,0.109 
1994,10,20,250,1.023411e-03,5.000000e-04,1.000000e+00,12483321.214,0.369,0.857,0.515,21.545,0.828,0.109 
1994,10,20,250,9.437878e-04,5.000000e-04,1.000000e+00,12481180.236,0.410,0.840,0.551,21.545,0.828,0.110 
1994,10,20,250,8.703591e-04,5.000000e-04,1.000000e+00,12478109.310,0.434,0.824,0.568,21.545,0.828,0.111 
1994,10,20,250,8.026434e-04,5.000000e-04,1.000000e+00,12474597.031,0.448,0.812,0.577,21.545,0.828,0.109 
1994,10,20,250,7.401960e-04,5.000000e-04,1.000000e+00,12473902.003,0.482,0.792,0.599,21.545,0.828,0.110 
1994,10,20,250,6.826072e-04,5.000000e-04,1.000000e+00,12472746.890,0.503,0.771,0.609,21.545,0.828,0.111 
1994,10,20,250,6.294989e-04,5.000000e-04,1.000000e+00,12474426.315,0.540,0.740,0.624,21.545,0.827,0.110 
1994,10,20,250,5.805226e-04,5.000000e-04,1.000000e+00,12473074.655,0.560,0.735,0.636,21.545,0.827,0.110 
1994,10,20,250,5.353567e-04,5.000000e-04,1.000000e+00,12475322.334,0.591,0.704,0.642,21.545,0.827,0.111 
1994,10,20,250,4.937048e-04,5.000000e-04,1.000000e+00,12477574.783,0.620,0.679,0.648,21.545,0.827,0.112 
1994,10,20,250,4.552935e-04,5.000000e-04,1.000000e+00,12480192.078,0.651,0.659,0.655,21.545,0.827,0.112 
1994,10,20,250,4.198707e-04,5.000000e-04,1.000000e+00,12481724.034,0.661,0.632,0.646,21.545,0.827,0.114 
1994,10,20,250,3.872039e-04,5.000000e-04,1.000000e+00,12484730.593,0.677,0.605,0.639,21.545,0.827,0.114 
1994,10,20,250,3.570786e-04,5.000000e-04,1.000000e+00,12491330.497,0.705,0.570,0.630,21.545,0.827,0.114 
1994,10,20,250,3.292971e-04,5.000000e-04,1.000000e+00,12497314.526,0.736,0.548,0.628,21.545,0.827,0.114 
1994,10,20,250,3.036771e-04,5.000000e-04,1.000000e+00,12505441.197,0.760,0.514,0.613,21.545,0.827,0.117 
1994,10,20,250,2.800504e-04,5.000000e-04,1.000000e+00,12525023.588,0.771,0.438,0.559,21.545,0.826,0.117 
1994,10,20,250,2.582619e-04,5.000000e-04,1.000000e+00,12514947.375,0.791,0.480,0.597,21.545,0.826,0.122 
1994,10,20,250,2.381686e-04,5.000000e-04,1.000000e+00,12533460.162,0.806,0.421,0.553,21.545,0.826,0.128 
1994,10,20,250,2.196385e-04,5.000000e-04,1.000000e+00,12544132.042,0.828,0.399,0.539,21.545,0.826,0.136 
1994,10,20,250,2.025502e-04,5.000000e-04,1.000000e+00,12579090.247,0.848,0.332,0.477,21.545,0.826,0.135 
1994,10,20,250,1.867914e-04,5.000000e-04,1.000000e+00,12655948.431,0.859,0.239,0.374,21.545,0.826,0.131 
1994,10,20,250,1.722586e-04,5.000000e-04,1.000000e+00,12806268.723,0.873,0.155,0.264,21.545,0.826,0.137 
1994,10,20,250,1.588565e-04,5.000000e-04,1.000000e+00,13055992.895,0.881,0.098,0.177,21.545,0.826,0.137 
1994,10,20,250,1.464971e-04,5.000000e-04,1.000000e+00,13260564.935,0.900,0.077,0.142,21.545,0.826,0.134 
1994,10,20,250,1.350994e-04,5.000000e-04,1.000000e+00,13361900.897,0.910,0.070,0.129,21.545,0.826,0.139 
1994,10,20,250,1.245883e-04,5.000000e-04,1.000000e+00,13600269.627,0.921,0.057,0.107,21.545,0.826,0.143 
1994,10,20,250,1.148951e-04,5.000000e-04,1.000000e+00,13979840.743,0.922,0.043,0.083,21.545,0.826,0.143 
1994,10,20,250,1.059560e-04,5.000000e-04,1.000000e+00,14224785.558,0.924,0.038,0.072,21.545,0.826,0.142 
1994,10,20,250,9.771242e-05,5.000000e-04,1.000000e+00,14563720.963,0.935,0.032,0.062,21.545,0.826,0.142 
1994,10,20,250,9.011018e-05,5.000000e-04,1.000000e+00,14966243.322,0.941,0.027,0.053,21.545,0.826,0.140 
1994,10,20,250,8.309942e-05,5.000000e-04,1.000000e+00,15441058.081,0.944,0.023,0.045,21.545,0.826,0.140 
1994,10,20,250,7.663411e-05,5.000000e-04,1.000000e+00,15940992.659,0.949,0.020,0.039,21.545,0.826,0.140 
1994,10,20,250,7.067181e-05,5.000000e-04,1.000000e+00,16431799.878,0.959,0.018,0.035,21.545,0.826,0.139 
1994,10,20,250,6.517340e-05,5.000000e-04,1.000000e+00,16911487.501,0.962,0.016,0.031,21.545,0.826,0.139 
1994,10,20,250,6.010277e-05,5.000000e-04,1.000000e+00,17353327.174,0.964,0.015,0.029,21.545,0.826,0.139 
1994,10,20,250,5.542665e-05,5.000000e-04,1.000000e+00,17781514.146,0.971,0.013,0.027,21.545,0.826,0.137 
1994,10,20,250,5.111433e-05,5.000000e-04,1.000000e+00,18161355.625,0.969,0.013,0.025,21.545,0.826,0.137 
1994,10,20,250,4.713753e-05,5.000000e-04,1.000000e+00,18533159.466,0.971,0.012,0.023,21.545,0.826,0.137 
1994,10,20,250,4.347013e-05,5.000000e-04,1.000000e+00,18881993.346,0.975,0.011,0.022,21.545,0.826,0.136 
1994,10,20,250,4.008806e-05,5.000000e-04,1.000000e+00,19222782.851,0.976,0.011,0.021,21.545,0.826,0.136 
1994,10,20,250,3.696913e-05,5.000000e-04,1.000000e+00,19507326.043,0.983,0.010,0.020,21.545,0.826,0.136 
1994,10,20,250,3.409285e-05,5.000000e-04,1.000000e+00,19706797.934,0.978,0.010,0.020,21.545,0.826,0.134 
1994,10,20,250,3.144035e-05,5.000000e-04,1.000000e+00,19829372.759,0.982,0.010,0.020,21.545,0.826,0.132 
1994,10,20,250,2.899423e-05,5.000000e-04,1.000000e+00,19985716.455,0.987,0.010,0.019,21.545,0.826,0.131 
1994,10,20,250,2.673842e-05,5.000000e-04,1.000000e+00,20155848.158,0.985,0.009,0.019,21.545,0.826,0.130 
1994,10,20,250,2.465811e-05,5.000000e-04,1.000000e+00,20336390.330,0.990,0.009,0.018,21.545,0.826,0.128 
1994,10,20,250,2.273966e-05,5.000000e-04,1.000000e+00,20512693.053,0.990,0.009,0.018,21.545,0.826,0.128 
1994,10,20,250,2.097046e-05,5.000000e-04,1.000000e+00,20675109.887,0.991,0.009,0.018,21.545,0.826,0.127 
1994,10,20,250,1.933892e-05,5.000000e-04,1.000000e+00,20845609.320,0.990,0.009,0.017,21.545,0.826,0.127 
1994,10,20,250,1.783431e-05,5.000000e-04,1.000000e+00,21026270.017,0.989,0.009,0.017,21.545,0.826,0.126 
1994,10,20,250,1.644676e-05,5.000000e-04,1.000000e+00,21198118.281,0.989,0.008,0.017,21.545,0.826,0.126 
1994,10,20,250,1.516717e-05,5.000000e-04,1.000000e+00,21299627.667,0.991,0.008,0.016,21.545,0.826,0.124 
1994,10,20,250,1.398713e-05,5.000000e-04,1.000000e+00,21406327.647,0.994,0.008,0.016,21.545,0.826,0.124 
1994,10,20,250,1.289890e-05,5.000000e-04,1.000000e+00,21481792.945,0.993,0.008,0.016,21.545,0.826,0.124 
1994,10,20,250,1.189534e-05,5.000000e-04,1.000000e+00,21529690.805,0.995,0.008,0.016,21.545,0.826,0.125 
1994,10,20,250,1.096986e-05,5.000000e-04,1.000000e+00,21588210.043,0.997,0.008,0.016,21.545,0.826,0.124 
1994,10,20,250,1.011638e-05,5.000000e-04,1.000000e+00,21616001.992,1.000,0.008,0.016,21.545,0.826,0.123 
1994,10,20,250,9.329304e-06,5.000000e-04,1.000000e+00,21669737.039,1.000,0.008,0.016,21.545,0.826,0.123 
1994,10,20,250,8.603464e-06,5.000000e-04,1.000000e+00,21715171.406,1.000,0.008,0.016,21.545,0.826,0.123 
1994,10,20,250,7.934097e-06,5.000000e-04,1.000000e+00,21747159.490,1.000,0.008,0.016,21.545,0.826,0.121 
1994,10,20,250,7.316807e-06,5.000000e-04,1.000000e+00,21774819.178,1.000,0.008,0.016,21.545,0.826,0.122 
1994,10,20,250,6.747544e-06,5.000000e-04,1.000000e+00,21793127.187,0.996,0.008,0.016,21.545,0.826,0.122 
1994,10,20,250,6.222571e-06,5.000000e-04,1.000000e+00,21810164.165,0.996,0.008,0.016,21.545,0.826,0.122 
1994,10,20,250,5.738442e-06,5.000000e-04,1.000000e+00,21826904.961,0.996,0.008,0.016,21.545,0.826,0.122 
1994,10,20,250,5.291979e-06,5.000000e-04,1.000000e+00,21830495.492,1.000,0.008,0.016,21.545,0.826,0.123 
1994,10,20,250,4.880252e-06,5.000000e-04,1.000000e+00,21827973.427,1.000,0.008,0.016,21.545,0.826,0.124 
1994,10,20,250,4.500558e-06,5.000000e-04,1.000000e+00,21830665.023,1.000,0.008,0.016,21.545,0.826,0.121 
1994,10,20,250,4.150405e-06,5.000000e-04,1.000000e+00,21830610.543,1.000,0.008,0.016,21.545,0.826,0.121 
1994,10,20,250,3.827494e-06,5.000000e-04,1.000000e+00,21837906.335,1.000,0.008,0.016,21.545,0.826,0.120 
1994,10,20,250,3.529707e-06,5.000000e-04,1.000000e+00,21839393.215,1.000,0.008,0.016,21.545,0.826,0.122 
1994,10,20,250,3.255089e-06,5.000000e-04,1.000000e+00,21842719.659,1.000,0.008,0.016,21.545,0.826,0.120 
1994,10,20,250,3.001836e-06,5.000000e-04,1.000000e+00,21848316.594,1.000,0.008,0.016,21.545,0.826,0.121 
1994,10,20,250,2.768287e-06,5.000000e-04,1.000000e+00,21846325.839,1.000,0.008,0.016,21.545,0.826,0.121 
1994,10,20,250,2.552908e-06,5.000000e-04,1.000000e+00,21853640.192,1.000,0.008,0.016,21.545,0.826,0.119 
1994,10,20,250,2.354286e-06,5.000000e-04,1.000000e+00,21852391.095,1.000,0.008,0.016,21.545,0.826,0.119 
1994,10,20,250,2.171118e-06,5.000000e-04,1.000000e+00,21850836.926,1.000,0.008,0.016,21.545,0.826,0.119 
1994,10,20,250,2.002200e-06,5.000000e-04,1.000000e+00,21858468.006,1.000,0.008,0.016,21.545,0.826,0.120 
1994,10,20,250,1.846425e-06,5.000000e-04,1.000000e+00,21858754.704,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,1.702769e-06,5.000000e-04,1.000000e+00,21855983.476,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,1.570290e-06,5.000000e-04,1.000000e+00,21855050.225,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,1.448118e-06,5.000000e-04,1.000000e+00,21854424.407,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,1.335452e-06,5.000000e-04,1.000000e+00,21853492.612,1.000,0.008,0.016,21.545,0.826,0.116 
1994,10,20,250,1.231551e-06,5.000000e-04,1.000000e+00,21856235.219,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,1.135733e-06,5.000000e-04,1.000000e+00,21855613.460,1.000,0.008,0.016,21.545,0.826,0.116 
1994,10,20,250,1.047371e-06,5.000000e-04,1.000000e+00,21852849.126,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,9.658832e-07,5.000000e-04,1.000000e+00,21850086.257,1.000,0.008,0.016,21.545,0.826,0.116 
1994,10,20,250,8.907355e-07,5.000000e-04,1.000000e+00,21852833.151,1.000,0.008,0.016,21.545,0.826,0.115 
1994,10,20,250,8.214344e-07,5.000000e-04,1.000000e+00,21855580.221,1.000,0.008,0.016,21.545,0.826,0.115 
1994,10,20,250,7.575250e-07,5.000000e-04,1.000000e+00,21855573.257,1.000,0.008,0.016,21.545,0.826,0.114 
1994,10,20,250,6.985880e-07,5.000000e-04,1.000000e+00,21854955.311,1.000,0.008,0.016,21.545,0.826,0.115 
1994,10,20,250,6.442364e-07,5.000000e-04,1.000000e+00,21854032.048,1.000,0.008,0.016,21.545,0.826,0.115 
1994,10,20,250,5.941134e-07,5.000000e-04,1.000000e+00,21852190.668,1.000,0.008,0.016,21.545,0.826,0.115 
1994,10,20,250,5.478901e-07,5.000000e-04,1.000000e+00,21852492.047,1.000,0.008,0.016,21.545,0.826,0.114 
1994,10,20,250,5.052631e-07,5.000000e-04,1.000000e+00,21853711.849,1.000,0.008,0.016,21.545,0.826,0.114 
1994,10,20,250,4.659526e-07,5.000000e-04,1.000000e+00,21853096.396,1.000,0.008,0.016,21.545,0.826,0.114 
1994,10,20,250,4.297005e-07,5.000000e-04,1.000000e+00,21851868.718,1.000,0.008,0.016,21.545,0.826,0.117 
1994,10,20,250,3.962689e-07,5.000000e-04,1.000000e+00,21851253.195,1.000,0.008,0.016,21.545,0.826,0.113 
1994,10,20,250,3.654383e-07,5.000000e-04,1.000000e+00,21853392.350,1.000,0.008,0.016,21.545,0.826,0.113 
1994,10,20,250,3.370064e-07,5.000000e-04,1.000000e+00,21854613.291,1.000,0.008,0.016,21.545,0.826,0.112 
1994,10,20,250,3.107866e-07,5.000000e-04,1.000000e+00,21856752.875,1.000,0.008,0.016,21.545,0.826,0.112 
1994,10,20,250,2.866068e-07,5.000000e-04,1.000000e+00,21857668.385,1.000,0.008,0.016,21.545,0.826,0.113 
1994,10,20,250,2.643081e-07,5.000000e-04,1.000000e+00,21856747.964,1.000,0.008,0.016,21.545,0.826,0.112 
1994,10,20,250,2.437444e-07,5.000000e-04,1.000000e+00,21856133.655,1.000,0.008,0.016,21.545,0.826,0.112 
1994,10,20,250,2.247806e-07,5.000000e-04,1.000000e+00,21856131.532,1.000,0.008,0.016,21.545,0.826,0.110 
1994,10,20,250,2.072922e-07,5.000000e-04,1.000000e+00,21857353.960,1.000,0.008,0.016,21.545,0.826,0.111 
1994,10,20,250,1.911644e-07,5.000000e-04,1.000000e+00,21857046.355,1.000,0.008,0.016,21.545,0.826,0.112 
1994,10,20,250,1.762914e-07,5.000000e-04,1.000000e+00,21857962.817,0.998,0.008,0.016,21.545,0.826,0.111 
1994,10,20,250,1.625756e-07,5.000000e-04,1.000000e+00,21857961.469,0.998,0.008,0.016,21.545,0.826,0.110 
1994,10,20,250,1.499268e-07,5.000000e-04,1.000000e+00,21858572.435,0.998,0.008,0.016,21.545,0.826,0.110 
1994,10,20,250,1.382622e-07,5.000000e-04,1.000000e+00,21858571.499,0.998,0.008,0.016,21.545,0.826,0.109 
1994,10,20,250,1.275051e-07,5.000000e-04,1.000000e+00,21857040.484,0.998,0.008,0.016,21.545,0.826,0.110 
1994,10,20,250,1.175850e-07,5.000000e-04,1.000000e+00,21857039.734,0.998,0.008,0.016,21.545,0.826,0.111 
1994,10,20,250,1.084366e-07,5.000000e-04,1.000000e+00,21855203.158,0.998,0.008,0.016,21.545,0.826,0.109 
1994,10,20,250,1.000000e-07,5.000000e-04,1.000000e+00,21855814.806,0.998,0.008,0.016,21.545,0.826,0.110 
