rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1998,10,250,5000,0.1,0.1,0.529867117232167,0.136394905358613,0.216750980543957,0.859209621248451,2.04969193678652,134678635.825087,26.344
