T,p,N,Lamb1,Lamb2,Recall_1,Precision_1,F1 score-1,Recall_2,Precision_2,F1 score-2,Recall_3,Precision_3,F1 score-3,Recall_avg,Precision_avg,F1 score-avg, BIC,runtime(s), total edges(directed)
3,65,1000,15.7029012472938,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,14.3145893752348,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491999999999999,0
3,65,1000,13.049019780144,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.525,0
3,65,1000,11.8953406737032,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.492999999999999,0
3,65,1000,10.8436596868961,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,9.88495904662559,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491,0
3,65,1000,9.01101825166502,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488000000000001,0
3,65,1000,8.21434358491943,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488000000000001,0
3,65,1000,7.48810385759002,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.489000000000001,0
3,65,1000,6.82607183427239,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.494999999999999,0
3,65,1000,6.22257083673023,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.536999999999999,0
3,65,1000,5.67242606849198,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.518000000000001,0
3,65,1000,5.17092024289676,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.477,0
3,65,1000,4.71375313411672,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.466000000000001,0
3,65,1000,4.29700470432084,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491,0
3,65,1000,3.91710149080926,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,3.57078596490046,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.486000000000001,0
3,65,1000,3.25508859983506,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.486000000000001,0
3,65,1000,2.96730240818887,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.477,0
3,65,1000,2.70495973046313,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.486999999999998,0
3,65,1000,2.4658110758226,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.489000000000001,0
3,65,1000,2.24780583354873,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.487000000000002,0
3,65,1000,2.04907468981585,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.527000000000001,0
3,65,1000,1.86791359902078,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488999999999997,0
3,65,1000,1.7027691722259,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.493000000000002,0
3,65,1000,1.55222535742705,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,1.41499129743458,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491999999999997,0
3,65,1000,1.28989026125331,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.495000000000001,0
3,65,1000,1.17584955405216,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.536000000000001,0
3,65,1000,1.07189131920513,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.476999999999997,0
3,65,1000,0.97712415353465,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.476000000000003,0
3,65,1000,0.890735463861044,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.478999999999999,0
3,65,1000,0.811984499318401,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.478999999999999,0
3,65,1000,0.740195999691564,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.674754405311069,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.495000000000001,0
3,65,1000,0.61509857885805,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.48,0
3,65,1000,0.560716993820546,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.486000000000001,0
3,65,1000,0.511143348344017,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.529,0
3,65,1000,0.465952566866468,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.496000000000002,0
3,65,1000,0.42475715525369,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491999999999997,0
3,65,1000,0.387203878181255,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.493000000000002,0
3,65,1000,0.352970730273065,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.497,0
3,65,1000,0.321764175025074,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.496000000000002,0
3,65,1000,0.293316627839005,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.489000000000004,0
3,65,1000,0.267384161583995,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.549999999999997,0
3,65,1000,0.243744415012222,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.486000000000004,0
3,65,1000,0.222194686093952,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.469999999999999,0
3,65,1000,0.202550193923067,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.481999999999999,0
3,65,1000,0.184642494289554,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.168318035333096,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.485999999999997,0
3,65,1000,0.153436840893001,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.139871310264724,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.477000000000004,0
3,65,1000,0.127505124071301,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.116232246867985,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.105956017927762,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488999999999997,0
3,65,1000,0.096588322411587,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.488,0
3,65,1000,0.0880488358164346,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.487000000000002,0
3,65,1000,0.0802643352225717,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.522999999999996,0
3,65,1000,0.0731680714342719,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.480000000000004,0
3,65,1000,0.0666991966303012,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.484999999999999,0
3,65,1000,0.0608022426164942,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.491999999999997,0
3,65,1000,0.0554266452066311,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.493000000000002,0
3,65,1000,0.0505263106533568,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917920722,0.536999999999999,0
3,65,1000,0.046059220411451,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.918119369,1.338,0
3,65,1000,0.0419870708444391,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.918786298,1.774,0
3,65,1000,0.0382749447851631,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.919115312,1.968,0
3,65,1000,0.0348910121340677,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.919944007,2.317,0
3,65,1000,0.0318062569279412,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.919330753,4.269,0
3,65,1000,0.0289942285388288,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.919547959,4.71,0
3,65,1000,0.0264308148697411,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.918960719,4.599,0
3,65,1000,0.0240940356023952,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917938757,5.158,0
3,65,1000,0.0219638537241655,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,-222315.917944793,6.759,0
3,65,1000,0.0200220037181558,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,-220714.984899181,8.05199999999999,12
3,65,1000,0.0182518349431904,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,-219918.694623876,9.009,18
3,65,1000,0.0166381688607613,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,-219127.199867704,9.23899999999999,24
3,65,1000,0.0151671688847092,1,0.00836820083682008,0.5,0.0164609053497942,0.00757575757575758,0.5,0.0149253731343284,0.00694444444444444,0.5,0.0136986301369863,0.00762946761900737,0.5,0.015028302873703,-218340.808865428,9.51700000000001,30
3,65,1000,0.0138262217376466,1,0.00836820083682008,0.5,0.0164609053497942,0.00757575757575758,0.5,0.0149253731343284,0.00694444444444444,0.5,0.0136986301369863,0.00762946761900737,0.5,0.015028302873703,-216754.500100351,10.547,42
3,65,1000,0.0126038292967973,1,0.00836820083682008,0.5,0.0164609053497942,0.00757575757575758,0.5,0.0149253731343284,0.00694444444444444,0.5,0.0136986301369863,0.00762946761900737,0.5,0.015028302873703,-212769.38259686,10.588,72
3,65,1000,0.0114895100018731,1,0.00836820083682008,0.285714285714286,0.016260162601626,0.00757575757575758,0.285714285714286,0.014760147601476,0.0104166666666667,0.428571428571429,0.0203389830508475,0.00878687502641477,0.333333333333333,0.0171197644179832,-205589.764958902,10.703,126
3,65,1000,0.0104737089795945,1,0.00836820083682008,0.153846153846154,0.0158730158730159,0.00757575757575758,0.153846153846154,0.0144404332129964,0.0104166666666667,0.230769230769231,0.0199335548172757,0.00878687502641477,0.179487179487179,0.016749001301096,-198429.683062956,10.791,180
3,65,1000,0.00954771611420807,1,0.0167364016736402,0.19047619047619,0.0307692307692308,0.0151515151515152,0.19047619047619,0.0280701754385965,0.0173611111111111,0.238095238095238,0.0323624595469256,0.0164163426454221,0.206349206349206,0.0304006219182509,-184079.065540677,11.244,288
3,65,1000,0.00870359136148517,1,0.0167364016736402,0.129032258064516,0.0296296296296296,0.0189393939393939,0.161290322580645,0.0338983050847458,0.0208333333333333,0.193548387096774,0.0376175548589342,0.0188363763154558,0.161290322580645,0.0337151631911032,-171344.124649409,11.256,384
3,65,1000,0.00793409666579749,1,0.0502092050209205,0.266666666666667,0.0845070422535211,0.0454545454545455,0.266666666666667,0.0776699029126214,0.0486111111111111,0.311111111111111,0.0840840840840841,0.048091620528859,0.281481481481481,0.0820870097500755,-154614.746831336,11.45,510
3,65,1000,0.00723263389648353,1,0.0543933054393305,0.25,0.0893470790378007,0.0492424242424242,0.25,0.0822784810126582,0.0520833333333333,0.288461538461538,0.0882352941176471,0.0519063543383627,0.262820512820513,0.086620284722702,-141098.636051323,11.302,612
3,65,1000,0.00659318827133354,1,0.0585774058577406,0.229508196721311,0.0933333333333333,0.053030303030303,0.229508196721311,0.0861538461538462,0.0590277777777778,0.278688524590164,0.0974212034383954,0.0568784955552738,0.245901639344262,0.092302794308525,-120380.41440125,11.171,768
3,65,1000,0.00601027678207039,1,0.0836820083682008,0.277777777777778,0.128617363344051,0.0795454545454545,0.291666666666667,0.125,0.0798611111111111,0.319444444444444,0.127777777777778,0.0810295246749222,0.296296296296296,0.127131713707276,-99673.115632532,11.114,924
3,65,1000,0.00547890117959395,1,0.108786610878661,0.30952380952381,0.160990712074303,0.0946969696969697,0.297619047619048,0.14367816091954,0.09375,0.321428571428571,0.145161290322581,0.0990778601918769,0.30952380952381,0.149943387772141,-82168.1301333098,11.147,1056
3,65,1000,0.00499450511585514,1,0.133891213389121,0.304761904761905,0.186046511627907,0.117424242424242,0.295238095238095,0.168021680216802,0.107638888888889,0.295238095238095,0.157760814249364,0.119651448234084,0.298412698412698,0.170609668698024,-49454.1065353608,11.116,1302
3,65,1000,0.00455293507486695,1,0.154811715481172,0.272058823529412,0.197333333333333,0.147727272727273,0.286764705882353,0.195,0.145833333333333,0.308823529411765,0.19811320754717,0.149457440513926,0.28921568627451,0.196815513626834,-2339.65420605839,11.187,1656
3,65,1000,0.00415040475785047,1,0.171548117154812,0.248484848484848,0.202970297029703,0.174242424242424,0.278787878787879,0.214452214452214,0.163194444444444,0.284848484848485,0.207505518763797,0.169661661947227,0.270707070707071,0.208309343415238,47168.0391152865,11.122,2028
3,65,1000,0.00378346261713193,1,0.221757322175732,0.274611398963731,0.24537037037037,0.196969696969697,0.269430051813472,0.227571115973742,0.1875,0.27979274611399,0.224532224532225,0.202075673048476,0.274611398963731,0.232491236958779,96668.7726685234,11.106,2400
3,65,1000,0.00344896226040576,1,0.251046025104602,0.272727272727273,0.261437908496732,0.231060606060606,0.277272727272727,0.252066115702479,0.211805555555556,0.277272727272727,0.240157480314961,0.231304062240255,0.275757575757576,0.251220501504724,146962.950966789,11.033,2778
3,65,1000,0.0031440354715915,1,0.276150627615063,0.277310924369748,0.276729559748428,0.25,0.277310924369748,0.262948207171315,0.232638888888889,0.281512605042017,0.254752851711027,0.252929838834651,0.278711484593838,0.264810206210256,192456.937360889,11.164,3120
3,65,1000,0.00286606761694825,1,0.305439330543933,0.276515151515151,0.290258449304175,0.276515151515151,0.276515151515151,0.276515151515151,0.253472222222222,0.276515151515151,0.264492753623188,0.278475568093769,0.276515151515151,0.277088784814172,241156.292473469,11.133,3486
3,65,1000,0.00261267522556333,1,0.338912133891213,0.269102990033223,0.3,0.299242424242424,0.262458471760797,0.279646017699115,0.284722222222222,0.272425249169435,0.278438030560272,0.307625593451953,0.267995570321152,0.286028016086462,298667.15626368,11.097,3918
3,65,1000,0.00238168555197616,1,0.359832635983264,0.264615384615385,0.304964539007092,0.318181818181818,0.258461538461538,0.285229202037351,0.305555555555556,0.270769230769231,0.287112561174551,0.327856669906879,0.264615384615385,0.292435434072998,350577.118628737,11.095,4308
3,65,1000,0.00217111794569451,1,0.435146443514644,0.289693593314763,0.347826086956522,0.359848484848485,0.264623955431755,0.304975922953451,0.34375,0.275766016713092,0.306027820710974,0.37958164278771,0.27669452181987,0.319609943540315,404093.62290371,11.073,4710
3,65,1000,0.00197916686785356,1,0.468619246861925,0.28498727735369,0.354430379746835,0.409090909090909,0.274809160305344,0.328767123287671,0.385416666666667,0.282442748091603,0.325991189427313,0.4210422742065,0.280746395250212,0.336396230820606,462424.427623023,11.072,5148
3,65,1000,0.00180418640939207,1,0.502092050209205,0.277777777777778,0.357675111773472,0.462121212121212,0.282407407407407,0.350574712643678,0.434027777777778,0.289351851851852,0.347222222222222,0.466080346702732,0.283179012345679,0.351824015546458,526368.649003159,11.114,5628
3,65,1000,0.00164467617799466,1,0.548117154811716,0.27991452991453,0.370579915134371,0.526515151515151,0.297008547008547,0.379781420765027,0.493055555555556,0.303418803418803,0.375661375661376,0.522562620627474,0.293447293447293,0.375340903853591,578311.445817089,11.074,6018
3,65,1000,0.00149926843278604,1,0.585774058577406,0.271844660194175,0.371352785145889,0.560606060606061,0.287378640776699,0.37997432605905,0.545138888888889,0.304854368932039,0.391033623910336,0.563839669357452,0.288025889967638,0.380786911705092,644676.325815832,11.173,6516
3,65,1000,0.00136671635646201,1,0.610878661087866,0.27037037037037,0.374839537869063,0.579545454545455,0.283333333333333,0.380597014925373,0.569444444444444,0.303703703703704,0.396135265700483,0.586622853359255,0.285802469135802,0.38385727283164,699037.980221213,11.034,6924
3,65,1000,0.00124588336429501,1,0.640167364016736,0.270796460176991,0.380597014925373,0.602272727272727,0.28141592920354,0.383594692400482,0.59375,0.302654867256637,0.400937866354045,0.612063363763155,0.284955752212389,0.388376524559967,738995.798779578,11.066,7224
3,65,1000,0.00113573335834311,1,0.669456066945607,0.272108843537415,0.386940749697703,0.636363636363636,0.285714285714286,0.394366197183099,0.628472222222222,0.307823129251701,0.41324200913242,0.644763975177155,0.288548752834467,0.39818298533774,782164.852560986,11.067,7548
3,65,1000,0.00103532184329566,1,0.711297071129707,0.27823240589198,0.4,0.674242424242424,0.291325695581015,0.406857142857143,0.666666666666667,0.314238952536825,0.42714126807564,0.684068720679599,0.294599018003273,0.411332803644261,820537.383575188,11.071,7836
3,65,1000,0.000943787827777537,1,0.736401673640167,0.273291925465839,0.398640996602492,0.693181818181818,0.28416149068323,0.403083700440529,0.697916666666667,0.312111801242236,0.431330472103004,0.709166719496217,0.289855072463768,0.411018389715341,871728.218262739,11.086,8220
3,65,1000,0.000860346441668451,1,0.765690376569038,0.277272727272727,0.407119021134594,0.723484848484849,0.289393939393939,0.413419913419913,0.71875,0.313636363636364,0.436708860759494,0.735975075017962,0.293434343434343,0.419082598438,910113.668390714,11.093,8508
3,65,1000,0.000784282206133768,1,0.790794979079498,0.277126099706745,0.41042345276873,0.746212121212121,0.288856304985337,0.416490486257928,0.746527777777778,0.31524926686217,0.443298969072165,0.761178292689799,0.293743890518084,0.423404302699608,954910.569523926,11.084,8844
3,65,1000,0.000714942898659758,1,0.828451882845188,0.278089887640449,0.416403785488959,0.791666666666667,0.293539325842697,0.42827868852459,0.791666666666667,0.320224719101124,0.456,0.80392840539284,0.297284644194757,0.433560824671183,998911.180796195,11.055,9174
3,65,1000,0.000651733960488242,1,0.849372384937239,0.274695534506089,0.415132924335378,0.814393939393939,0.290933694181326,0.428713858424726,0.809027777777778,0.315290933694181,0.453748782862707,0.824264700702985,0.293640054127199,0.432531855207604,1036510.23990504,11.042,9456
3,65,1000,0.000594113398496503,1,0.853556485355649,0.272727272727273,0.413373860182371,0.821969696969697,0.290106951871658,0.428853754940711,0.815972222222222,0.314171122994652,0.453667953667954,0.830499468182523,0.292335115864528,0.431965189597012,1058899.76522225,11.111,9624
3,65,1000,0.000541587137807948,1,0.857740585774059,0.267275097783572,0.407554671968191,0.840909090909091,0.289439374185137,0.430649854510184,0.836805555555556,0.314211212516297,0.456872037914692,0.845151744079568,0.290308561495002,0.431692188131022,1092502.9941941,11.144,9876
3,65,1000,0.0004937047852839,1,0.874476987447699,0.26489226869455,0.406614785992218,0.863636363636364,0.288973384030418,0.433048433048433,0.857638888888889,0.313054499366286,0.458681522748375,0.86525074665765,0.288973384030418,0.432781580596342,1124507.94171131,11.064,10116
3,65,1000,0.00045005576757005,1,0.874476987447699,0.262893081761006,0.404255319148936,0.875,0.290566037735849,0.436260623229462,0.868055555555556,0.314465408805031,0.461680517082179,0.872510847667751,0.289308176100629,0.434065486486859,1145305.57681131,11.059,10272
3,65,1000,0.000410265810582719,1,0.887029288702929,0.26302729528536,0.405741626794258,0.882575757575758,0.289081885856079,0.435514018691589,0.871527777777778,0.311414392059553,0.458866544789762,0.880377608018821,0.287841191066998,0.433374063425203,1168508.02685267,11.063,10446
3,65,1000,0.000373993730247879,1,0.903765690376569,0.262454434993925,0.406779661016949,0.893939393939394,0.286755771567436,0.434222631094756,0.888888888888889,0.311057108140948,0.460846084608461,0.895531324401617,0.286755771567436,0.433949458906722,1199719.88148774,11.053,10680
3,65,1000,0.000340928506974681,1,0.916317991631799,0.262275449101796,0.407821229050279,0.909090909090909,0.287425149700599,0.436760691537762,0.902777777777778,0.311377245508982,0.463045414069457,0.909395559500162,0.287025948103792,0.435875778219166,1215719.95755239,11.126,10800
3,65,1000,0.000310786618778201,1,0.928870292887029,0.26397146254459,0.411111111111111,0.916666666666667,0.287752675386445,0.438009049773756,0.913194444444444,0.312722948870392,0.465899025686448,0.919577134666047,0.288149028933809,0.438339728857105,1230921.08453344,11.057,10914
3,65,1000,0.000283309610183932,1,0.933054393305439,0.263905325443787,0.411439114391144,0.916666666666667,0.286390532544379,0.436429215509468,0.913194444444444,0.311242603550296,0.464254192409532,0.920971834805517,0.287179487179487,0.437374174103381,1242920.874963,11.075,11004
3,65,1000,0.000258261876068267,1,0.937238493723849,0.261682242990654,0.409132420091324,0.924242424242424,0.285046728971963,0.435714285714286,0.916666666666667,0.308411214953271,0.461538461538461,0.926049194877647,0.285046728971963,0.435461722448024,1265331.39253137,11.0799999999999,11172
3,65,1000,0.000235428641432242,1,0.941422594142259,0.258323765786452,0.405405405405405,0.928030303030303,0.281285878300804,0.431718061674009,0.923611111111111,0.305396096440873,0.459016393442623,0.931021336094558,0.281668580176043,0.432046620174012,1289344.47483376,11.076,11352
3,65,1000,0.000214614119785841,1,0.941422594142259,0.25626423690205,0.402864816472695,0.931818181818182,0.280182232346241,0.430823117338004,0.927083333333333,0.304100227790433,0.457975986277873,0.933441369764591,0.280182232346241,0.430554640029524,1300546.98115325,11.0509999999999,11436
3,65,1000,0.000195639834351706,1,0.941422594142259,0.254237288135593,0.400355871886121,0.939393939393939,0.280225988700565,0.431679721496954,0.934027777777778,0.303954802259887,0.458653026427963,0.938281437104659,0.279472693032015,0.430229539937012,1310949.6668615,11.1099999999999,11514
3,65,1000,0.000178343087693191,1,0.945606694560669,0.254504504504505,0.401064773735581,0.939393939393939,0.279279279279279,0.430555555555556,0.934027777777778,0.302927927927928,0.457482993197279,0.939676137244129,0.278903903903904,0.429701107496139,1323755.30027328,11.1080000000001,11610
3,65,1000,0.000162575566644379,1,0.949790794979079,0.253631284916201,0.400352733686067,0.943181818181818,0.278212290502793,0.429680759275237,0.9375,0.301675977653631,0.456466610312764,0.943490871053633,0.277839851024209,0.428833367758023,1330956.55220636,11.0939999999999,11664
3,65,1000,0.000148202070579886,1,0.95397489539749,0.253333333333333,0.40035118525022,0.943181818181818,0.276666666666667,0.427835051546392,0.940972222222222,0.301111111111111,0.456228956228956,0.94604297860051,0.277037037037037,0.428138397675189,1343763.47100971,11.0210000000001,11760
3,65,1000,0.000135099352119803,1,0.95397489539749,0.252212389380531,0.398950131233596,0.943181818181818,0.275442477876106,0.426369863013699,0.940972222222222,0.299778761061947,0.454697986577181,0.94604297860051,0.275811209439528,0.426672660274825,1352567.30055656,11.0440000000001,11826
3,65,1000,0.000123155060329283,1,0.95397489539749,0.251655629139073,0.39825327510917,0.946969696969697,0.275938189845475,0.427350427350427,0.944444444444444,0.300220750551876,0.455611390284757,0.948463012270544,0.275938189845475,0.427071697581452,1360570.87004712,11.087,11886
3,65,1000,0.000112266777351081,1,0.95397489539749,0.250274423710209,0.396521739130435,0.954545454545455,0.276619099890231,0.428936170212766,0.951388888888889,0.300768386388584,0.457047539616347,0.953303079610611,0.275887303329674,0.427501816319849,1367774.11816998,11.0260000000001,11940
3,65,1000,0.000102341140210545,1,0.95397489539749,0.249726177437021,0.395833333333333,0.954545454545455,0.276013143483023,0.42820730671198,0.951388888888889,0.300109529025192,0.456286427976686,0.953303079610611,0.275282949981745,0.426775689340666,1373376.27837781,11.0730000000001,11982
3,65,1000,9.32930402628468e-05,1,0.9581589958159,0.249455337690632,0.395851339671564,0.958333333333333,0.275599128540305,0.428087986463621,0.958333333333333,0.300653594771242,0.45771144278607,0.958275220827522,0.27523602033406,0.427216922973752,1378978.75357292,11.1020000000001,12024
3,65,1000,8.50448934180267e-05,1,0.96234309623431,0.249457700650759,0.396210163652024,0.958333333333333,0.274403470715835,0.426644182124789,0.958333333333333,0.299349240780911,0.456198347107438,0.959669920966992,0.274403470715835,0.426350897628084,1387784.40072877,11.0519999999999,12090
3,65,1000,7.75259748862946e-05,1,0.96652719665272,0.250270855904659,0.397590361445783,0.962121212121212,0.275189599133261,0.427969671440607,0.961805555555556,0.300108342361864,0.457473162675475,0.963484654776496,0.275189599133261,0.427677731853955,1390985.23092067,11.0680000000001,12114
