rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
2338,Cat_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0156828205307705,0.9894207066557108,0.0308762370287271,280.8336443901062,18283454.07107865,18280912.31554491
2338,Cat_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0156616127650774,0.9896079843605308,0.0308352248682337, ,18278370.56001117,
2338,Direct_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0157366043882814,0.9823336072308956,0.0309769697048216,87.98581886291504,17863652.619713217,17861530.57490232
2338,Direct_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0157038163466491,0.9817882498199404,0.0309131729252181,88.00670027732849,17859408.530091416,
2338,Cat_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.0158999849165991,0.9419679539852096,0.0312721110124137,250.0937099456787,16880862.233589754,16877638.502682745
2338,Cat_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0158676751401797,0.9413519909455704,0.0312092785263516, ,16874414.77177574,
2338,Direct_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.016158036752651,0.9404272801972062,0.0317702107430919,86.24077296257019,16662372.281439343,16661028.253314557
2338,Direct_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0160051679677778,0.9330178001852042,0.0314704851410584,86.28844046592712,16659684.225189764,
2338,Cat_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0163320587900017,0.8682210353327855,0.0320610194820095,225.79210543632507,15221668.80895668,15211312.79329079
2338,Cat_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0162433149906738,0.8637719930033955,0.0318869920443949, ,15200956.7776249,
2338,Direct_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0168497159442508,0.866988496302383,0.0330569773680521,83.30174326896667,14880285.979719771,14876026.426318107
2338,Direct_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.016694197378224,0.8599650169770553,0.0327525804707154,83.24188160896301,14871766.872916449,
2338,Cat_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0156828205307705,0.9894207066557108,0.0308762370287271,342.8194615840912,18283454.07107865,18280912.31554491
2338,Cat_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0156616127650774,0.9896079843605308,0.0308352248682337, ,18278370.56001117,
2338,Direct_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0157366043882814,0.9823336072308956,0.0309769697048216,89.10619306564331,17863652.619713217,17861530.57490232
2338,Direct_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0157038163466491,0.9817882498199404,0.0309131729252181,88.89882326126099,17859408.530091416,
2338,Cat_alg,20,250,250.0,Cat1,0.0001,0.001,1,0.0158332621508499,0.9519309778142976,0.0311484390491458,257.7411744594574,17487937.879360203,17486136.909019027
2338,Cat_alg,20,250,250.0,Cat2,0.0001,0.001,1,0.0157822436517347,0.9504064204136228,0.031048896044854, ,17484335.93867785,
2338,Direct_alg,20,250,250.0,Cat1,0.0001,0.001,1,0.0158820015559013,0.9394001643385372,0.0312359120777038,91.06587815284729,16983583.564429466,16977811.288905606
2338,Direct_alg,20,250,250.0,Cat2,0.0001,0.001,1,0.0158495431592044,0.9384710361148266,0.0311726216820775,91.37141227722168,16972039.01338175,
2338,Cat_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.0158999849165991,0.9419679539852096,0.0312721110124137,266.63718914985657,16880862.233589754,16877638.502682745
2338,Cat_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0158676751401797,0.9413519909455704,0.0312092785263516, ,16874414.77177574,
2338,Direct_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.016158036752651,0.9404272801972062,0.0317702107430919,91.03776788711548,16662372.281439343,16661028.253314557
2338,Direct_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0160051679677778,0.9330178001852042,0.0314704851410584,90.61580538749695,16659684.225189764,
2338,Cat_alg,20,250,250.0,Cat1,0.0005,0.001,1,0.016600174825899,0.8231306491372227,0.0325440302780496,229.41014456748962,14294511.2245745,14285977.32635859
2338,Cat_alg,20,250,250.0,Cat2,0.0005,0.001,1,0.0164321001480817,0.8152073258565696,0.0322148469662624, ,14277443.428142678,
2338,Direct_alg,20,250,250.0,Cat1,0.0005,0.001,1,0.0173660361393469,0.8010476581758422,0.0339950875158827,86.70594120025635,13419243.896052267,13419686.981729869
2338,Direct_alg,20,250,250.0,Cat2,0.0005,0.001,1,0.0172263313280105,0.7960695544809137,0.0337229245712716,86.75687003135681,13420130.067407472,
2338,Cat_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0163320587900017,0.8682210353327855,0.0320610194820095,243.94654202461243,15221668.80895668,15211312.79329079
2338,Cat_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0162433149906738,0.8637719930033955,0.0318869920443949, ,15200956.7776249,
2338,Direct_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0168497159442508,0.866988496302383,0.0330569773680521,86.07796359062195,14880285.979719771,14876026.426318107
2338,Direct_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.016694197378224,0.8599650169770553,0.0327525804707154,84.91364526748657,14871766.872916449,
2338,Cat_alg,20,250,250.0,Cat1,0.001,0.001,1,0.018852062416838,0.6403040262941659,0.0366257755217146,202.27429366111755,10081319.321537118,10066179.051113054
2338,Cat_alg,20,250,250.0,Cat2,0.001,0.001,1,0.0186986492554521,0.6341187364955242,0.036326127639509, ,10051038.78068899,
2338,Direct_alg,20,250,250.0,Cat1,0.001,0.001,1,0.0214980824907914,0.5826828266228431,0.0414662670857393,80.9312481880188,8345451.5053993,8323058.762601213
2338,Direct_alg,20,250,250.0,Cat2,0.001,0.001,1,0.0216080804383386,0.5830846794937751,0.0416718753446919,82.54908037185669,8300666.019803126,
