rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
2338,Cat_alg,20,250,6250.0,Cat1,0.0001,0.0001,1,0.0411154188840995,0.876848808545604,0.0785477363585758,206.14031863212585,36905136.20529634,36901338.91910684
2338,Cat_alg,20,250,6250.0,Cat2,0.0001,0.0001,1,0.0409696092619392,0.8738553349109991,0.0782696445933305, ,36897541.63291735,
2338,Direct_alg,20,250,6250.0,Cat1,0.0001,0.0001,1,0.0729628926147842,0.8680156121610517,0.1346107898886605,89.18520474433899,34392111.82264086,34393689.41014993
2338,Direct_alg,20,250,6250.0,Cat2,0.0001,0.0001,1,0.0722655575880992,0.8617141681242926,0.1333481940275931,90.02131795883179,34395266.997659,
2338,Cat_alg,20,250,6250.0,Cat1,0.0001,0.001,1,0.4598873088274752,0.7041906327033689,0.5564031813017367,213.60047888755798,31364920.82061784,31364423.65781814
2338,Cat_alg,20,250,6250.0,Cat2,0.0001,0.001,1,0.457851686608531,0.6968823953081593,0.5526272845953003, ,31363926.49501844,
2338,Direct_alg,20,250,6250.0,Cat1,0.0001,0.001,1,0.8486587067762443,0.5621405094494659,0.6763052208835342,92.97715139389038,31246349.94256108,31245723.504595324
2338,Direct_alg,20,250,6250.0,Cat2,0.0001,0.001,1,0.8501020247998744,0.5572589772610351,0.6732131758856433,93.84195256233215,31245097.066629566,
2338,Cat_alg,20,250,6250.0,Cat1,0.0005,0.0001,1,0.282374678663239,0.7220624486442071,0.405982905982906,212.52402758598328,31661618.54777683,31660782.115826774
2338,Cat_alg,20,250,6250.0,Cat2,0.0005,0.0001,1,0.2803538250262541,0.7141681242926227,0.4026452417553732, ,31659945.68387673,
2338,Direct_alg,20,250,6250.0,Cat1,0.0005,0.0001,1,0.4287107589149649,0.7223705834018077,0.5380819402471214,96.1810564994812,31543850.55244256,31541111.655940726
2338,Direct_alg,20,250,6250.0,Cat2,0.0005,0.0001,1,0.4296570898980537,0.7155057104640395,0.5369054972205065,95.34160447120667,31538372.759438887,
2338,Cat_alg,20,250,6250.0,Cat1,0.0005,0.001,1,0.9712393566698202,0.5272185702547247,0.683443179548632,214.4343400001526,31144506.580187216,31144773.550406966
2338,Cat_alg,20,250,6250.0,Cat2,0.0005,0.001,1,0.9696506966978432,0.5226875192921082,0.6792351918705709, ,31145040.52062672,
2338,Direct_alg,20,250,6250.0,Cat1,0.0005,0.001,1,0.8875114784205693,0.3970829909613804,0.5486801021856372,93.7427670955658,31218749.29648662,31217717.37619148
2338,Direct_alg,20,250,6250.0,Cat2,0.0005,0.001,1,0.8914272256241168,0.3894433583702027,0.5420694593626925,93.72376680374146,31216685.455896337,
2338,Cat_alg,20,250,6250.0,Cat1,0.001,0.0001,1,0.9109526421649295,0.511709120788825,0.6553107530417627,218.8456735610962,31179495.752161745,31179439.177394584
2338,Cat_alg,20,250,6250.0,Cat2,0.001,0.0001,1,0.9146656815663096,0.5095174400658504,0.6544637547082535, ,31179382.602627423,
2338,Direct_alg,20,250,6250.0,Cat1,0.001,0.0001,1,0.6063337393422655,0.5112982744453575,0.5547754374233813,93.0997564792633,31350487.165941663,31348052.145388715
2338,Direct_alg,20,250,6250.0,Cat2,0.001,0.0001,1,0.6102877070619006,0.5041670953801831,0.552174892945684,92.57116317749023,31345617.12483577,
2338,Cat_alg,20,250,6250.0,Cat1,0.001,0.001,1,0.9982311320754716,0.3477814297452752,0.515843997562462,217.12106442451477,31136846.31711923,31137100.582249317
2338,Cat_alg,20,250,6250.0,Cat2,0.001,0.001,1,0.9967271645343648,0.344685667249717,0.5122324159021407, ,31137354.847379398,
2338,Direct_alg,20,250,6250.0,Cat1,0.001,0.001,1,0.8954393770856507,0.2480484798685291,0.3884822649400788,90.33938241004944,31213640.600544147,31213162.422974937
2338,Direct_alg,20,250,6250.0,Cat2,0.001,0.001,1,0.890847711927982,0.2443667043934561,0.3835284618490108,91.48301219940186,31212684.24540573,
