rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
2338,Cat_alg,20,250,7500.0,Cat1,0.0001,0.0001,1,0.047837809173472,0.8802382908792111,0.0907440055484082,188.4361047744751,42278556.706078425,42278202.7643074
2338,Cat_alg,20,250,7500.0,Cat2,0.0001,0.0001,1,0.047454408355908,0.8741640086428645,0.0900219333100225, ,42277848.82253637,
2338,Direct_alg,20,250,7500.0,Cat1,0.0001,0.0001,1,0.0950186476772092,0.8661668036154478,0.171251028054464,82.83549189567566,39811229.91051623,39813076.74132609
2338,Direct_alg,20,250,7500.0,Cat2,0.0001,0.0001,1,0.0944129171733549,0.862743080563844,0.1702002415483452,82.68814492225647,39814923.57213596,
2338,Cat_alg,20,250,7500.0,Cat1,0.0001,0.001,1,0.6367089780413231,0.7058340180772391,0.6694919382337182,185.4498007297516,37454586.90793852,37455312.87761863
2338,Cat_alg,20,250,7500.0,Cat2,0.0001,0.001,1,0.6331938633193863,0.7006893713344995,0.6652339552603302, ,37456038.84729875,
2338,Direct_alg,20,250,7500.0,Cat1,0.0001,0.001,1,0.8647396997764293,0.5561832374691865,0.6769596199524941,85.60263061523438,37451418.22486218,37450326.79873167
2338,Direct_alg,20,250,7500.0,Cat2,0.0001,0.001,1,0.8724963361016121,0.551291285111637,0.6756620428751576,85.6141448020935,37449235.37260117,
2338,Cat_alg,20,250,7500.0,Cat1,0.0005,0.0001,1,0.3968325536831426,0.7231922760887428,0.5124640634666473,187.15781259536743,37662368.48735952,37661759.28485405
2338,Cat_alg,20,250,7500.0,Cat2,0.0005,0.0001,1,0.3959895478300386,0.7172548616112768,0.5102660761995388, ,37661150.0823486,
2338,Direct_alg,20,250,7500.0,Cat1,0.0005,0.0001,1,0.5092352092352093,0.7249383730484799,0.5982369893202238,84.60219383239746,37684364.47128287,37681225.75840715
2338,Direct_alg,20,250,7500.0,Cat2,0.0005,0.0001,1,0.5088661614303583,0.7115958431937442,0.5933933933933935,84.72244691848755,37678087.04553144,
2338,Cat_alg,20,250,7500.0,Cat1,0.0005,0.001,1,0.9902893765779764,0.5237263763352507,0.6851192475646625,189.81526708602905,37337970.86563493,37338026.72880742
2338,Cat_alg,20,250,7500.0,Cat2,0.0005,0.001,1,0.990515708358032,0.5157938059471139,0.6783491204330175, ,37338082.5919799,
2338,Direct_alg,20,250,7500.0,Cat1,0.0005,0.001,1,0.8928322894919972,0.3953368940016434,0.5480173702569945,83.06310892105103,37433428.07485363,37432428.22276829
2338,Direct_alg,20,250,7500.0,Cat2,0.0005,0.001,1,0.8900785153461813,0.3849161436361765,0.5374227840827467,83.7783100605011,37431428.37068296,
2338,Cat_alg,20,250,7500.0,Cat1,0.001,0.0001,1,0.9388630009319664,0.5173582580115037,0.667108138533872,194.91051363945007,37379033.856494896,37377979.98797515
2338,Cat_alg,20,250,7500.0,Cat2,0.001,0.0001,1,0.9417624521072796,0.5058133552834654,0.6581431153356986, ,37376926.1194554,
2338,Direct_alg,20,250,7500.0,Cat1,0.001,0.0001,1,0.609275575134606,0.5114009860312243,0.5560643287916015,81.99640989303589,37567947.92304379,37564791.37204937
2338,Direct_alg,20,250,7500.0,Cat2,0.001,0.0001,1,0.6153070230740134,0.5021092705010803,0.5529745042492918,82.2527346611023,37561634.82105495,
2338,Cat_alg,20,250,7500.0,Cat1,0.001,0.001,1,0.9982316534040672,0.3478841413311421,0.515957041663493,186.95256900787354,37342501.03134985,37342594.4145076
2338,Cat_alg,20,250,7500.0,Cat2,0.001,0.001,1,0.9982003599280144,0.3424220598827039,0.5099210909369493, ,37342687.79766535,
2338,Direct_alg,20,250,7500.0,Cat1,0.001,0.001,1,0.8875047187617969,0.2414749383730484,0.379652805813484,82.00343680381775,37437589.60196473,37436750.39950187
2338,Direct_alg,20,250,7500.0,Cat2,0.001,0.001,1,0.890833016356029,0.2409712933429365,0.3793326854551345,81.46698880195618,37435911.19703901,
