rd_seed,L,p,N,Lamb1,Lamb2,tau_sq,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1997,10,250,5000,0.001,0.1,100,0.9992137782266,0.10033859809672,0.182265046753584,0.785594303321473,0.470163578453976,351356514.975299,54.154
1997,10,250,5000,0.001,0.1,91.1588829975082,0.9992137782266,0.100337960729693,0.182263991959676,0.785588020609823,0.470159081530436,351356529.378789,54.138
1997,10,250,5000,0.001,0.1,83.099419493534,0.9992137782266,0.100337006477195,0.182262412948842,0.785581132052227,0.470154149150322,351356545.177454,53.968
1997,10,250,5000,0.001,0.1,75.7525025877191,0.9992137782266,0.100337019965797,0.182262429278795,0.785573579595234,0.470148739218767,351356562.506249,53.987
1997,10,250,5000,0.001,0.1,69.0551352016233,0.99927368628018,0.100342406328027,0.182272337530089,0.785565299697029,0.470142805586311,351356581.513147,53.969
1997,10,250,5000,0.001,0.1,62.9498899022189,0.99927368628018,0.100342072827389,0.182271790082927,0.785556222823586,0.470136297661345,351356602.360382,53.982
1997,10,250,5000,0.001,0.1,57.384416483024,0.99927368628018,0.10034240387834,0.182272334544146,0.785546272901593,0.470129159986086,351356625.225821,54.038
1997,10,250,5000,0.001,0.1,52.3109930805626,0.99927368628018,0.100342285324207,0.18227217421646,0.785535366725073,0.470121331772818,351356650.304455,54.032
1997,10,250,5000,0.001,0.1,47.6861169771447,0.99927368628018,0.100342664888143,0.182272782097216,0.785523413312523,0.470112746396792,351356677.810034,54.02
1997,10,250,5000,0.001,0.1,43.4701315812502,0.999305472675602,0.100344879095664,0.182276979229733,0.785510313211338,0.470103330841926,351356707.976857,53.949
1997,10,250,5000,0.001,0.1,39.6268863870148,0.999305472675602,0.100343926457775,0.182275401529783,0.785495957746269,0.470093005095128,351356741.061731,54.019
1997,10,250,5000,0.001,0.1,36.1234269970943,0.9993420357469,0.100347109685552,0.182281268228343,0.785480228208696,0.470081681484695,351356777.346105,54.174
1997,10,250,5000,0.001,0.1,32.9297125509715,0.999343831806285,0.100346119236783,0.182279670125051,0.785462994983606,0.470069263958,351356817.13841,54.432
1997,10,250,5000,0.001,0.1,30.0183581357559,0.999466616755702,0.10035667949253,0.182299156656701,0.785444116611316,0.470055647293178,351356860.776612,54.987
1997,10,250,5000,0.001,0.1,27.3643999707467,0.999434830360279,0.100354081709692,0.182294347817899,0.785423438781306,0.47004071623929,351356908.631002,55.625
1997,10,250,5000,0.001,0.1,24.9450813523032,0.999370627709103,0.100348942815605,0.182284805333522,0.785400793255885,0.470024344578943,351356961.107236,55.4880000000001
1997,10,250,5000,0.001,0.1,22.7396575235793,0.999427670405712,0.100355239294112,0.182296182519264,0.785375996721989,0.470006394107057,351357018.649658,56.3530000000001
1997,10,250,5000,0.001,0.1,20.7292177959537,0.999364374938526,0.100349566449005,0.182285725070156,0.785348849570129,0.469986713518982,351357081.744922,55.961
1997,10,250,5000,0.001,0.1,18.8965233969121,0.999364374938526,0.100347868861916,0.182282948320193,0.785319134600438,0.469965137200849,351357150.925936,56.0310000000001
1997,10,250,5000,0.001,0.1,17.2258596539879,0.999300802147681,0.100342377148526,0.182272827338405,0.78528661565696,0.469941483914647,351357226.776161,56.0300000000002
1997,10,250,5000,0.001,0.1,15.7029012472938,0.999273162567802,0.100340097098413,0.182268618663154,0.785251036192784,0.469915555370147,351357309.934288,54.1769999999999
1997,10,250,5000,0.001,0.1,14.3145893752348,0.99926853367398,0.10034016294777,0.182268623563521,0.785212117770433,0.469887134675471,351357401.099325,54.0809999999999
