rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1338,Cat_alg,20,250,5000.0,Cat1,0.0005,0.0001,1,0.185586358517883,0.7109695973705834,0.2943402644895182,192.8685519695282,25805356.733237647,25806036.97351695
1338,Cat_alg,20,250,5000.0,Cat2,0.0005,0.0001,1,0.1847569481704045,0.7086119971190452,0.2930950101074582, ,25806717.213796247,
1338,Direct_alg,20,250,5000.0,Cat1,0.0005,0.0001,1,0.3256318022505073,0.7252465078060806,0.4494589433481858,86.7668571472168,25478325.068774,25477614.53267263
1338,Direct_alg,20,250,5000.0,Cat2,0.0005,0.0001,1,0.3245809021024358,0.7211647288815721,0.4476734902436687,87.06325316429138,25476903.99657125,
1338,Cat_alg,20,250,5000.0,Cat1,0.0005,0.001,1,0.8988126882863725,0.5209531635168447,0.6596007542753105,197.83263683319092,24954428.3798439,24954852.33083153
1338,Cat_alg,20,250,5000.0,Cat2,0.0005,0.001,1,0.8962196861626248,0.5171313921185308,0.6558361062177857, ,24955276.28181917,
1338,Direct_alg,20,250,5000.0,Cat1,0.0005,0.001,1,0.8793774319066148,0.3946179129005752,0.5447713576745835,86.26903581619263,25002554.94844049,25000899.496236444
1338,Direct_alg,20,250,5000.0,Cat2,0.0005,0.001,1,0.8848528015194682,0.3834756662208046,0.5350656808556457,86.38150453567505,24999244.0440324,
1338,Cat_alg,20,250,5000.0,Cat1,0.0001,0.0001,1,0.03518171708277,0.8740755957271981,0.0676408754366651,192.90958428382874,31692115.01824592,31690722.01152794
1338,Cat_alg,20,250,5000.0,Cat2,0.0001,0.0001,1,0.0350637692310874,0.8721061837637617,0.0674169815072579, ,31689329.00480997,
1338,Direct_alg,20,250,5000.0,Cat1,0.0001,0.0001,1,0.0551776908688998,0.8665776499589154,0.1037493390391165,84.96898603439331,29260502.68065228,29261038.786171854
1338,Direct_alg,20,250,5000.0,Cat2,0.0001,0.0001,1,0.0550181497105857,0.8655211441506327,0.103459726714797,84.70978116989136,29261574.891691435,
1338,Cat_alg,20,250,5000.0,Cat1,0.0001,0.001,1,0.2895678854512912,0.6979252259654889,0.4093126920065056,197.7221164703369,25392857.88901709,25393624.23451516
1338,Cat_alg,20,250,5000.0,Cat2,0.0001,0.001,1,0.288400051157437,0.6960592653565182,0.4078249336870025, ,25394390.58001322,
1338,Direct_alg,20,250,5000.0,Cat1,0.0001,0.001,1,0.7967829958351286,0.5698438783894824,0.6644709264027785,88.27677869796753,25047962.27090997,25046975.462079924
1338,Direct_alg,20,250,5000.0,Cat2,0.0001,0.001,1,0.7964317051769523,0.5603457145796893,0.6578486440780335,88.2779483795166,25045988.653249875,
