rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
40,Cat_alg,20,250,3750.0,Cat1,0.0001,0.0001,1,0.0296848713990877,0.8790057518488086,0.0574302673211847,190.0785403251648,26806331.308605947,26805704.275541257
40,Cat_alg,20,250,3750.0,Cat2,0.0001,0.0001,1,0.0294167652661492,0.872311966251672,0.0569142258712011, ,26805077.242476568,
40,Direct_alg,20,250,3750.0,Cat1,0.0001,0.0001,1,0.040272136087114,0.8676047658175843,0.0769714421096754,81.80729985237122,24688838.50086088,24682000.71470312
40,Direct_alg,20,250,3750.0,Cat2,0.0001,0.0001,1,0.0402870891132635,0.8674760777857804,0.076998246511288,81.6733775138855,24675162.928545352,
40,Cat_alg,20,250,3750.0,Cat1,0.0001,0.001,1,0.1550435019032082,0.7028553820870994,0.254046629046629,185.3361485004425,19744372.525260363,19743381.58896224
40,Cat_alg,20,250,3750.0,Cat2,0.0001,0.001,1,0.1539055754987049,0.6969852865521144,0.2521355591535927, ,19742390.652664125,
40,Direct_alg,20,250,3750.0,Cat1,0.0001,0.001,1,0.6316028626604566,0.571076417419885,0.599816602837262,85.4924008846283,18878706.00703146,18877476.92979654
40,Direct_alg,20,250,3750.0,Cat2,0.0001,0.001,1,0.6334519572953736,0.5677538841444593,0.5988062940857298,86.0888843536377,18876247.85256161,
40,Cat_alg,20,250,3750.0,Cat1,0.0005,0.0001,1,0.1135745796096433,0.7166187345932621,0.1960740230724914,191.807035446167,20268250.25457857,20265954.04620459
40,Cat_alg,20,250,3750.0,Cat2,0.0005,0.0001,1,0.1127862533076345,0.7104640395102377,0.1946688092922287, ,20263657.837830607,
40,Direct_alg,20,250,3750.0,Cat1,0.0005,0.0001,1,0.1986357128821267,0.7267871815940838,0.3119998236292687,87.26028561592102,19653474.805276036,19651976.39252961
40,Direct_alg,20,250,3750.0,Cat2,0.0005,0.0001,1,0.1979726875967901,0.7234283362485853,0.3108723526550824,87.3184494972229,19650477.979783192,
40,Cat_alg,20,250,3750.0,Cat1,0.0005,0.001,1,0.6823668328522697,0.534202958093673,0.5992625878557438,189.02899742126465,18798807.48219778,18797892.556102604
40,Cat_alg,20,250,3750.0,Cat2,0.0005,0.001,1,0.6821695095948828,0.5267002778063586,0.5944376705568135, ,18796977.63000743,
40,Direct_alg,20,250,3750.0,Cat1,0.0005,0.001,1,0.8751651254953765,0.4082785538208709,0.5568006723630761,85.49837112426758,18785427.11467816,18784363.92310264
40,Direct_alg,20,250,3750.0,Cat2,0.0005,0.001,1,0.8702375616315553,0.3995267002778063,0.5476341583809322,87.3311676979065,18783300.73152712,
40,Cat_alg,20,250,3750.0,Cat1,0.001,0.0001,1,0.6218662101015042,0.5222884141331142,0.5677440964662536,191.42554092407227,18838655.87938633,18837892.571380146
40,Cat_alg,20,250,3750.0,Cat2,0.001,0.0001,1,0.6167161226508407,0.5132215248482355,0.5602291233784468, ,18837129.26337396,
40,Direct_alg,20,250,3750.0,Cat1,0.001,0.0001,1,0.5586236651925358,0.5319433032046015,0.5449571210606619,83.64351153373718,18934487.416773103,18930719.539214168
40,Direct_alg,20,250,3750.0,Cat2,0.001,0.0001,1,0.564870259481038,0.5241279967074802,0.5437369909804132,83.58372282981873,18926951.661655232,
40,Cat_alg,20,250,3750.0,Cat1,0.001,0.001,1,0.9894736842105264,0.3572308956450287,0.5249415138480115,190.36048817634583,18722176.997223303,18721920.836020622
40,Cat_alg,20,250,3750.0,Cat2,0.001,0.001,1,0.9876116392970326,0.3527111842782179,0.5197877179681577, ,18721664.674817946,
40,Direct_alg,20,250,3750.0,Cat1,0.001,0.001,1,0.8928184770840851,0.2541084634346754,0.395618453665947,82.88046169281006,18760997.120539986,18760222.037219334
40,Direct_alg,20,250,3750.0,Cat2,0.001,0.001,1,0.8904709748083242,0.250951744006585,0.3915556269064055,83.3717565536499,18759446.95389869,
