rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
40,Cat_alg,20,250,2500.0,Cat1,0.0001,0.0001,1,0.0240849573862037,0.8789030402629416,0.0468851021861815,204.36884093284607,22481833.796625007,22477655.82190872
40,Cat_alg,20,250,2500.0,Cat2,0.0001,0.0001,1,0.0239402536010389,0.8743697911307747,0.0466044761795078, ,22473477.847192436,
40,Direct_alg,20,250,2500.0,Cat1,0.0001,0.0001,1,0.0292465018353829,0.8789030402629416,0.0566092657400485,82.9362678527832,20838004.497609105,20841100.85070229
40,Direct_alg,20,250,2500.0,Cat2,0.0001,0.0001,1,0.0289678351487329,0.8726206399835374,0.0560742102270473,81.83354711532593,20844197.203795463,
40,Cat_alg,20,250,2500.0,Cat1,0.0001,0.001,1,0.0733391038587717,0.7049096138044372,0.13285582926003,187.67110109329224,14897995.734464277,14895081.423854938
40,Cat_alg,20,250,2500.0,Cat2,0.0001,0.001,1,0.0723966871310254,0.695236135404877,0.1311376780654427, ,14892167.1132456,
40,Direct_alg,20,250,2500.0,Cat1,0.0001,0.001,1,0.2950496051832355,0.5987058340180772,0.3952936389529363,83.13512063026428,12951212.068000082,12950595.23568808
40,Direct_alg,20,250,2500.0,Cat2,0.0001,0.001,1,0.2924997462701715,0.5930651301574236,0.3917757009345794,83.32529282569885,12949978.403376076,
40,Cat_alg,20,250,2500.0,Cat1,0.0005,0.0001,1,0.0649558941459502,0.7154889071487264,0.1190993178204448,203.30765438079834,15330358.521727422,15331605.777416348
40,Cat_alg,20,250,2500.0,Cat2,0.0005,0.0001,1,0.0642242022069788,0.7090235620948657,0.1177797718241251, ,15332853.033105273,
40,Direct_alg,20,250,2500.0,Cat1,0.0005,0.0001,1,0.0994385424120658,0.7421939194741167,0.1753798359302946,93.13631200790405,14483587.937694265,14482132.052501868
40,Direct_alg,20,250,2500.0,Cat2,0.0005,0.0001,1,0.0977946243969676,0.7300133758617142,0.1724829522663457,92.86718916893005,14480676.167309472,
40,Cat_alg,20,250,2500.0,Cat1,0.0005,0.001,1,0.3121939567657948,0.5369761709120788,0.3948342270221282,204.87223935127258,12823214.288746605,12822424.516917236
40,Cat_alg,20,250,2500.0,Cat2,0.0005,0.001,1,0.3095209508944651,0.5305072538326988,0.3909466580733214, ,12821634.74508787,
40,Direct_alg,20,250,2500.0,Cat1,0.0005,0.001,1,0.7646948003014318,0.4169063270336894,0.539617123105557,93.22834300994873,12584278.461990653,12583659.08464546
40,Direct_alg,20,250,2500.0,Cat2,0.0005,0.001,1,0.7678843226788432,0.4152690606029426,0.5390317195325542,93.23672437667847,12583039.707300272,
40,Cat_alg,20,250,2500.0,Cat1,0.001,0.0001,1,0.288185724649813,0.5304026294165982,0.3734586873983005,207.00729846954346,12890096.44644594,12887903.52326881
40,Cat_alg,20,250,2500.0,Cat2,0.001,0.0001,1,0.286994757314392,0.5238193229756147,0.3708208900866778, ,12885710.60009168,
40,Direct_alg,20,250,2500.0,Cat1,0.001,0.0001,1,0.3847824513139796,0.5459120788824979,0.4513992101575438,91.53270721435547,12835843.459604504,12833940.596525924
40,Direct_alg,20,250,2500.0,Cat2,0.001,0.0001,1,0.3854478976234003,0.5423397468875398,0.4506283662477558,91.15661311149597,12832037.733447343,
40,Cat_alg,20,250,2500.0,Cat1,0.001,0.001,1,0.8603406326034063,0.3631881676253081,0.510761230680341,205.21488785743713,12526249.059640916,12526307.725710357
40,Cat_alg,20,250,2500.0,Cat2,0.001,0.001,1,0.8560642961519728,0.361662722502315,0.5084990958408679, ,12526366.391779795,
40,Direct_alg,20,250,2500.0,Cat1,0.001,0.001,1,0.8819515523712044,0.2655094494658997,0.4081471540222626,90.36816906929016,12536946.018447764,12536085.903142326
40,Direct_alg,20,250,2500.0,Cat2,0.001,0.001,1,0.8861731843575419,0.2611379771581438,0.4034014146070095,89.9739773273468,12535225.787836889,
