rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
40,Cat_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0187994041366008,0.8969802793755136,0.0368269684906551,205.4812195301056,19246923.868526936,19249158.628939424
40,Cat_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0186579610528513,0.8920670850910587,0.0365514333895446, ,19251393.38935191,
40,Direct_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0206318018706982,0.9005751848808545,0.0403394439064113,83.70625400543213,18275896.059026245,18275614.696119003
40,Direct_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0204353453347452,0.8935075625064307,0.0399568407224807,83.70754146575928,18275333.33321176,
40,Cat_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0319952056387413,0.7347986852917009,0.0613203504020023,196.1241569519043,12342684.588301389,12338952.746347416
40,Cat_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.031582058274338,0.7256919436155983,0.0605298615700174, ,12335220.904393442,
40,Direct_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0379873458874134,0.7800944946589975,0.0724468333722832,86.27702116966248,11844340.15218008,11838222.712625775
40,Direct_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0374623446796353,0.769009157320712,0.071444275568046,95.80875301361084,11832105.27307147,
40,Cat_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.0805812617189862,0.5473500410846344,0.1404808351347076,197.60447525978088,7969424.690964091,7967698.849052113
40,Cat_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.0796618386764438,0.5410021607161231,0.1388745823593888, ,7965973.007140135,
40,Direct_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.1083734541678466,0.5895645028759244,0.1830911787690786,85.10833811759949,7697046.081290193,7695503.621755613
40,Direct_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.1073657927590511,0.5840107006893713,0.1813853159702804,85.10336637496948,7693961.162221034,
40,Cat_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0187994041366008,0.8969802793755136,0.0368269684906551,196.97541189193726,19246923.868526936,19249158.628939424
40,Cat_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0186579610528513,0.8920670850910587,0.0365514333895446, ,19251393.38935191,
40,Direct_alg,20,250,1250.0,Cat1,0.0001,0.0001,1,0.0206318018706982,0.9005751848808545,0.0403394439064113,79.95033240318298,18275896.059026245,18275614.696119003
40,Direct_alg,20,250,1250.0,Cat2,0.0001,0.0001,1,0.0204353453347452,0.8935075625064307,0.0399568407224807,79.91846919059753,18275333.33321176,
40,Cat_alg,20,250,1250.0,Cat1,0.0001,0.001,1,0.0310161649625863,0.7250410846343468,0.0594875425046454,179.3822181224823,12425736.133070534,12420916.403857708
40,Cat_alg,20,250,1250.0,Cat2,0.0001,0.001,1,0.0306453387313252,0.7165346229035909,0.0587768606201785, ,12416096.674644884,
40,Direct_alg,20,250,1250.0,Cat1,0.0001,0.001,1,0.0587100607944416,0.6596138044371405,0.107823137817849,78.65168476104736,9192821.568755658,9189601.269276235
40,Direct_alg,20,250,1250.0,Cat2,0.0001,0.001,1,0.0582113344449126,0.6537709640909558,0.10690400679717,78.6339840888977,9186380.969796812,
40,Cat_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0319952056387413,0.7347986852917009,0.0613203504020023,187.46525955200195,12342684.588301389,12338952.746347416
40,Cat_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.031582058274338,0.7256919436155983,0.0605298615700174, ,12335220.904393442,
40,Direct_alg,20,250,1250.0,Cat1,0.0005,0.0001,1,0.0379873458874134,0.7800944946589975,0.0724468333722832,80.52643013000488,11844340.15218008,11838222.712625775
40,Direct_alg,20,250,1250.0,Cat2,0.0005,0.0001,1,0.0374623446796353,0.769009157320712,0.071444275568046,80.34050941467285,11832105.27307147,
40,Cat_alg,20,250,1250.0,Cat1,0.0005,0.001,1,0.0781663668143987,0.5488907148726376,0.1368449355338463,179.09164357185364,7966361.937061568,7965838.867131928
40,Cat_alg,20,250,1250.0,Cat2,0.0005,0.001,1,0.0776042505232651,0.5455293754501492,0.135879036391594, ,7965315.797202287,
40,Direct_alg,20,250,1250.0,Cat1,0.0005,0.001,1,0.2232773192801034,0.461277732128184,0.3009045226130653,81.85274243354797,6746082.449325408,6746254.266726991
40,Direct_alg,20,250,1250.0,Cat2,0.0005,0.001,1,0.2200923672841039,0.4560139932091779,0.2968917470525187,81.76279377937317,6746426.084128575,
40,Cat_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.0805812617189862,0.5473500410846344,0.1404808351347076,180.64907145500183,7969424.690964091,7967698.849052113
40,Cat_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.0796618386764438,0.5410021607161231,0.1388745823593888, ,7965973.007140135,
40,Direct_alg,20,250,1250.0,Cat1,0.001,0.0001,1,0.1083734541678466,0.5895645028759244,0.1830911787690786,81.64775705337524,7697046.081290193,7695503.621755613
40,Direct_alg,20,250,1250.0,Cat2,0.001,0.0001,1,0.1073657927590511,0.5840107006893713,0.1813853159702804,81.55825471878052,7693961.162221034,
40,Cat_alg,20,250,1250.0,Cat1,0.001,0.001,1,0.2411726804123711,0.3844494658997535,0.2964048146974976,176.30668592453003,6593127.150803829,6593111.170342612
40,Cat_alg,20,250,1250.0,Cat2,0.001,0.001,1,0.2384664948453608,0.380800493877971,0.2932762787749118, ,6593095.189881396,
40,Direct_alg,20,250,1250.0,Cat1,0.001,0.001,1,0.583145376255895,0.2921117502054232,0.3892424553479778,81.20343279838562,6356309.493139742,6354739.280456297
40,Direct_alg,20,250,1250.0,Cat2,0.001,0.001,1,0.5835254663592538,0.2864492231711081,0.3842650103519669,81.21046876907349,6353169.067772852,
