rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
40,Cat_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0156927446911778,0.9896261298274446,0.0308955707263264,293.11973881721497,18273112.317189407,18272763.052810624
40,Cat_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.015676763859888,0.9903282230682168,0.0308649398334094, ,18272413.78843184,
40,Direct_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0157105376641417,0.9803820870994248,0.03092549693013,88.29522156715393,17856249.84970195,17855551.165470876
40,Direct_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0156785736037016,0.980039098672703,0.0308633974687153,88.42340779304504,17854852.481239803,
40,Cat_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.0159114163328304,0.942378800328677,0.0312944474952504,266.8048119544983,16875629.011176817,16871769.654336795
40,Cat_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0158923759969603,0.942483794629077,0.0312576779230706, ,16867910.297496773,
40,Direct_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.016008662306074,0.930875102711586,0.0314760178999664,86.73297333717346,16647983.15307009,16650242.853300484
40,Direct_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0160317987257907,0.9341496038687108,0.0315226090262503,86.56243634223938,16652502.553530876,
40,Cat_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0163408618271509,0.8676047658175843,0.0320775603281807,227.46866393089294,15203592.644542385,15191451.161716895
40,Cat_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0163064330477043,0.8658298178824982,0.0320100119252985, ,15179309.678891413,
40,Direct_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0167042934489441,0.858771569433032,0.0327711428940983,84.6489987373352,14868688.976772962,14857544.85109904
40,Direct_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0165588092865404,0.8514250437287787,0.0324858230297986,84.60559916496277,14846400.725425117,
40,Cat_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0156927446911778,0.9896261298274446,0.0308955707263264,322.6671586036682,18273112.317189407,18272763.052810624
40,Cat_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.015676763859888,0.9903282230682168,0.0308649398334094, ,18272413.78843184,
40,Direct_alg,20,250,250.0,Cat1,0.0001,0.0001,1,0.0157105376641417,0.9803820870994248,0.03092549693013,99.9594030380249,17856249.84970195,17855551.165470876
40,Direct_alg,20,250,250.0,Cat2,0.0001,0.0001,1,0.0156785736037016,0.980039098672703,0.0308633974687153,103.4267885684967,17854852.481239803,
40,Cat_alg,20,250,250.0,Cat1,0.0001,0.001,1,0.0157350752580507,0.9458709942481512,0.0309551941296393,306.21876978874207,17482130.937083907,17481839.07472796
40,Cat_alg,20,250,250.0,Cat2,0.0001,0.001,1,0.0157693562910829,0.9495832904619816,0.0310235172311788, ,17481547.212372012,
40,Direct_alg,20,250,250.0,Cat1,0.0001,0.001,1,0.0159469535669902,0.942378800328677,0.0313631787735373,102.77025532722473,16967194.38274341,16966454.488816492
40,Direct_alg,20,250,250.0,Cat2,0.0001,0.001,1,0.0158854868287256,0.9403230785060191,0.031243162673668,103.59057760238647,16965714.594889574,
40,Cat_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.0159114163328304,0.942378800328677,0.0312944474952504,315.3302812576294,16875629.011176817,16871769.654336795
40,Cat_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0158923759969603,0.942483794629077,0.0312576779230706, ,16867910.297496773,
40,Direct_alg,20,250,250.0,Cat1,0.0005,0.0001,1,0.016008662306074,0.930875102711586,0.0314760178999664,99.52318501472473,16647983.15307009,16650242.853300484
40,Direct_alg,20,250,250.0,Cat2,0.0005,0.0001,1,0.0160317987257907,0.9341496038687108,0.0315226090262503,100.21843981742859,16652502.553530876,
40,Cat_alg,20,250,250.0,Cat1,0.0005,0.001,1,0.0165486349449934,0.8196384552177486,0.0324422554278779,252.43688249588013,14278598.658896971,14269656.138754165
40,Cat_alg,20,250,250.0,Cat2,0.0005,0.001,1,0.0164328607380459,0.8142813046609734,0.0322155847063492, ,14260713.618611354,
40,Direct_alg,20,250,250.0,Cat1,0.0005,0.001,1,0.0170904664589545,0.7859490550534101,0.0334534866691003,96.51964139938354,13381723.70696786,13375771.841066636
40,Direct_alg,20,250,250.0,Cat2,0.0005,0.001,1,0.0170057229723687,0.7826936927667455,0.033288187660134,95.80772948265076,13369819.975165416,
40,Cat_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0163408618271509,0.8676047658175843,0.0320775603281807,287.69791865348816,15203592.644542385,15191451.161716895
40,Cat_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0163064330477043,0.8658298178824982,0.0320100119252985, ,15179309.678891413,
40,Direct_alg,20,250,250.0,Cat1,0.001,0.0001,1,0.0167042934489441,0.858771569433032,0.0327711428940983,99.22712707519531,14868688.976772962,14857544.85109904
40,Direct_alg,20,250,250.0,Cat2,0.001,0.0001,1,0.0165588092865404,0.8514250437287787,0.0324858230297986,95.7507700920105,14846400.725425117,
40,Cat_alg,20,250,250.0,Cat1,0.001,0.001,1,0.0184860354997318,0.626746096959737,0.0359128134352295,241.46267819404602,10064593.0309649,10046314.826135697
40,Cat_alg,20,250,250.0,Cat2,0.001,0.001,1,0.0183230626037972,0.6198168535857599,0.035593896332186, ,10028036.621306488,
40,Direct_alg,20,250,250.0,Cat1,0.001,0.001,1,0.0210165824149451,0.5666598192276089,0.0405299677126684,92.13673210144043,8307488.447253535,8300256.929164339
40,Direct_alg,20,250,250.0,Cat2,0.001,0.001,1,0.0209205659736403,0.5639469081181191,0.0403444849287843,92.30469059944153,8293025.411075143,
