rd_seed,n/p,p,lambda(thest),mu0(sparsity),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1341,1,2000,1.000000e-04,1.000000e-04,1.000000e+00,-Inf,0.996,0.001,0.002,86.431,1.179,28.744 
1341,1,2000,5.000000e-04,1.000000e-04,1.000000e+00,-Inf,0.968,0.001,0.003,86.431,1.120,27.192 
1341,1,2000,1.000000e-03,1.000000e-04,1.000000e+00,-Inf,0.933,0.002,0.004,86.431,1.070,26.963 
1341,1,2000,5.000000e-03,1.000000e-04,1.000000e+00,-Inf,0.669,0.138,0.188,86.431,0.992,26.033 
1341,1,2000,1.000000e-04,2.000000e-04,1.000000e+00,-Inf,0.993,0.001,0.002,88.778,0.890,26.638 
1341,1,2000,5.000000e-04,2.000000e-04,1.000000e+00,-Inf,0.947,0.002,0.004,88.778,0.863,26.188 
1341,1,2000,1.000000e-03,2.000000e-04,1.000000e+00,-Inf,0.891,0.005,0.010,88.778,0.852,26.065 
1341,1,2000,5.000000e-03,2.000000e-04,1.000000e+00,-Inf,0.528,0.938,0.674,88.778,0.849,25.506 
1341,1,2000,1.000000e-04,5.000000e-04,1.000000e+00,-Inf,0.985,0.001,0.002,90.842,0.824,26.486 
1341,1,2000,5.000000e-04,5.000000e-04,1.000000e+00,-Inf,0.903,0.004,0.008,90.842,0.818,25.864 
1341,1,2000,1.000000e-03,5.000000e-04,1.000000e+00,-Inf,0.801,0.065,0.120,90.842,0.818,25.585 
1341,1,2000,5.000000e-03,5.000000e-04,1.000000e+00,-Inf,0.350,0.978,0.515,90.842,0.821,24.832 
1341,1,2000,1.000000e-04,1.000000e-03,1.000000e+00,-Inf,0.975,0.001,0.003,91.881,0.843,27.043 
1341,1,2000,5.000000e-04,1.000000e-03,1.000000e+00,-Inf,0.850,0.013,0.026,91.881,0.842,25.608 
1341,1,2000,1.000000e-03,1.000000e-03,1.000000e+00,-Inf,0.714,0.571,0.634,91.881,0.842,25.091 
1341,1,2000,5.000000e-03,1.000000e-03,1.000000e+00,-Inf,0.224,0.978,0.364,91.881,0.845,24.768 
1341,1,2000,1.000000e-04,1.000000e-02,1.000000e+00,598988611.933,0.849,0.002,0.005,93.385,0.917,29.840 
1341,1,2000,5.000000e-04,1.000000e-02,1.000000e+00,91131617.825,0.474,0.061,0.108,93.385,0.917,23.403 
1341,1,2000,1.000000e-03,1.000000e-02,1.000000e+00,80072612.171,0.293,0.888,0.440,93.385,0.918,23.535 
1341,1,2000,5.000000e-03,1.000000e-02,1.000000e+00,80042722.660,0.001,0.975,0.002,93.385,0.918,23.762 
