rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1996,10,250,5000,1e-04,0.1,0.00912759052509439,0.997435897435897,0.018083309382519,0.737832037577424,0.288970710980102,351894794.380277,1532.373
1996,10,250,5000,0.001,0.1,0.99954523555825,0.10035930346921,0.182304386238627,0.773737740957037,0.468988459055999,351361065.898397,222.967
