rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC (last pop),runtime
"1995","10","250","5000","0.0224754472449749","NA","0.999420940408196","0.100356877377167","0.182298452616738","1","1.00100379181451","NA","17.046"
"1995","10","250","5000","0.1","NA","0.999310678017458","0.100349290696454","0.18228403214419","1","1.00033829269873","NA","32.691"
"1995","10","250","5000","0.01","NA","0.999641664459856","0.100372854009722","0.182328704044607","1","1.00171745849724","NA","60.631"
"1995","10","250","5000","0.001","NA","0.999337060814755","0.100348315502778","0.182283252989648","1","1.00297685053733","NA","104.486"
"1995","10","250","5000","1e-04","NA","0.999298537769845","0.100345356651795","0.182277449777506","1","1.00300273665561","NA","152.254"
"1995","10","250","5000","1e-05","NA","0.999298537769845","0.100346603844351","0.18227952295052","1","1.00300307385128","NA","199.996"
