rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1341,20,2000,50000.0,0.0005,0.0001,1,1974730173.6491427,0.6852445652173913,0.6335929648241206,0.658407310704961,64.28175181926538
1341,20,2000,50000.0,0.001,0.0001,1,1983458723.6936522,0.8176526117054751,0.39173366834170853,0.5296935516749338,64.70820634510989
1341,20,2000,50000.0,0.0002,0.0001,1,1971049242.4312613,0.5816351077356611,0.8505025125628141,0.6908304251107166,64.9258725800241
1341,20,2000,50000.0,0.0001,0.0001,1,1970274929.217042,0.5755093601386922,0.9091457286432161,0.7048396365159292,65.99367439878795
1341,20,2000,50000.0,0.0005,0.0002,1,1974571686.5147305,0.762615562403698,0.5969095477386934,0.6696639981959635,64.22883897190914
1341,20,2000,50000.0,0.001,0.0002,1,1983479382.4008005,0.8671926760224056,0.3617587939698492,0.510540219491871,64.3398314386451
1341,20,2000,50000.0,0.0002,0.0002,1,1970613778.5961292,0.6865801972184951,0.8099748743718593,0.7431904372183095,64.55623878080708
1341,20,2000,50000.0,0.0001,0.0002,1,1969859657.3074453,0.6760349045518463,0.88178391959799,0.7653222552964138,65.8058186041657
1341,20,2000,50000.0,0.0005,0.0005,1,1974551052.2522438,0.8532458701651934,0.5359798994974875,0.65838490146757,64.52832442379245
1341,20,2000,50000.0,0.001,0.0005,1,1983680365.8361468,0.9133903543448574,0.3192964824120603,0.4731815389198146,64.23626944913218
1341,20,2000,50000.0,0.0002,0.0005,1,1970292983.012043,0.8264899174296467,0.7393969849246231,0.7805214439169297,64.16082050284992
1341,20,2000,50000.0,0.0001,0.0005,1,1969541634.0569792,0.8010225401273259,0.8187939698492462,0.8098107674912713,66.01111969508541
1341,20,2000,50000.0,0.001,0.001,1,1984118069.6192415,0.9441398217957505,0.27688442211055275,0.42819396953683553,64.24333374476991
1341,20,2000,50000.0,0.0005,0.001,1,1974730808.0386586,0.9113178883402963,0.48231155778894474,0.630783385909569,64.31202783592356
1341,20,2000,50000.0,0.0002,0.001,1,1970377643.5494065,0.886463320721867,0.6652261306532663,0.7600729183113956,64.19177385239551
1341,20,2000,50000.0,0.0001,0.001,1,1969499675.049118,0.8736213640775271,0.7463316582914573,0.8049755423368247,65.64269293933175
1341,20,2000,50000.0,0.0005,0.001,1,1974730808.0386586,0.9113178883402963,0.48231155778894474,0.630783385909569,64.43819048322426
1341,20,2000,50000.0,0.001,0.001,1,1984118069.6192415,0.9441398217957505,0.27688442211055275,0.42819396953683553,65.79207013690224
1341,20,2000,50000.0,0.0002,0.001,1,1970377643.5494065,0.886463320721867,0.6652261306532663,0.7600729183113956,66.22887366731496
1341,20,2000,50000.0,0.0001,0.001,1,1969499675.049118,0.8736213640775271,0.7463316582914573,0.8049755423368247,67.61022946818267
