rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1341,20,2000,500.0,0.001,0.0001,1,23734912.422797665,0.1689602653184452,0.4710552763819095,0.24871153680328464,67.81012100246735
1341,20,2000,500.0,0.0001,0.0001,1,(inf+nanj),0.001130710469945936,0.5688316582914573,0.0022569346571584214,105.92855027498832
1341,20,2000,500.0,0.0005,0.0001,1,660124078.142139,0.0019352639754546559,0.8549748743718593,0.003861786668744263,138.19931551571935
1341,20,2000,500.0,0.001,0.0002,1,22187055.723432764,0.2513406112892027,0.42748743718592963,0.31656014810266714,66.92491470978906
1341,20,2000,500.0,0.0002,0.0001,1,inf,0.0009954950422569496,0.9963316582914573,0.0019890027519202853,167.69007225918273
1341,20,2000,500.0,0.001,0.0005,1,20918393.59138065,0.4567772181570528,0.36231155778894475,0.4040970169121047,65.8891144218389
1341,20,2000,500.0,0.0001,0.0002,1,(inf+nanj),0.0010386378276764632,0.8186306532663317,0.0020746434510022166,164.40425116749637
1341,20,2000,500.0,0.001,0.001,1,20440204.68032709,0.7028353015003708,0.30954773869346736,0.42979992673864886,65.67900273635362
1341,20,2000,500.0,0.0005,0.0002,1,413067251.5121705,0.0029393663675829564,0.8006532663316583,0.005857229614576425,136.41443970524705
1341,20,2000,500.0,0.0002,0.0002,1,inf,0.0009959874626215557,0.9953015075376884,0.0019899835701896714,168.88563271549842
1341,20,2000,500.0,0.0005,0.0005,1,170988517.84230858,0.0067249598936674065,0.7149497487437186,0.013324586073875945,127.70313032738244
1341,20,2000,500.0,0.0001,0.0005,1,(inf+nanj),0.0009938412387536764,0.9769472361809045,0.0019856624776716705,202.90206881937726
1341,20,2000,500.0,0.0002,0.0005,1,inf,0.000995884543062373,0.9922110552763819,0.0019897719473949446,168.55873963494474
1341,20,2000,500.0,0.0005,0.001,1,86905356.74431744,0.013401231239421314,0.6469346733668342,0.026258518109076673,117.52203810885548
1341,20,2000,500.0,0.0002,0.001,1,inf,0.0009957222508849598,0.9886432160804021,0.0019894408158547734,168.03515232629144
1341,20,2000,500.0,0.0001,0.001,1,inf,0.000995267496160717,0.9973618090452261,0.0019885506173674436,205.60439004610137
1341,20,2000,500.0,0.001,0.001,1,20440204.68032709,0.7028353015003708,0.30954773869346736,0.42979992673864886,68.86825984213502
1341,20,2000,500.0,0.0005,0.001,1,86905356.74431744,0.013401231239421314,0.6469346733668342,0.026258518109076673,120.48963473166029
1341,20,2000,500.0,0.0002,0.001,1,inf,0.0009957222508849598,0.9886432160804021,0.0019894408158547734,165.5108659207976
1341,20,2000,500.0,0.0001,0.001,1,inf,0.000995267496160717,0.9973618090452261,0.0019885506173674436,194.35815677607897
