rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1341,20,2000,1000.0,0.001,0.0001,1,40430009.813014455,0.8018060389427147,0.4283417085427136,0.5583832825652616,65.50230171169775
1341,20,2000,1000.0,0.0005,0.0001,1,65321206.735504955,0.03914071901843885,0.7109547738693467,0.07419663576888283,83.08149206750095
1341,20,2000,1000.0,0.001,0.0002,1,40314654.99040265,0.8597365216428651,0.39025125628140706,0.5368264611343448,66.11292072424355
1341,20,2000,1000.0,0.0005,0.0002,1,53311938.10111365,0.06696184332735346,0.661180904522613,0.12160772670032464,76.45176575050378
1341,20,2000,1000.0,0.0002,0.0001,1,1280694488.9433837,0.0011472615314012833,0.9632914572864322,0.0022917935808857755,163.69468693865153
1341,20,2000,1000.0,0.0001,0.0001,1,inf,0.000996021205826304,0.9980653266331658,0.0019900564310226868,183.22629046301978
1341,20,2000,1000.0,0.001,0.0005,1,40191583.35098023,0.9138690148596588,0.33376884422110553,0.48895759717314485,65.94383531631902
1341,20,2000,1000.0,0.0005,0.0005,1,44060901.85808845,0.17484010125672172,0.5865577889447237,0.2693829981191078,69.9232766459696
1341,20,2000,1000.0,0.001,0.001,1,40113630.92903273,0.9435563612392881,0.287713567839196,0.44096580406654345,65.57808122942224
1341,20,2000,1000.0,0.0005,0.001,1,41134378.58649129,0.42900999278870916,0.5231658291457286,0.471432614478972,67.8784124468298
1341,20,2000,1000.0,0.0002,0.0002,1,1181550636.7047539,0.0012257553425107253,0.9473115577889447,0.002448342699663588,162.25530123861196
1341,20,2000,1000.0,0.0001,0.0002,1,inf,0.0009961601350006817,0.9971859296482412,0.0019903319854494336,182.65676600905135
1341,20,2000,1000.0,0.0002,0.0005,1,989758603.4599668,0.001425640117801065,0.9174120603015076,0.0028468562774981985,154.61969334172707
1341,20,2000,1000.0,0.0001,0.0005,1,inf,0.000996259549908084,0.9952763819095477,0.0019905266068991102,183.45427075688107
1341,20,2000,1000.0,0.0002,0.001,1,783658380.6771946,0.001754546523855142,0.8848743718592965,0.0035021489171037936,152.4195270610818
1341,20,2000,1000.0,0.001,0.001,1,40113630.92903273,0.9435563612392881,0.287713567839196,0.44096580406654345,63.618134504805006
1341,20,2000,1000.0,0.0005,0.001,1,41134378.58649129,0.42900999278870916,0.5231658291457286,0.471432614478972,66.1233493124911
1341,20,2000,1000.0,0.0002,0.001,1,783658380.6771946,0.001754546523855142,0.8848743718592965,0.0035021489171037936,143.4749729440237
1341,20,2000,1000.0,0.0001,0.001,1,inf,0.0009970784145429763,0.9938190954773869,0.0019921581374867637,174.89221194622417
