rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1341,20,2000,2000.0,0.001,0.0001,1,80045736.96308494,0.8188037627647266,0.40896984924623114,0.5454850114780744,62.1998944295415
1341,20,2000,2000.0,0.0005,0.0001,1,81170987.95924479,0.43531636695632325,0.6708793969849246,0.5280164529301838,65.15325893821816
1341,20,2000,2000.0,0.0002,0.0001,1,231788349.4115443,0.008438790285265773,0.8857788944723618,0.016718305748097236,120.45305813218778
1341,20,2000,2000.0,0.001,0.0002,1,79952831.59946916,0.8687633693704111,0.37756281407035175,0.5263674098464017,63.2829839245261
1341,20,2000,2000.0,0.0005,0.0002,1,80402111.63957901,0.6207764377554071,0.6259547738693467,0.6233548516238803,64.56914328546263
1341,20,2000,2000.0,0.0001,0.0001,1,893153179.7888732,0.0017345548362266191,0.9475628140703518,0.0034627709200697934,136.08216297949355
1341,20,2000,2000.0,0.001,0.0005,1,79851712.07464674,0.9160760648375552,0.3280150753768844,0.48306229301955556,64.08089839330253
1341,20,2000,2000.0,0.0005,0.0005,1,79920658.00676917,0.8338607594936709,0.5561306532663317,0.6672494875195949,64.26001458871178
1341,20,2000,2000.0,0.0002,0.0002,1,157180028.9717415,0.015537620114876818,0.8502010050251256,0.030517525391062724,110.05550413466214
1341,20,2000,2000.0,0.001,0.001,1,79785597.38715962,0.9444025157232704,0.28296482412060303,0.43545674238762694,64.20321853257094
1341,20,2000,2000.0,0.0005,0.001,1,79756301.40387207,0.9105297157622739,0.4958040201005025,0.6420158771473191,64.23587242009428
1341,20,2000,2000.0,0.0001,0.0002,1,647678151.0722524,0.0024154500770302988,0.9265326633165829,0.004818338851678893,131.64603280969897
1341,20,2000,2000.0,0.0002,0.0005,1,101747155.05130076,0.047484302928857615,0.7876130653266331,0.08956861512525804,92.08299379812088
1341,20,2000,2000.0,0.0001,0.0005,1,323588631.9086618,0.0052701135256816994,0.8846231155778894,0.010477805862696638,124.24642936328891
1341,20,2000,2000.0,0.0002,0.001,1,84720198.10645244,0.16215082769916067,0.718894472361809,0.26461598220602717,77.87452293079501
1341,20,2000,2000.0,0.0001,0.001,1,171525088.49089742,0.012879371532232679,0.8409045226130654,0.0253701711736092,120.23569899578578
1341,20,2000,2000.0,0.001,0.001,1,79785597.38715962,0.9444025157232704,0.28296482412060303,0.43545674238762694,62.17474822900258
1341,20,2000,2000.0,0.0005,0.001,1,79756301.40387207,0.9105297157622739,0.4958040201005025,0.6420158771473191,64.03611938866476
1341,20,2000,2000.0,0.0002,0.001,1,84720198.10645244,0.16215082769916067,0.718894472361809,0.26461598220602717,77.5644007819627
1341,20,2000,2000.0,0.0001,0.001,1,171525088.49089742,0.012879371532232679,0.8409045226130654,0.0253701711736092,115.9326986598821
