T,p,N,Lamb,Epsilon0,Recall_1,Precision_1,F1 score-1,Recall_2,Precision_2,F1 score-2,Recall_3,Precision_3,F1 score-3,Recall_avg,Precision_avg,F1 score-avg, BIC,runtime(s), total edges(directed)
1,65,1000,143.145893752348,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.481,0
1,65,1000,130.49019780144,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.484999999999999,0
1,65,1000,118.953406737032,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.49,0
1,65,1000,108.436596868961,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.482999999999999,0
1,65,1000,98.8495904662559,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.484,0
1,65,1000,90.1101825166502,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.491,0
1,65,1000,82.1434358491943,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.487,0
1,65,1000,74.8810385759002,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.517000000000001,0
1,65,1000,68.2607183427239,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.512,0
1,65,1000,62.2257083673023,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.484999999999999,0
1,65,1000,56.7242606849198,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.481000000000002,0
1,65,1000,51.7092024289676,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.483999999999998,0
1,65,1000,47.1375313411672,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.493000000000002,0
1,65,1000,42.9700470432084,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.497,0
1,65,1000,39.1710149080926,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.493000000000002,0
1,65,1000,35.7078596490046,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.493000000000002,0
1,65,1000,32.5508859983506,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.503999999999998,0
1,65,1000,29.6730240818887,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.544,0
1,65,1000,27.0495973046313,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.516999999999999,0
1,65,1000,24.658110758226,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.477,0
1,65,1000,22.4780583354873,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.475999999999999,2
1,65,1000,20.4907468981585,0.1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Inf,0.484000000000002,2
1,65,1000,18.6791359902078,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,Inf,0.486000000000001,4
1,65,1000,17.027691722259,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,Inf,0.490000000000002,4
1,65,1000,15.5222535742705,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,24366.1538573315,0.484999999999999,4
1,65,1000,14.1499129743458,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,18641.8860965238,0.486000000000001,6
1,65,1000,12.8989026125331,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,15022.1292847595,0.491999999999997,6
1,65,1000,11.7584955405216,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,12744.9575295764,0.507000000000001,8
1,65,1000,10.7189131920513,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,11088.8675032834,0.475999999999999,10
1,65,1000,9.7712415353465,0.1,0.00418410041841004,1,0.00833333333333333,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,9573.30890950765,0.515000000000001,10
1,65,1000,8.90735463861044,0.1,0.00418410041841004,0.5,0.00829875518672199,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,8870.46168469492,0.492999999999999,14
1,65,1000,8.11984499318401,0.1,0.00418410041841004,0.5,0.00829875518672199,0,NA,NA,0,NA,NA,0.00139470013947001,NA,NA,7849.39891804642,0.486000000000001,14
1,65,1000,7.40195999691564,0.1,0.00418410041841004,0.5,0.00829875518672199,0,NA,NA,0,0,NA,0.00139470013947001,NA,NA,8046.21078262552,0.492000000000001,22
1,65,1000,6.74754405311069,0.1,0.00418410041841004,0.5,0.00829875518672199,0,NA,NA,0,0,NA,0.00139470013947001,NA,NA,7313.81911217489,0.484999999999999,22
1,65,1000,6.1509857885805,0.1,0.00418410041841004,0.5,0.00829875518672199,0,NA,NA,0.00694444444444444,0.5,0.0136986301369863,0.00370951495428483,NA,NA,7212.52486307249,0.486999999999998,26
1,65,1000,5.60716993820546,0.1,0.00836820083682008,0.666666666666667,0.0165289256198347,0,NA,NA,0.00694444444444444,0.5,0.0136986301369863,0.00510421509375484,NA,NA,7459.59767972687,0.495999999999999,32
1,65,1000,5.11143348344017,0.1,0.0125523012552301,0.75,0.0246913580246914,0,NA,NA,0.0104166666666667,0.6,0.0204778156996587,0.00765632264063226,NA,NA,7776.74018586904,0.489999999999998,38
1,65,1000,4.65952566866468,0.1,0.0125523012552301,0.75,0.0246913580246914,0,NA,NA,0.0104166666666667,0.428571428571429,0.0203389830508475,0.00765632264063226,NA,NA,9738.12929550816,0.523999999999997,56
1,65,1000,4.2475715525369,0.1,0.0125523012552301,0.6,0.0245901639344262,0,NA,NA,0.0104166666666667,0.333333333333333,0.0202020202020202,0.00765632264063226,NA,NA,10693.33915382,0.471,66
1,65,1000,3.87203878181255,0.1,0.0125523012552301,0.6,0.0245901639344262,0,NA,NA,0.0173611111111111,0.357142857142857,0.033112582781457,0.00997113745544708,NA,NA,12484.2991582512,0.483999999999998,82
1,65,1000,3.52970730273065,0.1,0.0125523012552301,0.5,0.0244897959183673,0,0,NA,0.0243055555555556,0.411764705882353,0.0459016393442623,0.0122859522702619,0.303921568627451,NA,14576.8932326888,0.478999999999999,100
1,65,1000,3.21764175025074,0.1,0.0125523012552301,0.5,0.0244897959183673,0,0,NA,0.03125,0.428571428571429,0.058252427184466,0.0146007670850767,0.30952380952381,NA,18023.0569881772,0.485999999999997,128
1,65,1000,2.93316627839005,0.1,0.0167364016736402,0.5,0.0323886639676113,0,0,NA,0.03125,0.346153846153846,0.0573248407643312,0.0159954672245467,0.282051282051282,NA,21762.2087328317,0.490000000000002,158
1,65,1000,2.67384161583995,0.1,0.0251046025104603,0.6,0.0481927710843374,0,0,NA,0.0381944444444444,0.34375,0.06875,0.0210996823183016,0.314583333333333,NA,25790.6908052593,0.486000000000004,190
1,65,1000,2.43744415012222,0.1,0.0251046025104603,0.461538461538462,0.0476190476190476,0,0,NA,0.0486111111111111,0.358974358974359,0.0856269113149847,0.0245719045405238,0.273504273504274,NA,31690.5770351469,0.530999999999999,236
1,65,1000,2.22194686093952,0.1,0.0334728033472803,0.470588235294118,0.0625,0.00378787878787879,0.333333333333333,0.00749063670411985,0.0555555555555556,0.333333333333333,0.0952380952380952,0.0309387458969049,0.379084967320261,0.0550762439807384,39459.2107997125,0.491,296
1,65,1000,2.02550193923067,0.1,0.0334728033472803,0.444444444444444,0.0622568093385214,0.00757575757575758,0.4,0.0148698884758364,0.0625,0.321428571428571,0.104651162790698,0.034516186974346,0.388624338624339,0.0605926202016852,44867.8248394711,0.497999999999998,338
1,65,1000,1.84642494289554,0.1,0.0418410041841004,0.476190476190476,0.0769230769230769,0.0113636363636364,0.5,0.0222222222222222,0.0729166666666667,0.304347826086957,0.117647058823529,0.0420404357381345,0.426846100759144,0.0722641193229429,51612.9052853067,0.498999999999995,390
1,65,1000,1.68318035333096,0.1,0.0418410041841004,0.454545454545455,0.0766283524904215,0.0227272727272727,0.6,0.0437956204379562,0.0798611111111111,0.302631578947368,0.126373626373626,0.0481431293408281,0.452392344497608,0.0822658664340013,59428.6793187001,0.516999999999996,450
1,65,1000,1.53436840893001,0.1,0.0418410041841004,0.434782608695652,0.0763358778625954,0.0303030303030303,0.571428571428571,0.0575539568345324,0.0902777777777778,0.292134831460674,0.137931034482759,0.0541406040883028,0.432782003861633,0.0906069563932955,71483.683531849,0.478000000000002,542
1,65,1000,1.39871310264724,0.1,0.0502092050209205,0.413793103448276,0.0895522388059701,0.0340909090909091,0.529411764705882,0.0640569395017794,0.100694444444444,0.29,0.149484536082474,0.0616648528520913,0.411068289384719,0.101031238130075,84078.1128244718,0.478000000000002,638
1,65,1000,1.27505124071301,0.1,0.0627615062761506,0.416666666666667,0.109090909090909,0.0340909090909091,0.409090909090909,0.0629370629370629,0.111111111111111,0.275862068965517,0.158415841584158,0.0693211754927236,0.367206548241031,0.11014793787071,98267.5283924041,0.482999999999997,746
1,65,1000,1.16232246867985,0.1,0.0669456066945607,0.390243902439024,0.114285714285714,0.053030303030303,0.451612903225806,0.0949152542372881,0.138888888888889,0.296296296296296,0.189125295508274,0.0862882662045842,0.379384367320376,0.132775421343759,115371.832927573,0.485999999999997,876
1,65,1000,1.05956017927762,0.1,0.0836820083682008,0.408163265306122,0.138888888888889,0.0681818181818182,0.428571428571429,0.117647058823529,0.149305555555556,0.292517006802721,0.197701149425287,0.100389794035192,0.376417233560091,0.151412365712569,136975.097688871,0.493000000000002,1040
1,65,1000,0.96588322411587,0.1,0.0878661087866109,0.39622641509434,0.143835616438356,0.0871212121212121,0.425925925925926,0.144654088050314,0.166666666666667,0.294478527607362,0.212860310421286,0.11388466252483,0.372210289542543,0.167116671636652,156207.971264095,0.487000000000002,1186
1,65,1000,0.880488358164346,0.1,0.100418410041841,0.380952380952381,0.158940397350993,0.125,0.428571428571429,0.193548387096774,0.177083333333333,0.294797687861272,0.221258134490239,0.134167247791725,0.368107165795027,0.191248972979335,175447.117737166,0.488,1328
1,65,1000,0.802643352225717,0.1,0.108786610878661,0.351351351351351,0.166134185303514,0.128787878787879,0.409638554216867,0.195965417867435,0.208333333333333,0.304568527918782,0.247422680412371,0.148635940999958,0.355186144495667,0.203174094527774,197069.391056734,0.494,1496
1,65,1000,0.731680714342719,0.1,0.117154811715481,0.314606741573034,0.170731707317073,0.140151515151515,0.385416666666667,0.205555555555556,0.229166666666667,0.312796208530806,0.264529058116233,0.162157664511221,0.337606538923502,0.21360544032962,222923.480011944,0.491,1690
1,65,1000,0.666991966303012,0.1,0.146443514644351,0.330188679245283,0.202898550724638,0.162878787878788,0.373913043478261,0.226912928759894,0.25,0.322869955156951,0.281800391389432,0.186440767507713,0.342323892626831,0.237203956957988,248781.994065704,0.519000000000005,1888
1,65,1000,0.608022426164942,0.1,0.179916317991632,0.32824427480916,0.232432432432432,0.166666666666667,0.333333333333333,0.222222222222222,0.260416666666667,0.3125,0.284090909090909,0.202333217108322,0.324692536047498,0.246248521248521,283098.051200192,0.472999999999999,2144
1,65,1000,0.554266452066311,0.1,0.205020920502092,0.326666666666667,0.251928020565553,0.189393939393939,0.324675324675325,0.239234449760766,0.291666666666667,0.316981132075472,0.30379746835443,0.228693842187566,0.322774374472488,0.264986646226916,325342.679578698,0.486999999999995,2466
1,65,1000,0.505263106533568,0.1,0.221757322175732,0.301136363636364,0.255421686746988,0.204545454545455,0.313953488372093,0.247706422018349,0.333333333333333,0.328767123287671,0.331034482758621,0.25321203668484,0.314618991765376,0.278054197174652,365212.659075907,0.485999999999997,2768
1,65,1000,0.46059220411451,0.1,0.267782426778243,0.297674418604651,0.281938325991189,0.212121212121212,0.299465240641711,0.248337028824834,0.340277777777778,0.319218241042345,0.329411764705882,0.273393805559078,0.305452633429569,0.286562373173968,406142.057238665,0.488,3080
1,65,1000,0.419870708444391,0.1,0.313807531380753,0.30241935483871,0.308008213552361,0.242424242424242,0.286995515695067,0.262833675564682,0.357638888888889,0.319875776397516,0.337704918032787,0.304623554231295,0.303096882310431,0.30284893571661,451036.498215531,0.491999999999997,3420
1,65,1000,0.382749447851631,0.1,0.338912133891213,0.29136690647482,0.313346228239845,0.268939393939394,0.281746031746032,0.275193798449612,0.371527777777778,0.317507418397626,0.3424,0.326459768536128,0.296873452206159,0.310313342229819,497518.181099997,0.531999999999996,3772
1,65,1000,0.348910121340677,0.1,0.372384937238494,0.293729372937294,0.328413284132841,0.287878787878788,0.268551236749117,0.277879341864717,0.40625,0.320547945205479,0.358346094946401,0.355504575039094,0.294276184963963,0.321546240314653,543737.651013942,0.494999999999997,4120
1,65,1000,0.318062569279412,0.1,0.405857740585774,0.288690476190476,0.337391304347826,0.325757575757576,0.270440251572327,0.29553264604811,0.4375,0.328125,0.375,0.389705105447783,0.295751909254268,0.335974650131979,589958.818030589,0.491,4466
1,65,1000,0.289942285388288,0.1,0.418410041841004,0.273972602739726,0.33112582781457,0.340909090909091,0.256410256410256,0.292682926829268,0.451388888888889,0.321782178217822,0.375722543352601,0.403569340546328,0.284055012455935,0.333177099332146,636181.445615808,0.501000000000005,4820
1,65,1000,0.264308148697411,0.1,0.451882845188285,0.272040302267003,0.339622641509434,0.367424242424242,0.261455525606469,0.305511811023622,0.486111111111111,0.326340326340326,0.390516039051604,0.435139399574546,0.286612051404599,0.34521683052822,679499.453912052,0.494,5144
1,65,1000,0.240940356023952,0.1,0.489539748953975,0.273364485981308,0.350824587706147,0.390151515151515,0.252450980392157,0.306547619047619,0.520833333333333,0.336322869955157,0.408719346049046,0.466841532479608,0.287379445442874,0.355363850934271,727573.711671883,0.523000000000003,5514
1,65,1000,0.219638537241655,0.1,0.518828451882845,0.266666666666667,0.352272727272727,0.420454545454545,0.249438202247191,0.31311706629055,0.524305555555556,0.317894736842105,0.395806028833552,0.487862850964315,0.277999868585321,0.353731940798943,776969.80285253,0.472999999999999,5888
1,65,1000,0.200220037181558,0.1,0.564853556485356,0.27,0.365358592692828,0.450757575757576,0.253191489361702,0.32425068119891,0.53125,0.309090909090909,0.390804597701149,0.51562037741431,0.27742746615087,0.360137957197629,824517.474812596,0.481000000000002,6246
1,65,1000,0.182518349431904,0.1,0.581589958158996,0.26679462571977,0.365789473684211,0.473484848484849,0.249003984063745,0.326370757180157,0.552083333333333,0.309338521400778,0.396508728179551,0.535719379992393,0.275045710394764,0.362889653014639,867839.055045426,0.482999999999997,6576
1,65,1000,0.166381688607613,0.1,0.619246861924686,0.269581056466302,0.375634517766497,0.518939393939394,0.256554307116105,0.343358395989975,0.579861111111111,0.311567164179104,0.405339805825243,0.572682455658397,0.279234175920504,0.374777573193905,915388.006757833,0.482999999999997,6934
1,65,1000,0.151671688847092,0.1,0.635983263598326,0.262521588946459,0.371638141809291,0.556818181818182,0.2625,0.356796116504854,0.600694444444444,0.310035842293907,0.408983451536643,0.597831963286984,0.278352477080122,0.379139236616929,956597.253106827,0.491999999999997,7246
1,65,1000,0.138262217376466,0.1,0.665271966527197,0.263245033112583,0.377224199288256,0.575757575757576,0.25982905982906,0.358068315665489,0.621527777777778,0.310225303292894,0.413872832369942,0.62085244002085,0.277766465411512,0.383055115774562,1002562.03450317,0.484999999999999,7590
1,65,1000,0.126038292967973,0.1,0.711297071129707,0.26813880126183,0.389461626575029,0.625,0.26742301458671,0.374574347332577,0.638888888888889,0.308724832214765,0.416289592760181,0.658395320006199,0.281428882687768,0.393441855555929,1049583.85808429,0.491000000000007,7948
1,65,1000,0.114895100018731,0.1,0.719665271966527,0.262996941896024,0.38521836506159,0.636363636363636,0.265822784810127,0.375,0.652777777777778,0.306688417618271,0.417314095449501,0.669602228702647,0.278502714774807,0.392510820170364,1084453.95535766,0.492000000000004,8214
1,65,1000,0.104737089795945,0.1,0.723849372384937,0.258594917787743,0.381057268722467,0.662878787878788,0.266362252663623,0.380021715526602,0.673611111111111,0.307936507936508,0.422657952069717,0.686779757124945,0.277631226129291,0.394578978772928,1120116.81881723,0.495000000000005,8480
1,65,1000,0.0954771611420807,0.1,0.732217573221757,0.253256150506512,0.376344086021505,0.685606060606061,0.266568483063328,0.383881230116649,0.694444444444444,0.308166409861325,0.426894343649947,0.704089359424087,0.275997014477055,0.3957065532627,1156308.2254733,0.517000000000003,8756
1,65,1000,0.0870359136148517,0.1,0.740585774058577,0.249647390691114,0.373417721518987,0.715909090909091,0.269230769230769,0.391304347826087,0.711805555555556,0.307807807807808,0.429769392033543,0.722766806841075,0.27556198924323,0.398163820459539,1190122.22291141,0.481000000000002,9010
1,65,1000,0.0793409666579749,0.1,0.757322175732218,0.247945205479452,0.373581011351909,0.757575757575758,0.276243093922652,0.404858299595142,0.736111111111111,0.305035971223022,0.431332655137335,0.750336348139695,0.276408090208375,0.403257322028129,1227634.78896088,0.481000000000002,9290
1,65,1000,0.0723263389648353,0.1,0.778242677824268,0.247340425531915,0.375378405650858,0.787878787878788,0.280323450134771,0.41351888667992,0.763888888888889,0.304287690179806,0.435212660731948,0.776670118197315,0.277317188615497,0.408036651020909,1261713.18859164,0.486000000000004,9550
1,65,1000,0.0659318827133354,0.1,0.790794979079498,0.244501940491591,0.373517786561265,0.791666666666667,0.27682119205298,0.410206084396467,0.777777777777778,0.301075268817204,0.434108527131783,0.786746474507981,0.274132800453925,0.405944132696505,1293678.27533881,0.492000000000004,9784
1,65,1000,0.0601027678207039,0.1,0.807531380753138,0.243686868686869,0.37439379243453,0.803030303030303,0.276041666666667,0.410852713178295,0.798611111111111,0.302631578947368,0.438931297709924,0.803057598298184,0.274120038100301,0.408059267774249,1325379.25102534,0.487000000000002,10028
1,65,1000,0.0547890117959395,0.1,0.820083682008368,0.244389027431421,0.376560999039385,0.825757575757576,0.275949367088608,0.413662239089184,0.829861111111111,0.306017925736236,0.447146866230122,0.825234122959018,0.275452106752088,0.412456701452897,1354702.70853232,0.491,10256
1,65,1000,0.0499450511585514,0.1,0.836820083682008,0.243605359317905,0.377358490566038,0.840909090909091,0.2775,0.417293233082707,0.840277777777778,0.305941845764855,0.448563484708063,0.839335650789626,0.275682401694253,0.414405069452269,1381384.45711621,0.491999999999997,10454
1,65,1000,0.0455293507486695,0.1,0.849372384937239,0.243405275779377,0.378378378378378,0.859848484848485,0.278869778869779,0.421150278293135,0.850694444444444,0.30359355638166,0.447488584474886,0.853305104743389,0.275289537010272,0.415672413715467,1402782.7433955,0.488999999999997,10622
1,65,1000,0.0415040475785047,0.1,0.866108786610879,0.241822429906542,0.378082191780822,0.882575757575758,0.282424242424242,0.42791551882461,0.868055555555556,0.304506699147381,0.450856627592426,0.872246699914064,0.276251123826055,0.418951446065952,1426558.6165693,0.515999999999998,10796
1,65,1000,0.0378346261713193,0.1,0.895397489539749,0.246828143021915,0.386980108499096,0.897727272727273,0.282479141835518,0.42973708068903,0.878472222222222,0.302270011947431,0.449777777777778,0.890532328163081,0.277192432268288,0.422164988988634,1446107.7138617,0.491999999999997,10942
1,65,1000,0.0344896226040576,0.1,0.907949790794979,0.248853211009174,0.390639063906391,0.897727272727273,0.279811097992916,0.426642664266427,0.881944444444444,0.299175500588928,0.446789797713281,0.895873835988899,0.275946603197006,0.421357175295366,1459844.98168579,0.500999999999998,11048
1,65,1000,0.031440354715915,0.1,0.907949790794979,0.247152619589977,0.388540734109221,0.901515151515151,0.277389277389277,0.424242424242424,0.885416666666667,0.297202797202797,0.445026178010471,0.898293869658932,0.273914898060684,0.419269778787372,1475959.82173896,0.484000000000002,11170
1,65,1000,0.0286606761694825,0.1,0.912133891213389,0.24744608399546,0.389285714285714,0.916666666666667,0.279123414071511,0.427939876215738,0.895833333333333,0.298611111111111,0.447916666666667,0.90821129707113,0.275060203059361,0.421714085722706,1490489.61540023,0.484000000000002,11284
1,65,1000,0.0261267522556333,0.1,0.920502092050209,0.246913580246914,0.389380530973451,0.931818181818182,0.27891156462585,0.429319371727749,0.902777777777778,0.298165137614679,0.448275862068966,0.91836601721539,0.274663427495814,0.422325254923389,1507132.79987285,0.492999999999995,11410
1,65,1000,0.0238168555197616,0.1,0.924686192468619,0.246651785714286,0.38942731277533,0.935606060606061,0.27752808988764,0.428076256499133,0.909722222222222,0.298405466970387,0.449399656946827,0.923338158432301,0.274195114190771,0.422301075407097,1517171.61932549,0.485999999999997,11490
1,65,1000,0.0217111794569451,0.1,0.924686192468619,0.246651785714286,0.38942731277533,0.946969696969697,0.279642058165548,0.431778929188256,0.913194444444444,0.297511312217195,0.448805460750853,0.928283444627587,0.274601718699009,0.423337234238146,1525889.56010684,0.497,11548
1,65,1000,0.0197916686785356,0.1,0.933054393305439,0.247502774694784,0.391228070175439,0.958333333333333,0.281111111111111,0.434707903780069,0.916666666666667,0.297297297297297,0.448979591836735,0.936018131101813,0.275303727701064,0.424971855264081,1536720.88758294,0.493000000000002,11630
1,65,1000,0.0180418640939207,0.1,0.933054393305439,0.246136865342163,0.389519650655022,0.96969696969697,0.282872928176796,0.437981180496151,0.927083333333333,0.298657718120805,0.451776649746193,0.943278232111914,0.275889170546588,0.426425826965788,1545702.9855818,0.496000000000002,11700
1,65,1000,0.0164467617799466,0.1,0.941422594142259,0.245901639344262,0.389948006932409,0.96969696969697,0.280701754385965,0.435374149659864,0.930555555555556,0.298109010011123,0.451558550968829,0.947225039798262,0.27490413458045,0.425626902520367,1554949.24934472,0.493000000000002,11774
1,65,1000,0.0149926843278604,0.1,0.941422594142259,0.244831338411317,0.38860103626943,0.96969696969697,0.279475982532751,0.433898305084746,0.944444444444444,0.300884955752212,0.456375838926175,0.951854669427891,0.275064092232093,0.426291726760117,1564459.67894502,0.515999999999998,11836
1,65,1000,0.0136671635646201,0.1,0.941422594142259,0.244034707158351,0.387596899224806,0.96969696969697,0.278867102396514,0.433164128595601,0.954861111111111,0.302197802197802,0.459098497495826,0.955326891650113,0.275033203917556,0.426619841772078,1571856.70422411,0.478000000000002,11896
1,65,1000,0.0124588336429501,0.1,0.941422594142259,0.243506493506494,0.386930352536543,0.977272727272727,0.279826464208243,0.435075885328836,0.954861111111111,0.299890948745911,0.45643153526971,0.957852144175366,0.274407968820216,0.426145924378363,1579782.06953177,0.476999999999997,11960
1,65,1000,0.0113573335834311,0.1,0.945606694560669,0.244324324324324,0.388316151202749,0.981060606060606,0.279697624190065,0.435294117647059,0.961805555555556,0.301414581066376,0.458989229494615,0.962824285392277,0.275145509860255,0.427533166114808,1584008.98470858,0.482999999999997,11998
1,65,1000,0.0103532184329566,0.1,0.945606694560669,0.244060475161987,0.387982832618026,0.988636363636364,0.280947255113025,0.437552388935457,0.972222222222222,0.303358613217768,0.46242774566474,0.968821760139752,0.276122114497593,0.429320989072741,1589028.41441967,0.485999999999997,12028
1,65,1000,0.00943787827777537,0.1,0.9581589958159,0.246236559139785,0.391787852865697,0.996212121212121,0.281584582441114,0.43906510851419,0.979166666666667,0.304864864864865,0.464962901896125,0.977845927898229,0.277562002148588,0.431938621092004,1594312.01026389,0.490000000000002,12068
1,65,1000,0.00860346441668451,0.1,0.96652719665272,0.247323340471092,0.39386189258312,0.996212121212121,0.28068303094984,0.43796835970025,0.982638888888889,0.304301075268817,0.464696223316913,0.981792735584577,0.27743581556325,0.432175491866761,1600652.29595344,0.486000000000004,12112
1,65,1000,0.00784282206133768,0.1,0.96652719665272,0.247323340471092,0.39386189258312,0.996212121212121,0.279787234042553,0.43687707641196,0.989583333333333,0.305139186295503,0.466448445171849,0.984107550399391,0.277416586936383,0.43239580472231,1604350.83038635,0.487000000000002,12146
1,65,1000,0.00714942898659758,0.1,0.96652719665272,0.246268656716418,0.392523364485981,0.996212121212121,0.279489904357067,0.436514522821577,0.989583333333333,0.303837953091684,0.464926590538336,0.984107550399391,0.27653217138839,0.431321492615298,1609634.40402951,0.493000000000009,12186
1,65,1000,0.00651733960488242,0.1,0.96652719665272,0.246268656716418,0.392523364485981,1,0.279365079365079,0.436724565756824,0.989583333333333,0.303837953091684,0.464926590538336,0.985370176662018,0.276490563057727,0.431391506927047,1614389.62224807,0.491,12222
1,65,1000,0.00594113398496503,0.1,0.96652719665272,0.246268656716418,0.392523364485981,1,0.278775079197466,0.436003303055326,0.989583333333333,0.303191489361702,0.464169381107492,0.985370176662018,0.276078408425195,0.430898682882933,1615974.74169019,0.518000000000001,12234
1,65,1000,0.00541587137807948,0.1,0.96652719665272,0.246268656716418,0.392523364485981,1,0.278481012658228,0.435643564356436,0.989583333333333,0.302869287991498,0.463791700569569,0.985370176662018,0.275872985788715,0.430652876470662,1618088.20414439,0.469999999999999,12256
