T,p,N,Lamb,Epsilon0,Recall_1,Precision_1,F1 score-1,Recall_2,Precision_2,F1 score-2,Recall_3,Precision_3,F1 score-3,Recall_avg,Precision_avg,F1 score-avg, BIC,runtime(s), total edges(directed)
1,65,200,0.00651733960488242,0.1,0.857740585774059,0.242316784869976,0.377880184331797,0.924242424242424,0.271412680756396,0.419604471195185,0.892361111111111,0.296766743648961,0.445407279029463,0.891448040375865,0.270165403091778,0.414297311518815,1489970.42423588,0.495000000000005,11290
1,65,200,0.00594113398496503,0.1,0.870292887029289,0.243559718969555,0.38060384263495,0.924242424242424,0.271412680756396,0.419604471195185,0.90625,0.297605473204105,0.448068669527897,0.900261770423904,0.270859290976685,0.416092327786011,1500537.41563336,0.495000000000005,11374
1,65,200,0.00541587137807948,0.1,0.878661087866109,0.243337195828505,0.381125226860254,0.924242424242424,0.270810210876804,0.418884120171674,0.913194444444444,0.297175141242938,0.44842284739983,0.905365985517659,0.270440849316082,0.416144064810586,1512953.62822885,0.501000000000005,11462
1,65,200,0.004937047852839,0.1,0.878661087866109,0.240549828178694,0.377697841726619,0.939393939393939,0.272527472527473,0.422487223168654,0.927083333333333,0.3,0.453310696095076,0.915046120197794,0.271025766902056,0.417831920330116,1524577.31784292,0.50200000000001,11542
1,65,200,0.0045005576757005,0.1,0.882845188284519,0.240867579908676,0.37847533632287,0.943181818181818,0.27094668117519,0.420963651732883,0.930555555555556,0.300111982082867,0.45385266723116,0.918860854007298,0.270642081055578,0.417763885095637,1533559.2633911,0.537000000000006,11614
1,65,200,0.00410265810582719,0.1,0.903765690376569,0.24406779661017,0.384341637010676,0.950757575757576,0.271645021645022,0.422558922558923,0.930555555555556,0.299441340782123,0.453085376162299,0.9283596072299,0.271718053012438,0.419995311910633,1539635.29044065,0.521000000000001,11666
1,65,200,0.00373993730247879,0.1,0.903765690376569,0.24406779661017,0.384341637010676,0.954545454545455,0.272432432432432,0.423885618166526,0.930555555555556,0.299107142857143,0.452702702702703,0.929622233492526,0.271869123966582,0.420309985959968,1546503.84020173,0.507999999999996,11714
1,65,200,0.00340928506974681,0.1,0.907949790794979,0.243820224719101,0.384410983170948,0.954545454545455,0.272138228941685,0.423529411764706,0.9375,0.3,0.454545454545455,0.933331748446811,0.271986151220262,0.420828616493703,1553636.56378225,0.537000000000006,11768
1,65,200,0.00310786618778201,0.1,0.928870292887029,0.247491638795987,0.390845070422535,0.954545454545455,0.271551724137931,0.422818791946309,0.944444444444444,0.300552486187845,0.455993294216262,0.942620063958976,0.273198616373921,0.423219052195035,1559976.76347895,0.484999999999999,11816
1,65,200,0.00283309610183932,0.1,0.928870292887029,0.247216035634744,0.390501319261214,0.958333333333333,0.271459227467811,0.423076923076923,0.944444444444444,0.299229922992299,0.454469507101086,0.943882690221602,0.272635062031618,0.422682583146408,1566052.78810484,0.498999999999995,11860
1,65,200,0.00258261876068267,0.1,0.928870292887029,0.247216035634744,0.390501319261214,0.962121212121212,0.271657754010695,0.423686405337781,0.944444444444444,0.298572996706915,0.45371142618849,0.945145316484229,0.272482262117452,0.422633050262495,1571336.28887535,0.500999999999991,11908
1,65,200,0.00235428641432242,0.1,0.933054393305439,0.248053392658509,0.391915641476274,0.962121212121212,0.271077908217716,0.422980849292256,0.947916666666667,0.298687089715536,0.454242928452579,0.947697424031106,0.272606130197254,0.423046473073703,1576883.96328114,0.503,11938
1,65,200,0.00214614119785841,0.1,0.941422594142259,0.248893805309735,0.393700787401575,0.965909090909091,0.271565495207668,0.423940149625935,0.947916666666667,0.298034934497817,0.453488372093023,0.951749450572672,0.27283141167174,0.423709769706844,1582167.46261792,0.507999999999996,11988
1,65,200,0.00195639834351706,0.1,0.941422594142259,0.248893805309735,0.393700787401575,0.965909090909091,0.271565495207668,0.423940149625935,0.951388888888889,0.297826086956522,0.45364238410596,0.95290685798008,0.272761795824641,0.42376110704449,1587186.78685378,0.503,12016
1,65,200,0.00178343087693191,0.1,0.941422594142259,0.247524752475248,0.39198606271777,0.96969696969697,0.272340425531915,0.425249169435216,0.965277777777778,0.300215982721382,0.457990115321252,0.958799113872336,0.273360386909515,0.425075115824746,1593526.98228937,0.506,12056
1,65,200,0.00162575566644379,0.1,0.941422594142259,0.246710526315789,0.390964378801043,0.973484848484849,0.273113708820404,0.42655601659751,0.965277777777778,0.299246501614639,0.456861133935908,0.960061740134962,0.273023578916944,0.424793843111487,1597753.78173227,0.51100000000001,12090
1,65,200,0.00148202070579886,0.1,0.945606694560669,0.246994535519126,0.391681109185442,0.973484848484849,0.272823779193206,0.42620232172471,0.975694444444444,0.300213675213675,0.459150326797386,0.964928662496654,0.273343996642002,0.425677919235846,1603829.80060539,0.509,12136
1,65,200,0.00135099352119803,0.1,0.9581589958159,0.248104008667389,0.394148020654045,0.981060606060606,0.273495248152059,0.427745664739884,0.975694444444444,0.299573560767591,0.458401305057096,0.971638015440317,0.273724272529013,0.426764996817008,1606735.7262555,0.532000000000011,12174
1,65,200,0.00123155060329283,0.1,0.9581589958159,0.247835497835498,0.393809114359415,0.981060606060606,0.273495248152059,0.427745664739884,0.982638888888889,0.301063829787234,0.460912052117264,0.973952830255131,0.274131525258264,0.427488943738855,1609905.82572934,0.484999999999999,12190
1,65,200,0.00112266777351081,0.1,0.9581589958159,0.247033441208198,0.392795883361921,0.981060606060606,0.273495248152059,0.427745664739884,0.982638888888889,0.301063829787234,0.460912052117264,0.973952830255131,0.273864173049164,0.427151200073023,1611490.87835269,0.5,12210
1,65,200,0.00102341140210545,0.1,0.9581589958159,0.24676724137931,0.392459297343616,0.981060606060606,0.273495248152059,0.427745664739884,0.986111111111111,0.301486199575372,0.461788617886179,0.975110237662539,0.273916229702247,0.427331193323226,1613340.10489086,0.5,12222
1,65,200,0.000932930402628468,0.1,0.9581589958159,0.246501614639397,0.392123287671233,0.981060606060606,0.273495248152059,0.427745664739884,0.989583333333333,0.301906779661017,0.462662337662338,0.976267645069946,0.273967880817491,0.427510430024485,1615453.50536461,0.501000000000005,12232
1,65,200,0.000850448934180267,0.1,0.97489539748954,0.2497320471597,0.397610921501706,0.984848484848485,0.273684210526316,0.42833607907743,0.989583333333333,0.301906779661017,0.462662337662338,0.983109071890453,0.275107679115678,0.429536446080491,1619680.30051417,0.50800000000001,12248
1,65,200,0.000775259748862946,0.1,0.97489539748954,0.248136315228967,0.395585738539898,0.984848484848485,0.273684210526316,0.42833607907743,0.993055555555556,0.302006335797254,0.463157894736842,0.98426647929786,0.274608953850846,0.429026570784723,1621529.52578469,0.501999999999995,12280
1,65,200,0.000706718127392749,0.1,0.97489539748954,0.247872340425532,0.395250212044105,0.988636363636364,0.274447949526814,0.42962962962963,0.993055555555556,0.302006335797254,0.463157894736842,0.985529105560486,0.274775541916533,0.429345912136859,1625756.32018028,0.504000000000005,12292
1,65,200,0.000644236350872137,0.1,0.99163179916318,0.25026399155227,0.399662731871838,0.988636363636364,0.273871983210913,0.428923582580115,0.993055555555556,0.301369863013699,0.462409054163298,0.991107906118366,0.275168612592294,0.430331789538417,1627341.37037289,0.512,12324
1,65,200,0.000587278661318948,0.1,0.99163179916318,0.25,0.399326032013479,0.988636363636364,0.273584905660377,0.428571428571429,0.993055555555556,0.301369863013699,0.462409054163298,0.991107906118366,0.274984922891359,0.430102171582735,1627605.54831556,0.504999999999995,12336
1,65,200,0.000535356667741072,0.1,0.99163179916318,0.25,0.399326032013479,0.988636363636364,0.273584905660377,0.428571428571429,0.993055555555556,0.301369863013699,0.462409054163298,0.991107906118366,0.274984922891359,0.430102171582735,1629454.77229056,0.531000000000006,12338
1,65,200,0.000488025158365443,0.1,0.99163179916318,0.25,0.399326032013479,0.988636363636364,0.273584905660377,0.428571428571429,0.993055555555556,0.301052631578947,0.462035541195477,0.991107906118366,0.274879179079775,0.429977667260128,1630775.64722156,0.488,12346
1,65,200,0.000444878283112759,0.1,0.99163179916318,0.249736564805058,0.398989898989899,0.988636363636364,0.273584905660377,0.428571428571429,0.996527777777778,0.301787592008412,0.463276836158192,0.992265313525774,0.275036354157949,0.430279387906507,1631832.34751888,0.498999999999995,12360
1,65,200,0.000405546073584083,0.1,0.99163179916318,0.249736564805058,0.398989898989899,0.988636363636364,0.273584905660377,0.428571428571429,0.996527777777778,0.301787592008412,0.463276836158192,0.992265313525774,0.275036354157949,0.430279387906507,1632889.04758513,0.501000000000005,12366
1,65,200,0.000369691270719502,0.1,0.99163179916318,0.249736564805058,0.398989898989899,0.988636363636364,0.273584905660377,0.428571428571429,0.996527777777778,0.301787592008412,0.463276836158192,0.992265313525774,0.275036354157949,0.430279387906507,1633681.57304993,0.503,12372
1,65,200,0.000337006432927192,0.1,0.99163179916318,0.249736564805058,0.398989898989899,0.988636363636364,0.273298429319372,0.428219852337982,0.996527777777778,0.301470588235294,0.462903225806452,0.992265313525774,0.274835194119908,0.430037659044777,1635530.79587072,0.509,12378
1,65,200,0.000307211299886176,0.1,0.99163179916318,0.249473684210526,0.3986543313709,0.992424242424242,0.274058577405858,0.429508196721312,0.996527777777778,0.301470588235294,0.462903225806452,0.9935279397884,0.275000949950559,0.430355251299554,1636323.32096353,0.501999999999995,12384
1,65,200,0.000280050389418363,0.1,0.99163179916318,0.249473684210526,0.3986543313709,0.992424242424242,0.274058577405858,0.429508196721312,0.996527777777778,0.301470588235294,0.462903225806452,0.9935279397884,0.275000949950559,0.430355251299554,1636587.49711788,0.501999999999995,12392
1,65,200,0.000255290806823952,0.1,0.99163179916318,0.249211356466877,0.398319327731092,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.301154249737671,0.462530217566479,0.9935279397884,0.274712603670412,0.430001991484667,1637644.196283,0.512,12402
1,65,200,0.000232720247896041,0.1,0.99163179916318,0.249211356466877,0.398319327731092,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.30083857442348,0.462157809983897,0.9935279397884,0.274607378565682,0.429877855623806,1638172.54653513,0.506999999999991,12406
1,65,200,0.000212145178491063,0.1,0.99163179916318,0.249211356466877,0.398319327731092,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.30083857442348,0.462157809983897,0.9935279397884,0.274607378565682,0.429877855623806,1638965.0710461,0.530999999999992,12406
1,65,200,0.000193389175045523,0.1,0.99163179916318,0.249211356466877,0.398319327731092,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.30083857442348,0.462157809983897,0.9935279397884,0.274607378565682,0.429877855623806,1639757.59544202,0.483000000000004,12410
1,65,200,0.000176291411809595,0.1,0.99163179916318,0.248949579831933,0.397984886649874,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.30083857442348,0.462157809983897,0.9935279397884,0.274520119687367,0.4297663752634,1640550.11973318,0.501999999999995,12416
1,65,200,0.000160705281826164,0.1,0.99581589958159,0.249475890985325,0.398994132439229,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.30083857442348,0.462157809983897,0.99492263992787,0.274695556738498,0.430102790526518,1640814.2951531,0.503999999999991,12420
1,65,200,0.000146497139830728,0.1,0.99581589958159,0.249475890985325,0.398994132439229,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.300523560209424,0.46178600160901,0.99492263992787,0.274590552000479,0.429978854401556,1641606.81925794,0.510999999999996,12424
1,65,200,0.00013354515629299,0.1,0.99581589958159,0.249475890985325,0.398994132439229,0.992424242424242,0.273772204806688,0.429156429156429,0.996527777777778,0.300523560209424,0.46178600160901,0.99492263992787,0.274590552000479,0.429978854401556,1641870.99450622,0.510999999999996,12426
1,65,200,0.000121738272773966,0.1,0.99581589958159,0.249475890985325,0.398994132439229,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274729511554495,0.430267054668432,1642135.16967958,0.506,12430
1,65,200,0.000110975249641207,0.1,0.99581589958159,0.249475890985325,0.398994132439229,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274729511554495,0.430267054668432,1642927.69355921,0.504000000000005,12432
1,65,200,0.000101163797976621,0.1,0.99581589958159,0.249214659685864,0.398659966499162,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274642434454675,0.430155666021743,1642927.69421472,0.509,12438
1,65,200,9.22197882333432e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274642434454675,0.430155666021743,1643456.0435873,0.533999999999992,12440
1,65,200,8.40665288561832e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274642434454675,0.430155666021743,1643720.21852012,0.549000000000007,12440
1,65,200,7.66341086800746e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,0.992424242424242,0.273772204806688,0.429156429156429,1,0.300940438871473,0.462650602409639,0.996080047335277,0.274642434454675,0.430155666021743,1643720.21901852,0.484999999999999,12440
1,65,200,6.98587974678525e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,0.992424242424242,0.273772204806688,0.429156429156429,1,0.30062630480167,0.462279293739968,0.996080047335277,0.274537723098074,0.430031896465186,1643984.39386052,0.498999999999995,12444
1,65,200,6.36824994471859e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644248.56866268,0.500999999999991,12448
1,65,200,5.8052255160949e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644512.74342839,0.501999999999995,12448
1,65,200,5.29197873595844e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644512.74377361,0.504999999999995,12448
1,65,200,4.82410870416537e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644512.74408849,0.504999999999995,12448
1,65,200,4.39760360930272e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644776.91876283,0.507000000000005,12450
1,65,200,4.00880632889846e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644776.91902464,0.512,12452
1,65,200,3.65438307095725e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644776.91926341,0.506999999999991,12454
1,65,200,3.33129478793467e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1644776.91948116,0.530999999999992,12456
1,65,200,3.03677111803546e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645305.26845428,0.48599999999999,12456
1,65,200,2.76828663039207e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645305.26863545,0.498999999999995,12456
1,65,200,2.52353917043477e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645305.26880066,0.498000000000005,12456
1,65,200,2.30043011977292e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645305.2689513,0.5,12456
1,65,200,2.09704640132323e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645569.44347587,0.506,12456
1,65,200,1.9116440753857e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645833.61798831,0.50800000000001,12458
1,65,200,1.74263338600965e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.30062630480167,0.462279293739968,0.99860529986053,0.275042573842039,0.430888175326371,1645833.61810249,0.5,12458
1,65,200,1.58856512942805e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1645833.6182066,0.50800000000001,12460
1,65,200,1.44811822767453e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1645833.61830152,0.503,12460
1,65,200,1.32008840083142e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1646097.79277532,0.528999999999996,12460
1,65,200,1.20337784077759e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1646097.7928542,0.492999999999995,12460
1,65,200,1.09698579789238e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1646097.79292611,0.501999999999995,12460
1,65,200,1e-05,0.1,0.99581589958159,0.249214659685864,0.398659966499162,1,0.275286757038582,0.431725265739984,1,0.300312825860271,0.461908580593424,0.99860529986053,0.274938080861572,0.430764604277523,1646097.79299167,0.497,12460
