rd_seed,n/p,p,lambda(thest),mu0(sparsity),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1337,15,2000,1.000000e-04,1.000000e-04,1.000000e+00,1192547655.819,0.777,0.663,0.716,93.193,0.909,27.012 
1337,15,2000,5.000000e-04,1.000000e-04,1.000000e+00,1199342705.703,0.261,0.931,0.407,93.193,0.910,25.022 
1337,15,2000,1.000000e-03,1.000000e-04,1.000000e+00,1205408015.777,0.059,0.965,0.111,93.193,0.911,24.533 
1337,15,2000,5.000000e-03,1.000000e-04,1.000000e+00,1207009983.121,0.000,NaN,NaN,93.193,0.911,23.833 
1337,15,2000,1.000000e-04,2.000000e-04,1.000000e+00,1191930569.908,0.777,0.666,0.717,93.202,0.910,25.260 
1337,15,2000,5.000000e-04,2.000000e-04,1.000000e+00,1198673332.965,0.255,0.930,0.400,93.202,0.911,24.572 
1337,15,2000,1.000000e-03,2.000000e-04,1.000000e+00,1204645446.513,0.057,0.964,0.107,93.202,0.911,24.887 
1337,15,2000,5.000000e-03,2.000000e-04,1.000000e+00,1206177045.072,0.000,NaN,NaN,93.202,0.912,24.162 
1337,15,2000,1.000000e-04,5.000000e-04,1.000000e+00,1190674512.047,0.773,0.667,0.716,93.225,0.911,26.062 
1337,15,2000,5.000000e-04,5.000000e-04,1.000000e+00,1197284630.872,0.248,0.928,0.392,93.225,0.912,25.467 
1337,15,2000,1.000000e-03,5.000000e-04,1.000000e+00,1203013518.881,0.049,0.968,0.094,93.225,0.913,25.408 
1337,15,2000,5.000000e-03,5.000000e-04,1.000000e+00,1204384264.630,0.000,NaN,NaN,93.225,0.913,24.349 
1337,15,2000,1.000000e-04,1.000000e-03,1.000000e+00,1189668643.218,0.761,0.669,0.712,93.251,0.912,25.799 
1337,15,2000,5.000000e-04,1.000000e-03,1.000000e+00,1196152020.404,0.239,0.931,0.380,93.251,0.914,24.972 
1337,15,2000,1.000000e-03,1.000000e-03,1.000000e+00,1201608630.489,0.046,0.970,0.088,93.251,0.914,24.897 
1337,15,2000,5.000000e-03,1.000000e-03,1.000000e+00,1202791113.062,0.000,NaN,NaN,93.251,0.914,23.437 
1337,15,2000,1.000000e-04,1.000000e-02,1.000000e+00,1190590181.355,0.598,0.636,0.617,93.386,0.917,23.189 
1337,15,2000,5.000000e-04,1.000000e-02,1.000000e+00,1196687274.357,0.160,0.932,0.273,93.386,0.918,20.355 
1337,15,2000,1.000000e-03,1.000000e-02,1.000000e+00,1200367399.024,0.021,0.970,0.041,93.386,0.918,20.392 
1337,15,2000,5.000000e-03,1.000000e-02,1.000000e+00,1200711240.753,0.000,NaN,NaN,93.386,0.918,18.920 
