rd_seed,n/p,p,lambda(thest),mu0(sparsity),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1337,2.500000e-01,2000,1.000000e-04,1.000000e-04,1.000000e+00,-Inf,1.000,0.001,0.002,3537.664,2649.253,35.698 
1337,2.500000e-01,2000,5.000000e-04,1.000000e-04,1.000000e+00,-Inf,1.000,0.001,0.002,3537.663,2649.193,32.785 
1337,2.500000e-01,2000,1.000000e-03,1.000000e-04,1.000000e+00,-Inf,0.999,0.001,0.002,3537.662,2649.118,32.453 
1337,2.500000e-01,2000,5.000000e-03,1.000000e-04,1.000000e+00,-Inf,0.997,0.001,0.002,3537.649,2648.518,31.637 
1337,2.500000e-01,2000,1.000000e-04,2.000000e-04,1.000000e+00,-Inf,1.000,0.001,0.002,582.351,298.155,30.822 
1337,2.500000e-01,2000,5.000000e-04,2.000000e-04,1.000000e+00,-Inf,0.999,0.001,0.002,582.346,298.095,30.351 
1337,2.500000e-01,2000,1.000000e-03,2.000000e-04,1.000000e+00,-Inf,0.999,0.001,0.002,582.341,298.020,29.693 
1337,2.500000e-01,2000,5.000000e-03,2.000000e-04,1.000000e+00,-Inf,0.993,0.001,0.002,582.298,297.418,28.827 
1337,2.500000e-01,2000,1.000000e-04,5.000000e-04,1.000000e+00,-Inf,1.000,0.001,0.002,383.525,177.575,28.436 
1337,2.500000e-01,2000,5.000000e-04,5.000000e-04,1.000000e+00,-Inf,0.999,0.001,0.002,383.524,177.514,28.691 
1337,2.500000e-01,2000,1.000000e-03,5.000000e-04,1.000000e+00,-Inf,0.997,0.001,0.002,383.523,177.438,28.931 
1337,2.500000e-01,2000,5.000000e-03,5.000000e-04,1.000000e+00,-Inf,0.980,0.001,0.002,383.510,176.833,28.908 
1337,2.500000e-01,2000,1.000000e-04,1.000000e-03,1.000000e+00,-Inf,1.000,0.001,0.002,202.817,89.486,28.935 
1337,2.500000e-01,2000,5.000000e-04,1.000000e-03,1.000000e+00,-Inf,0.998,0.001,0.002,202.816,89.427,28.525 
1337,2.500000e-01,2000,1.000000e-03,1.000000e-03,1.000000e+00,-Inf,0.995,0.001,0.002,202.815,89.352,28.349 
1337,2.500000e-01,2000,5.000000e-03,1.000000e-03,1.000000e+00,-Inf,0.972,0.001,0.002,202.802,88.764,29.200 
1337,2.500000e-01,2000,1.000000e-04,1.000000e-02,1.000000e+00,861979842.185,0.928,0.002,0.003,93.311,0.912,28.305 
1337,2.500000e-01,2000,5.000000e-04,1.000000e-02,1.000000e+00,85827867.282,0.587,0.013,0.025,93.311,0.912,23.744 
1337,2.500000e-01,2000,1.000000e-03,1.000000e-02,1.000000e+00,91270823.406,0.428,0.009,0.017,93.311,0.912,20.578 
1337,2.500000e-01,2000,5.000000e-03,1.000000e-02,1.000000e+00,20157374.345,0.064,0.946,0.120,93.311,0.913,20.515 
