rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1341,Cat_alg,100,250,5000.0,Cat1,0.0005,0.0001,1,0.1765227936717932,0.6577995973871246,0.278349529753316,1585.59561753273,129177015.73550618,129177766.05018756
1341,Cat_alg,100,250,5000.0,Cat2,0.0005,0.0001,1,0.176829033128929,0.6593327581248203,0.2788674999239728, ,129178516.36486892,
1341,Direct_alg,100,250,5000.0,Cat1,0.0005,0.0001,1,0.3982456140350877,0.0046629144242225,0.0092178997807195,16.9658305644989,125019878.66596434,125018886.52103618
1341,Direct_alg,100,250,5000.0,Cat2,0.0005,0.0001,1,0.5090252707581228,0.0057931714532232,0.0114559636009099,15.021836280822754,125017894.37610804,
1341,Cat_alg,100,250,5000.0,Cat1,0.0005,0.001,1,0.90234375,0.4602727907645536,0.6095981717768044,1624.9559755325317,124975712.982252,124974955.55577046
1341,Cat_alg,100,250,5000.0,Cat2,0.0005,0.001,1,0.9021704050346944,0.4594067135050741,0.6087986279367327, ,124974198.12928893,
1341,Direct_alg,100,250,5000.0,Cat1,0.0005,0.001,1,0.9633740288568258,0.0178299987675116,0.0350120000806728,39.303638219833374,125011380.21219563,125009000.37318352
1341,Direct_alg,100,250,5000.0,Cat2,0.0005,0.001,1,0.970164609053498,0.019372200994289,0.0379859013091641,40.11957359313965,125006620.53417142,
1341,Cat_alg,100,250,5000.0,Cat1,0.0001,0.0001,1,0.034156184726733,0.8414403681032003,0.0656475692065575,1512.1194522380829,158431283.18962684,158426389.51499867
1341,Cat_alg,100,250,5000.0,Cat2,0.0001,0.0001,1,0.0341510160984422,0.8411808209047208,0.065637232743116, ,158421495.8403705,
1341,Direct_alg,100,250,5000.0,Cat1,0.0001,0.0001,1,0.2521400778210116,0.0199663119838954,0.0370024934807849,15.8625648021698,125108320.42614116,125106146.8520897
1341,Direct_alg,100,250,5000.0,Cat2,0.0001,0.0001,1,0.1869918699186991,0.0141747812153334,0.0263519706691109,15.607750415802002,125103973.27803823,
1341,Cat_alg,100,250,5000.0,Cat1,0.0001,0.001,1,0.2803886127428829,0.6372992070991331,0.3894384053423041,1607.413357257843,127074051.0698567,127074261.56410104
1341,Cat_alg,100,250,5000.0,Cat2,0.0001,0.001,1,0.2813719468131233,0.6398989276469863,0.3908722440426145, ,127074472.05834536,
1341,Direct_alg,100,250,5000.0,Cat1,0.0001,0.001,1,0.9278350515463918,0.0092436629555071,0.0183049606443346,22.656794548034668,125011077.09380314,125010898.70763536
1341,Direct_alg,100,250,5000.0,Cat2,0.0001,0.001,1,0.9267352185089974,0.0148116192119643,0.0291572306696861,25.57358193397522,125010720.3214676,
