rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1341,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2421853515445962,0.7266226622662266,0.3632863526985218,36.28556251525879,417635.0678319952,417770.0812722882
1341,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2437746944776256,0.728245951139171,0.3652760567258708, ,417905.09471258125,
1341,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2965532931407121,0.716996699669967,0.4195702904964996,11.168416500091553,299616.2545231993,298072.3796673425
1341,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.3007952057162614,0.7164424924512764,0.4237012987012988,11.0974280834198,296528.5048114858,
1341,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.9106894956038872,0.5412541254125413,0.6789718820079351,35.85370397567749,139573.7397278489,140045.47382396925
1341,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9174397031539888,0.5429590996431513,0.6821865838937748, ,140517.2079200896,
1341,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7973043027475376,0.422992299229923,0.5527403414195867,11.055831909179688,80326.66033447994,80274.63382699699
1341,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8043933054393305,0.4221795223716717,0.5537353735373538,11.116806507110596,80222.60731951403,
1341,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.05006493712186,0.8693619361936193,0.0946775691137269,37.07501673698425,2123730.843882517,2124059.9215366244
1341,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0506463468728217,0.8775734284930002,0.095765872362095, ,2124388.9991907324,
1341,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0686119527510648,0.8594609460946094,0.1270790126469033,11.047581195831299,1459763.4784325403,1458039.065894237
1341,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0693086745926904,0.8641229755695855,0.128324806880949,11.14662218093872,1456314.6533559335,
1341,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.3435591149721732,0.6960946094609461,0.460056348268654,36.42004466056824,340824.1067801873,340712.8672858776
1341,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3456183456183456,0.6950315673895141,0.461664691403045, ,340601.62779156794,
1341,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6935760906904843,0.5552805280528053,0.6167710401710708,11.246817588806152,120885.31054214736,121023.781939822
1341,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.7014822475008617,0.5586055448805929,0.6219437652811736,11.102591037750244,121162.25333749664,
1341,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2421853515445962,0.7266226622662266,0.36328635269852183,36.45843744277954,417635.06783199514,417770.0812722882
