rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.1055045871559633,0.7165109034267912,0.1839264294282287,37.30949854850769,293402.88250730344,293745.0429829798
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.1057162534435261,0.7172897196261683,0.1842737094837935, ,294087.2034586562,
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.2533159947984395,0.7585669781931464,0.3798011308247221,11.565170288085938,131300.22268378304,131790.45276377496
1341,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.25168132436627,0.7577881619937694,0.3778640776699029,11.519015073776245,132280.68284376684,
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.8081534772182254,0.5249221183800623,0.6364494806421153,37.16089963912964,43262.19284657902,43840.50703427929
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.8085612366230678,0.5295950155763239,0.64, ,44418.82122197957,
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.9171075837742504,0.4049844236760124,0.561858454889249,11.537572622299194,28349.44466019049,28649.65567878882
1341,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.9081455805892548,0.4080996884735202,0.5631380977968834,11.630904912948608,28949.866697387155,
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.0184423253787695,0.8901869158878505,0.0361360079669938,37.55693197250366,2012815.0394751383,2013711.8354075344
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.0184351865292495,0.8901869158878505,0.0361223038634747, ,2014608.6313399307,
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.0293826093587169,0.9003115264797508,0.0569079676077485,11.670540809631348,1246524.584095833,1246354.539106007
1341,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.0294753439637852,0.9026479750778816,0.05708656569388,11.74119257926941,1246184.494116181,
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.1732562476687803,0.7235202492211839,0.2795666566355703,37.31062936782837,205014.0250324057,205779.9721582461
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.1732093023255814,0.7250778816199377,0.2796215647995194, ,206545.91928408665,
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.8012684989429175,0.5903426791277259,0.6798206278026907,11.597459077835083,45894.3976497127,46159.95053761436
1341,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.7955974842767296,0.5911214953271028,0.67828418230563,11.78919529914856,46425.50342551601,
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.10550458715596331,0.7165109034267912,0.18392642942822873,41.70775842666626,293402.88250730344,293745.0429829798
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.10571625344352617,0.7172897196261683,0.1842737094837935, ,294087.2034586562
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.2533159947984395,0.7585669781931464,0.37980113082472217,13.74736213684082,131300.22268378304,131790.45276377496
1341,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.25168132436627005,0.7577881619937694,0.37786407766990293,13.73171591758728,132280.68284376684
1341,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.8081534772182254,0.5249221183800623,0.6364494806421153,41.776482343673706,43262.19284657902,43840.50703427929
1341,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.8085612366230678,0.5295950155763239,0.64, ,44418.82122197957
1341,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.9171075837742504,0.40498442367601245,0.561858454889249,13.858651161193848,28349.444660190486,28649.65567878882
