T,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, BIC,runtime(s), total edges(directed)
1,65,2000,0.465952566866468,1,0,NA,NA,-803324.075956599,21.472,0
1,65,2000,0.42475715525369,1,0,NA,NA,-803324.075956599,21.575,0
1,65,2000,0.387203878181255,1,0,NA,NA,-803324.075956599,21.5840000000001,0
1,65,2000,0.352970730273065,1,0,NA,NA,-803324.075956599,21.489,0
1,65,2000,0.321764175025074,1,0,NA,NA,-803324.075956599,21.4200000000001,0
1,65,2000,0.293316627839005,1,0,NA,NA,-803324.075956599,21.4880000000001,0
1,65,2000,0.267384161583995,1,0,NA,NA,-803324.075956599,21.511,0
1,65,2000,0.243744415012222,1,0,NA,NA,-803324.075956599,21.5730000000001,0
1,65,2000,0.222194686093952,1,0,NA,NA,-803324.075956599,21.6079999999999,0
1,65,2000,0.202550193923067,1,0,NA,NA,-803324.075956599,21.4770000000001,0
1,65,2000,0.184642494289554,1,0,NA,NA,-803324.075956599,21.4199999999998,0
1,65,2000,0.168318035333096,1,0,NA,NA,-803324.075956599,21.452,0
1,65,2000,0.153436840893001,1,0,NA,NA,-803324.075956599,21.616,0
1,65,2000,0.139871310264724,1,0,NA,NA,-803324.075956599,21.577,0
1,65,2000,0.127505124071301,1,0,NA,NA,-803324.075956599,21.51,0
1,65,2000,0.116232246867985,1,0,NA,NA,-803324.075956599,21.4209999999998,0
1,65,2000,0.105956017927762,1,0,NA,NA,-803324.075956599,21.4569999999999,0
1,65,2000,0.096588322411587,1,0,NA,NA,-803324.075956599,21.5910000000001,0
1,65,2000,0.0880488358164346,1,0,NA,NA,-803324.075956599,21.569,0
1,65,2000,0.0802643352225717,1,0,NA,NA,-803324.075956599,21.566,0
1,65,2000,0.0731680714342719,1,0,NA,NA,-803324.075956599,21.4180000000001,0
1,65,2000,0.0666991966303012,1,0,NA,NA,-803324.075956599,21.4099999999999,0
1,65,2000,0.0608022426164942,1,0,NA,NA,-803324.075956599,21.434,0
1,65,2000,0.0554266452066311,1,0,NA,NA,-803324.077125906,35.3149999999998,0
1,65,2000,0.0505263106533568,1,0,NA,NA,-803324.078310548,54.232,0
1,65,2000,0.046059220411451,1,0,NA,NA,-803324.078565037,87.4200000000001,0
1,65,2000,0.0419870708444391,1,0,NA,NA,-803324.078466082,173.861,0
1,65,2000,0.0382749447851631,1,0,NA,NA,-803324.079550076,434.114,0
1,65,2000,0.0348910121340677,1,0,NA,NA,-803324.079987037,497.111,0
1,65,2000,0.0318062569279412,1,0,NA,NA,-803324.079987037,506.894,0
1,65,2000,0.0289942285388288,1,0.0382775119617225,1,0.0737327188940092,-790520.592218944,554.84,16
1,65,2000,0.0264308148697411,1,0.114832535885167,1,0.206008583690987,-769265.989026163,661.847,48
1,65,2000,0.0240940356023952,1,0.150717703349282,0.984375,0.261410788381743,-760969.596210328,653.314,64
1,65,2000,0.0219638537241655,1,0.181818181818182,0.95,0.305220883534137,-737764.603239686,691.218,80
1,65,2000,0.0200220037181558,1,0.198564593301435,0.943181818181818,0.328063241106719,-723172.738083381,682.012,88
1,65,2000,0.0182518349431904,1,0.289473684210526,0.9453125,0.443223443223443,-702202.004487862,697.672,128
1,65,2000,0.0166381688607613,1,0.318181818181818,0.83125,0.460207612456747,-681239.071358428,704.718999999999,160
1,65,2000,0.0151671688847092,1,0.349282296650718,0.829545454545455,0.491582491582492,-653847.782853921,695.956,176
1,65,2000,0.0138262217376466,1,0.385167464114833,0.838541666666667,0.527868852459016,-620046.535234545,695.959999999999,192
1,65,2000,0.0126038292967973,1,0.399521531100478,0.773148148148148,0.526813880126183,-592661.889453232,705.981,216
1,65,2000,0.0114895100018731,1,0.476076555023923,0.753787878787879,0.583577712609971,-565278.805535619,704.004999999999,264
1,65,2000,0.0104737089795945,1,0.504784688995215,0.676282051282051,0.578082191780822,-531485.574293386,696.085999999999,312
1,65,2000,0.00954771611420807,1,0.552631578947368,0.5775,0.56479217603912,-471973.379749379,674.897999999999,400
1,65,2000,0.00870359136148517,1,0.590909090909091,0.532327586206897,0.560090702947846,-423189.256374854,674.038999999999,464
1,65,2000,0.001,1,0.961722488038278,0.0875435540069686,0.160479041916168,1510244.13050072,683.273,4592
1,65,2000,3.16227766016838e-05,1,1,0.0613983548766157,0.115693329642956,2661474.87552495,685.593,6808
1,65,2000,0.00793409666579749,1,0.607655502392344,0.466911764705882,0.528066528066528,-374383.863046085,687.453,544
1,65,2000,0.000868511373751353,1,0.964114832535885,0.0819105691056911,0.150992881228925,1636459.09211317,660.36,4920
1,65,2000,2.73841963426436e-05,1,1,0.0613983548766157,0.115693329642956,2670037.13527723,676.236,6808
1,65,2000,0.00723263389648353,1,0.641148325358852,0.41358024691358,0.50281425891182,-310567.210889679,672.291999999999,648
1,65,2000,0.000754312006335461,1,0.966507177033493,0.0786604361370716,0.14548073460569,1739141.29041389,669.667,5136
1,65,2000,2.37137370566166e-05,1,1,0.0613262910798122,0.115565385678739,2676458.73417381,674.637,6816
1,65,2000,0.00659318827133354,1,0.655502392344498,0.372282608695652,0.474870017331023,-259570.835427358,673.041999999999,736
1,65,2000,0.000655128556859551,1,0.971291866028708,0.075408618127786,0.139951740779042,1837555.31530216,669.794,5384
1,65,2000,2.05352502645715e-05,1,1,0.0613262910798122,0.115565385678739,2685021.26315169,681.296,6816
1,65,2000,0.00056898660290183,1,0.985645933014354,0.0745296671490593,0.13858055835856,1929557.75997753,671.725,5528
1,65,2000,1.77827941003892e-05,1,1,0.0612543962485346,0.115437724385529,2693583.89545733,671.97,6824
1,65,2000,0.000494171336132383,1,0.988038277511962,0.0724053295932679,0.134923227703365,2013005.31196486,653.784,5704
1,65,2000,1.53992652605949e-05,1,1,0.0612543962485346,0.115437724385529,2700005.80787631,683.366,6824
1,65,2000,0.000429193426012878,1,0.988038277511962,0.0707191780821918,0.131991051454139,2090038.44878047,654.469,5840
1,65,2000,1.33352143216332e-05,1,1,0.0612543962485346,0.115437724385529,2700005.37224037,669.069,6824
1,65,2000,0.000372759372031494,1,0.988038277511962,0.069388440860215,0.12967032967033,2141388.37983892,655.874,5952
1,65,2000,1.15478198468946e-05,1,1,0.0611826697892272,0.115310344827586,2704286.61358708,675.2,6832
1,65,2000,0.000323745754281764,1,0.988038277511962,0.0680171277997365,0.127272727272727,2197025.47418797,651.151,6072
1,65,2000,1e-05,1,1,0.0611826697892272,0.115310344827586,2704286.29368475,675.380999999999,6832
1,65,2000,0.000281176869797423,1,0.988038277511962,0.0664414414414414,0.124510099487489,2267652.61736886,674.223,6216
1,65,2000,8.65964323360065e-06,1,1,0.0611826697892272,0.115310344827586,2706426.82624253,697.667,6832
1,65,2000,0.000244205309454865,1,0.988038277511962,0.0653481012658228,0.122588305135055,2319015.97109456,670.281,6320
1,65,2000,7.49894209332456e-06,1,1,0.0611826697892272,0.115310344827586,2708567.39736619,745.202,6832
1,65,2000,0.000212095088792019,1,0.995215311004785,0.0651629072681704,0.122316965598353,2359678.1890921,668.963000000001,6384
1,65,2000,6.49381631576211e-06,1,1,0.0611826697892272,0.115310344827586,2708567.19426774,751.214000000001,6832
1,65,2000,0.000184206996932672,1,0.995215311004785,0.0640394088669951,0.120335551055829,2406765.22197927,672.053,6496
1,65,2000,5.62341325190349e-06,1,1,0.0611111111111111,0.115183246073298,2714989.44106763,730.163999999999,6840
1,65,2000,0.000159985871960606,1,0.995215311004785,0.0640394088669951,0.120335551055829,2417460.47409128,675.587,6496
1,65,2000,4.86967525165863e-06,1,1,0.0611111111111111,0.115183246073298,2717130.09760683,737.736999999999,6840
1,65,2000,0.000138949549437314,1,0.997607655502392,0.0636446886446886,0.119655667144907,2447424.57399576,716.931,6552
1,65,2000,4.21696503428582e-06,1,1,0.0611111111111111,0.115183246073298,2719270.77491263,756.039999999999,6840
1,65,2000,0.000120679264063933,1,0.997607655502392,0.0633353584447145,0.1191088260497,2475249.14100103,745.028,6584
1,65,2000,3.65174127254838e-06,1,1,0.0611111111111111,0.115183246073298,2721411.47005172,738.194,6840
1,65,2000,0.000104811313415469,1,0.997607655502392,0.0629528985507246,0.118432263561488,2498793.11644836,715.800999999999,6624
1,65,2000,3.16227766016838e-06,1,1,0.0611111111111111,0.115183246073298,2721411.37331501,744.045,6840
1,65,2000,9.10298177991523e-05,1,0.997607655502392,0.0625,0.117630465444288,2520197.11108736,727.975999999999,6672
1,65,2000,2.73841963426436e-06,1,1,0.0611111111111111,0.115183246073298,2721411.28977275,744.927,6840
1,65,2000,7.9060432109077e-05,1,0.997607655502392,0.0621275327771156,0.116970546984572,2552305.81649049,684.564,6712
1,65,2000,2.37137370566166e-06,1,1,0.0611111111111111,0.115183246073298,2721411.21761466,748.092999999999,6840
1,65,2000,6.866488450043e-05,1,0.997607655502392,0.0619797859690844,0.116708648194794,2569429.42982962,674.458999999999,6728
1,65,2000,5.96362331659464e-05,1,0.997607655502392,0.061613475177305,0.116059003618146,2597257.53980573,676.888000000001,6768
1,65,2000,2.05352502645715e-06,1,1,0.0611111111111111,0.115183246073298,2723551.96248479,751.913,6840
1,65,2000,5.17947467923121e-05,1,1,0.0616883116883117,0.116207951070336,2614381.99074117,675.415999999999,6776
1,65,2000,1.77827941003892e-06,1,1,0.0611111111111111,0.115183246073298,2723551.90859526,747.934000000001,6840
