rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1340,Cat_alg,10,250,5000.0,Cat1,0.0005,0.0001,1,0.1910584037361599,0.7484069886947585,0.3044059861215618,86.2364592552185,12884599.795541544,12885182.984654302
1340,Cat_alg,10,250,5000.0,Cat2,0.0005,0.0001,1,0.189076069896411,0.7425518800082186,0.3014052791793503, ,12885766.17376706,
1340,Direct_alg,10,250,5000.0,Cat1,0.0005,0.0001,1,0.2947758190453192,0.7527235354573484,0.423646459972235,31.510948419570923,12770059.301627949,12770944.643420272
1340,Direct_alg,10,250,5000.0,Cat2,0.0005,0.0001,1,0.2915899815955829,0.7487158413807273,0.4197189587652614,31.491053581237793,12771829.985212592,
1340,Cat_alg,10,250,5000.0,Cat1,0.0005,0.001,1,0.912381596752368,0.5543679342240493,0.6896816263904871,85.45284700393677,12451449.676866451,12451274.3118801
1340,Cat_alg,10,250,5000.0,Cat2,0.0005,0.001,1,0.9084768659236744,0.5527018697349496,0.6872764435360245, ,12451098.946893748,
1340,Direct_alg,10,250,5000.0,Cat1,0.0005,0.001,1,0.7992957746478874,0.4199383350462487,0.5505996496429052,31.13773250579834,12496186.58293655,12496162.736619089
1340,Direct_alg,10,250,5000.0,Cat2,0.0005,0.001,1,0.8034951456310679,0.4251078693240189,0.556033324375168,31.1360125541687,12496138.890301626,
1340,Cat_alg,10,250,5000.0,Cat1,0.0001,0.0001,1,0.035613909287969,0.8881808838643371,0.0684818612612327,87.66462564468384,15829310.945731193,15830235.041937845
1340,Cat_alg,10,250,5000.0,Cat2,0.0001,0.0001,1,0.0353874414122027,0.8826792685432505,0.0680468217889218, ,15831159.138144497,
1340,Direct_alg,10,250,5000.0,Cat1,0.0001,0.0001,1,0.0535612252502919,0.8863309352517985,0.1010179100631362,31.88294553756714,14734481.039696094,14731338.495726176
1340,Direct_alg,10,250,5000.0,Cat2,0.0001,0.0001,1,0.0533321711411067,0.8800082186151633,0.1005694159084238,31.909016847610474,14728195.951756258,
1340,Cat_alg,10,250,5000.0,Cat1,0.0001,0.001,1,0.2987520163001952,0.7233299075025694,0.4228550829127613,84.1334183216095,12668809.872113287,12667756.751727715
1340,Cat_alg,10,250,5000.0,Cat2,0.0001,0.001,1,0.2990183525394793,0.7197452229299363,0.4225063321674104, ,12666703.631342145,
1340,Direct_alg,10,250,5000.0,Cat1,0.0001,0.001,1,0.7208471548864507,0.5806783144912642,0.6432149362477232,32.48423743247986,12519740.044091428,12519240.11620355
1340,Direct_alg,10,250,5000.0,Cat2,0.0001,0.001,1,0.7223076923076923,0.57879597287857,0.6426371620850918,32.41335916519165,12518740.188315677,
