rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1340,Cat_alg,5,250,5000.0,Cat1,0.0005,0.0001,1,0.1895734597156398,0.7392197125256673,0.3017602682313495,44.07259750366211,6439559.226517904,6438640.421039002
1340,Cat_alg,5,250,5000.0,Cat2,0.0005,0.0001,1,0.1908822910086334,0.744558521560575,0.3038632364032515, ,6437721.615560101,
1340,Direct_alg,5,250,5000.0,Cat1,0.0005,0.0001,1,0.2876056787366406,0.7404517453798768,0.4142922794117647,17.09216022491455,6381663.551787464,6381878.033995584
1340,Direct_alg,5,250,5000.0,Cat2,0.0005,0.0001,1,0.2878572556450339,0.7486652977412731,0.4158302919708029,17.09646725654602,6382092.516203703,
1340,Cat_alg,5,250,5000.0,Cat1,0.0005,0.001,1,0.9150370869858396,0.5572895277207393,0.6927003573251659,43.35582208633423,6223862.2264779415,6222990.224226934
1340,Cat_alg,5,250,5000.0,Cat2,0.0005,0.001,1,0.9114688128772636,0.5581108829568788,0.6923076923076923, ,6222118.221975926,
1340,Direct_alg,5,250,5000.0,Cat1,0.0005,0.001,1,0.7621818181818182,0.4303901437371663,0.5501312335958005,17.093942642211914,6245648.075355548,6245352.652466062
1340,Direct_alg,5,250,5000.0,Cat2,0.0005,0.001,1,0.7533952823445318,0.4328542094455852,0.5498174230568597,17.09651517868042,6245057.229576578,
1340,Cat_alg,5,250,5000.0,Cat1,0.0001,0.0001,1,0.0345641489912053,0.8780287474332649,0.0665100869484064,44.418700218200684,7948803.294683542,7947645.5040706
1340,Cat_alg,5,250,5000.0,Cat2,0.0001,0.0001,1,0.034720874571447,0.8817248459958932,0.0668108478162779, ,7946487.713457657,
1340,Direct_alg,5,250,5000.0,Cat1,0.0001,0.0001,1,0.0499117958367634,0.8714579055441478,0.0944160177975528,16.401182413101196,7428324.536324543,7431516.92963722
1340,Direct_alg,5,250,5000.0,Cat2,0.0001,0.0001,1,0.0500724671560147,0.8796714579055441,0.0947515095215977,16.388245344161987,7434709.322949897,
1340,Cat_alg,5,250,5000.0,Cat1,0.0001,0.001,1,0.2870491803278688,0.7190965092402464,0.4103104862331576,42.70099854469299,6338369.500927111,6337709.242018915
1340,Cat_alg,5,250,5000.0,Cat2,0.0001,0.001,1,0.2881189736885112,0.7240246406570842,0.4122048164601356, ,6337048.983110718,
1340,Direct_alg,5,250,5000.0,Cat1,0.0001,0.001,1,0.6948742746615088,0.5901437371663244,0.6382411725516323,16.980071544647217,6257913.473025126,6257662.938144861
1340,Direct_alg,5,250,5000.0,Cat2,0.0001,0.001,1,0.6996668253212756,0.6036960985626283,0.6481481481481481,16.976396322250366,6257412.403264595,
