rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1995,100,250,5000.0,0.005,0.0001,1,124582059.453472,0.9425153680013292,0.23155102040816328,0.3717684065664013,5.009891754435375
1995,100,250,5000.0,0.001,0.0001,1,123886168.03486107,0.6207577297140369,0.872734693877551,0.7254898634320128,5.26769319990029
1995,100,250,5000.0,0.005,0.001,1,124573743.7131459,0.9876755517340212,0.14065306122448978,0.24623959412626384,5.085819825553335
1995,100,250,5000.0,0.0005,0.0001,1,125465721.22715786,0.24103362127371275,0.9293469387755102,0.3827880703406073,10.122420822208126
1995,100,250,5000.0,0.001,0.001,1,123438467.20648485,0.9393697434259555,0.7202857142857143,0.8153675553296678,4.968990669151148
1995,100,250,5000.0,0.0001,0.0001,1,144713057.05187652,0.03108990086054524,0.9620408163265306,0.06023326654945415,12.273391102859751
1995,100,250,5000.0,0.0005,0.001,1,123408177.31423879,0.914682723483094,0.8060408163265306,0.8569320893903233,6.446063163876533
1995,100,250,5000.0,0.0001,0.001,1,123518410.58609167,0.7805871559633027,0.8682040816326531,0.8220676328502415,9.618586082120116
1995,100,250,5000.0,0.005,0.0002,1,124570034.14194734,0.9580565572214842,0.20604081632653062,0.3391447478921025,4.824662374367472
1995,100,250,5000.0,0.001,0.0002,1,123675836.91453855,0.7500820898245102,0.8391428571428572,0.7921169739351558,5.404942078298578
1995,100,250,5000.0,0.0005,0.0002,1,124132559.37002227,0.46190377004790667,0.9051428571428571,0.6116673562267274,8.924016299812743
1995,100,250,5000.0,0.005,0.0005,1,124564304.78231393,0.9756437021572721,0.1716734693877551,0.2919718163201555,4.798023084496768
1995,100,250,5000.0,0.001,0.0005,1,123510760.79901274,0.8805495366741967,0.7795918367346939,0.8270009309172783,5.166562974328796
1995,100,250,5000.0,0.0001,0.0002,1,132334404.56058557,0.06827209825901434,0.9456326530612245,0.12734988236846154,12.195482119110723
1995,100,250,5000.0,0.0005,0.0005,1,123524681.1950315,0.8075580280069058,0.8591428571428571,0.8325521605853852,7.520791325873385
1995,100,250,5000.0,0.0001,0.0005,1,124606850.58378646,0.32595302553596256,0.9091428571428571,0.47986212096730757,11.478898137963066
