rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1995,50,250,5000.0,0.005,0.0001,1,62228936.39321119,0.952650978168415,0.2742857142857143,0.4259364898269633,2.74821800570935
1995,50,250,5000.0,0.001,0.0001,1,61825518.526480354,0.6107951313843704,0.8766530612244898,0.7199651381067311,2.9817260333957774
1995,50,250,5000.0,0.0005,0.0001,1,62582901.31276141,0.245234659372375,0.929469387755102,0.38807750643330663,4.928261106507852
1995,50,250,5000.0,0.005,0.001,1,62225235.25845116,0.9916201117318436,0.17387755102040817,0.29587442700375055,2.779715262974302
1995,50,250,5000.0,0.001,0.001,1,61597801.73923965,0.9308850835568393,0.7366530612244898,0.8224571636893911,2.8195314929044497
1995,50,250,5000.0,0.0001,0.0001,1,72284868.85415238,0.030887827999253815,0.9596734693877551,0.059849358411415976,6.088140290199468
1995,50,250,5000.0,0.0005,0.001,1,61585259.120076396,0.8988642509464575,0.8140408163265306,0.8543522960932144,2.9337482002408555
1995,50,250,5000.0,0.0001,0.001,1,61641819.11442452,0.7650862068965517,0.8693877551020408,0.8139090561711884,4.838503255664061
1995,50,250,5000.0,0.001,0.0002,1,61728710.725089885,0.7212669683257918,0.8457959183673469,0.7785835055419875,2.8220815832416215
1995,50,250,5000.0,0.005,0.0002,1,62222530.01130342,0.9673495518565941,0.2466938775510204,0.3931312605697931,2.783497959142551
1995,50,250,5000.0,0.0005,0.0002,1,61939441.320691116,0.46200658580300946,0.9048163265306123,0.6116829005822135,4.538667890216069
1995,50,250,5000.0,0.0001,0.0002,1,66038898.72983604,0.06819322199987013,0.9430204081632653,0.12718895023974544,5.571374694102754
1995,50,250,5000.0,0.001,0.0005,1,61639066.22231612,0.8600459445131649,0.7946122448979592,0.8260353021045486,2.7723560282650093
1995,50,250,5000.0,0.005,0.0005,1,62220102.548631,0.985837922895358,0.20457142857142857,0.3388318009734992,2.6538165855997553
1995,50,250,5000.0,0.0005,0.0005,1,61648073.14246463,0.7842249758848409,0.8627755102040816,0.8216270843860535,3.653642388584558
1995,50,250,5000.0,0.0001,0.0005,1,62174441.80147971,0.3267419962335217,0.9064489795918368,0.4803391443526409,5.14672463707005
