rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1995,5,250,5000.0,0.005,0.0001,1,6227536.641413077,0.8188073394495413,0.2914285714285714,0.4298615291992775,0.2524549079593271
1995,5,250,5000.0,0.001,0.0001,1,6191953.4515990345,0.5577689243027888,0.9142857142857143,0.6928549334982989,0.26188354892656207
1995,5,250,5000.0,0.0001,0.0001,1,7369733.080739018,0.02744613375617946,0.9608163265306122,0.053367793420843815,0.3332602803284923
1995,5,250,5000.0,0.0005,0.0001,1,6274902.114407953,0.22374517374517375,0.9461224489795919,0.36190476190476195,0.3216575643979013
1995,5,250,5000.0,0.005,0.001,1,6225440.992704922,0.9547511312217195,0.17224489795918368,0.2918395573997234,0.25650154212489723
1995,5,250,5000.0,0.001,0.001,1,6165690.330043788,0.842057761732852,0.7616326530612245,0.7998285469352764,0.2559916632560392
1995,5,250,5000.0,0.0001,0.001,1,6169089.325526853,0.6914758269720102,0.8873469387755102,0.77726135144798,0.27513157043916486
1995,5,250,5000.0,0.0005,0.001,1,6163522.945040154,0.8186900958466453,0.8367346938775511,0.8276140492531289,0.3236417444422841
1995,5,250,5000.0,0.0001,0.0002,1,6692927.540253237,0.05823934524403633,0.9526530612244898,0.10976814184263745,0.3101671872350077
1995,5,250,5000.0,0.0001,0.0005,1,6232290.528647145,0.28760162601626016,0.9240816326530612,0.43867467545049404,0.2898617900131891
1995,5,250,5000.0,0.0005,0.0002,1,6203545.213414166,0.41966604823747683,0.923265306122449,0.5770408163265306,0.27338594271180533
1995,5,250,5000.0,0.0005,0.0005,1,6170458.290829679,0.7181697612732095,0.8840816326530613,0.7925356750823271,0.2686875405876587
1995,5,250,5000.0,0.005,0.0002,1,6226042.52449499,0.8635097493036211,0.2530612244897959,0.3914141414141413,0.2529105180253585
1995,5,250,5000.0,0.001,0.0002,1,6181546.51575085,0.6448317307692307,0.8759183673469387,0.7428175839390792,0.31970762950368226
1995,5,250,5000.0,0.005,0.0005,1,6225073.8719787095,0.9178082191780822,0.21877551020408162,0.3533289386947923,0.250842096315076
1995,5,250,5000.0,0.001,0.0005,1,6170396.503763182,0.7773467804499612,0.8179591836734694,0.7971360381861575,0.3076741798159977
