t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,0.0005,1000.0,10,350.0,743577.6965529489,nan,0.0,nan,8.360191106796265,True
10,100,2500,0.0005,925.8810253973954,10,350.0,743577.6965529489,nan,0.0,nan,8.35508942604065,True
10,100,2500,0.0005,857.2556731909325,10,350.0,743577.6965529489,nan,0.0,nan,8.357712984085083,True
10,100,2500,0.0005,793.7167617217551,10,350.0,743577.6965529489,nan,0.0,nan,8.392217874526978,True
10,100,2500,0.0005,734.8872892180387,10,350.0,743577.6965529489,nan,0.0,nan,8.363095998764038,True
10,100,2500,0.0005,680.4181968927101,10,350.0,743577.6965529489,nan,0.0,nan,8.350019931793213,True
10,100,2500,0.0005,629.9862978380693,10,350.0,743577.6965529489,nan,0.0,nan,8.353540658950806,True
10,100,2500,0.0005,583.2923594286206,10,350.0,743577.6965529489,nan,0.0,nan,8.354409456253052,True
10,100,2500,0.0005,540.0593278542374,10,350.0,743577.6965529489,nan,0.0,nan,8.365233182907104,True
10,100,2500,0.0005,500.03068424910947,10,350.0,743577.6965529489,nan,0.0,nan,8.373601198196411,True
10,100,2500,0.0005,462.96892266272675,10,350.0,743577.6965529489,nan,0.0,nan,8.35740351676941,True
10,100,2500,0.0005,428.6541408420925,10,350.0,743577.6965529489,nan,0.0,nan,8.386600494384766,True
10,100,2500,0.0005,396.8827354637166,10,350.0,743577.6965529489,nan,0.0,nan,8.383533000946045,True
10,100,2500,0.0005,367.4661940736688,10,350.0,743577.6965529489,nan,0.0,nan,8.349715948104858,True
10,100,2500,0.0005,340.2299765678068,10,350.0,743577.6965529489,nan,0.0,nan,8.359493732452393,True
10,100,2500,0.0005,315.0124795755328,10,350.0,743577.6965529489,nan,0.0,nan,8.365995645523071,True
10,100,2500,0.0005,291.66407760237036,10,350.0,743577.6965529489,nan,0.0,nan,8.364606618881226,True
10,100,2500,0.0005,270.04623524206824,10,350.0,743577.6965529489,nan,0.0,nan,8.353456974029541,True
10,100,2500,0.0005,250.0306851906324,10,350.0,743577.6965529489,nan,0.0,nan,8.367146492004395,True
10,100,2500,0.0005,231.4986671851161,10,350.0,743577.6965529489,nan,0.0,nan,8.374049186706543,True
10,100,2500,0.0005,214.34022335148566,10,350.0,743577.6965529489,nan,0.0,nan,8.36355471611023,True
10,100,2500,0.0005,198.45354578058033,10,350.0,743577.6965529489,nan,0.0,nan,8.37361478805542,True
10,100,2500,0.0005,183.74437246107266,10,350.0,743577.6965529489,nan,0.0,nan,8.387738704681396,True
10,100,2500,0.0005,170.1254279852589,10,350.0,743577.6965529489,nan,0.0,nan,8.360764741897583,True
10,100,2500,0.0005,157.5159057091623,10,350.0,743577.6965529489,nan,0.0,nan,8.385152816772461,True
10,100,2500,0.0005,145.84098829439864,10,350.0,743577.6965529489,nan,0.0,nan,8.387840032577515,True
10,100,2500,0.0005,135.03140378698737,10,350.0,743577.6965529489,nan,0.0,nan,8.384269952774048,True
10,100,2500,0.0005,125.0230145991456,10,350.0,743577.6965529489,nan,0.0,nan,8.38408613204956,True
10,100,2500,0.0005,115.75643695533047,10,350.0,743577.6965529489,nan,0.0,nan,8.389732360839844,True
10,100,2500,0.0005,107.17668854455034,10,350.0,743577.6965529489,nan,0.0,nan,8.374406099319458,True
10,100,2500,0.0005,99.2328622883255,10,350.0,743577.6965529489,nan,0.0,nan,8.363323450088501,True
10,100,2500,0.0005,91.87782428863335,10,350.0,743577.6965529489,nan,0.0,nan,8.365915060043335,True
10,100,2500,0.0005,85.06793416364158,10,350.0,743577.6965529489,nan,0.0,nan,8.38841724395752,True
10,100,2500,0.0005,78.7627861118706,10,350.0,743577.6965529489,nan,0.0,nan,8.387184381484985,True
10,100,2500,0.0005,72.92496916841448,10,350.0,743577.6965529489,nan,0.0,nan,8.384557485580444,True
10,100,2500,0.0005,67.51984523072505,10,350.0,743577.6965529489,nan,0.0,nan,8.391893148422241,True
10,100,2500,0.0005,62.51534353689715,10,350.0,743577.6965529489,nan,0.0,nan,8.415355205535889,True
10,100,2500,0.0005,57.88177037701277,10,350.0,743577.6965529489,nan,0.0,nan,8.403436422348022,True
10,100,2500,0.0005,53.591632908485145,10,350.0,743577.6965529489,nan,0.0,nan,8.377614498138428,True
10,100,2500,0.0005,49.61947603002903,10,350.0,743577.6965529489,nan,0.0,nan,8.406993389129639,True
10,100,2500,0.0005,45.94173134636476,10,350.0,743577.6965529489,nan,0.0,nan,8.385900497436523,True
10,100,2500,0.0005,42.53657732750387,10,350.0,743577.6965529489,nan,0.0,nan,8.392812967300415,True
10,100,2500,0.0005,39.38380983288489,10,350.0,743577.6965529489,nan,0.0,nan,8.388015508651733,True
10,100,2500,0.0005,36.464722232127485,10,350.0,743577.6965529489,nan,0.0,nan,8.407595157623291,True
10,100,2500,0.0005,33.7619944111134,10,350.0,743577.6965529489,nan,0.0,nan,8.38945984840393,True
10,100,2500,0.0005,31.25959000482281,10,350.0,743577.6965529489,nan,0.0,nan,8.404800176620483,True
