t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,1e-05,0.2850030438518108,10,30664.0,1559085.3641044889,0.14585674157303372,0.5421560950143566,0.22987106413590838,17.644609451293945,True
10,100,2500,1e-05,0.26387891048289347,10,31076.0,1569440.4011685986,0.14653561293002007,0.5525972330984077,0.2316446000656527,17.756348609924316,True
10,100,2500,1e-05,0.2443204762186489,10,31505.0,1579984.519291516,0.14659292639628568,0.5604280866614461,0.2323970341505656,17.7447509765625,True
10,100,2500,1e-05,0.22621169304690264,10,31900.0,1589718.052187423,0.14665586825943172,0.5672148264160793,0.233054483054483,17.728331804275513,True
10,100,2500,1e-05,0.2094451143151471,10,32335.0,1600765.7955696168,0.1466142885678141,0.5747846515270164,0.23363395225464192,17.839587688446045,True
10,100,2500,1e-05,0.1939212572065831,10,32729.0,1610501.7389270496,0.14641867827463395,0.5794831636648394,0.23377033643974093,17.823721170425415,True
10,100,2500,1e-05,0.1795480124687832,10,33148.0,1620713.7640544376,0.14678541246830917,0.5894022448446881,0.23503695222233786,17.733522176742554,True
10,100,2500,1e-05,0.16624009789266136,10,33513.0,1629769.4411727297,0.14684684684684685,0.5956669276951188,0.2356099323731351,17.909367561340332,True
10,100,2500,1e-05,0.15391855229902068,10,33884.0,1638547.8993838406,0.1467767545252461,0.6032367528060558,0.23610543522680832,17.818390369415283,True
10,100,2500,1e-05,0.14251026703029993,10,34283.0,1647849.9114985375,0.14723041214478388,0.6126337770817019,0.23740643334007688,17.944214582443237,True
10,100,2500,1e-05,0.13194755216767073,10,34589.0,1654834.3345319887,0.14794077392061714,0.6207256590968415,0.23893494096960563,17.863045930862427,True
10,100,2500,1e-05,0.1221677348996793,10,34953.0,1663901.2848065915,0.14850144624284572,0.6298616549203864,0.2403386454183267,17.986608028411865,True
10,100,2500,1e-05,0.11311278765939213,10,35340.0,1673307.9550916222,0.14877394168598268,0.6366483946750195,0.2411866501854141,17.953779220581055,True
10,100,2500,1e-05,0.10472898382363585,10,35653.0,1680329.2003915827,0.14950950708489766,0.6444792482380579,0.2427131973457852,18.067378044128418,True
10,100,2500,1e-05,0.0969665789314552,10,36005.0,1688607.1703651336,0.14938657685831128,0.6483946750195771,0.242827117649934,17.937919855117798,True
10,100,2500,1e-05,0.08977951553033332,10,36325.0,1696225.3547682585,0.14927329044555634,0.6541373009658052,0.24307677384936222,18.025318384170532,True
10,100,2500,1e-05,0.08312514989890632,10,36706.0,1704742.4169177231,0.14986134875213877,0.6630122683372488,0.2444658325312801,18.141554594039917,True
10,100,2500,1e-05,0.07696399902471167,10,37067.0,1712807.1152563791,0.14998537584088914,0.6692769511876795,0.24505399980885026,18.20176362991333,True
10,100,2500,1e-05,0.0712595063356841,10,37304.0,1718797.907553494,0.1499651648862053,0.6742364917776038,0.24535739729280456,18.207401752471924,True
10,100,2500,1e-05,0.06597782479539546,10,37646.0,1726497.5572530534,0.15029068094169112,0.6815452884364396,0.24627428787021316,18.173952341079712,True
10,100,2500,1e-05,0.061087616075050394,10,37945.0,1733197.568446108,0.1502403846153846,0.6851996867658575,0.2464441627939727,18.16363835334778,True
10,100,2500,1e-05,0.056559864610650136,10,38269.0,1740523.416923788,0.15032013145220693,0.6925084834246933,0.24702048417132216,18.24255895614624,True
10,100,2500,1e-05,0.05236770544204655,10,38639.0,1749028.6354035684,0.1504887091338052,0.6992952231793266,0.24767715989460548,18.422064781188965,True
10,100,2500,1e-05,0.04848626481239078,10,38919.0,1755229.8297368644,0.15057656955044288,0.7055599060297573,0.24818657607198608,18.254257202148438,True
10,100,2500,1e-05,0.04489251258218608,10,39285.0,1763447.7427176577,0.15068040328356563,0.7139128164969982,0.2488399599672459,18.235285997390747,True
10,100,2500,1e-05,0.04156512558225988,10,39581.0,1770089.8998338017,0.15069091703533782,0.7201774993474289,0.24923215898825657,18.247870922088623,True
10,100,2500,1e-05,0.03848436109487433,10,39843.0,1776208.6876053228,0.15125731628007805,0.7285304098146698,0.2505048691827851,18.34586215019226,True
10,100,2500,1e-05,0.03563193971228584,10,40161.0,1783506.6475328065,0.15198581179126136,0.7381884625424171,0.2520723772172208,18.283180952072144,True
10,100,2500,1e-05,0.032990936877709424,10,40504.0,1791016.236307702,0.15221784916498246,0.7470634299138607,0.25290505014801395,18.40776538848877,True
10,100,2500,1e-05,0.03054568246515432,10,40800.0,1797766.4395230757,0.1523035516386089,0.7533281127642913,0.2533801580333626,18.299044370651245,True
10,100,2500,1e-05,0.02828166780230035,10,41112.0,1804957.2886811555,0.15238194843905245,0.7606369094231271,0.2538991025529319,18.332658767700195,True
10,100,2500,1e-05,0.02618545958474233,10,41455.0,1812881.7550245002,0.15251174557282254,0.7710780475071782,0.2546551724137931,18.27823567390442,True
10,100,2500,1e-05,0.02424462017082331,10,41733.0,1818684.0767993643,0.15288027880278804,0.7786478726181154,0.25557983121278327,18.430065155029297,True
10,100,2500,1e-05,0.02244763378413224,10,41972.0,1824407.4100805153,0.15304825341943357,0.7856956408248499,0.2561920163418163,18.44078803062439,True
10,100,2500,1e-05,0.020783838185797595,10,42212.0,1830133.6360483093,0.15280864821175996,0.7896110676063691,0.25606297879544593,18.47725796699524,True
10,100,2500,1e-05,0.0192433614111598,10,42501.0,1835932.4956117908,0.1531910630197375,0.7982250065257113,0.2570503929727231,18.431304454803467,True
10,100,2500,1e-05,0.017817063195457325,10,42764.0,1841208.0753835156,0.15316077650572424,0.8031845471156356,0.257263492328916,18.459237575531006,True
10,100,2500,1e-05,0.016496480740980205,10,43019.0,1846800.277706509,0.1531999011613541,0.809188201513965,0.25762486495470793,18.52004837989807,True
10,100,2500,1e-05,0.015273778503907156,10,43292.0,1852336.8753539762,0.15343057806591032,0.8154528843643957,0.25826719576719576,18.457935571670532,True
10,100,2500,1e-05,0.014141701702890239,10,43533.0,1857741.6369305993,0.15353525516166733,0.8230227094753328,0.2587926293757951,18.501861810684204,True
10,100,2500,1e-05,0.013093533273536122,10,43772.0,1862883.9618196294,0.1530281792256755,0.8264160793526495,0.2582381729200653,18.586553812026978,True
10,100,2500,1e-05,0.012123054013376528,10,44001.0,1867291.78299443,0.15283381364073007,0.8305925345862699,0.2581639690073425,18.626018285751343,True
10,100,2500,1e-05,0.011224505680853081,10,44235.0,1871965.5766154476,0.15276453765490944,0.8365961889845993,0.2583531498125831,18.623825788497925,True
10,100,2500,1e-05,0.010392556829367131,10,44459.0,1877007.0359479645,0.15294674556213017,0.8433829287392326,0.2589357268793076,18.7101833820343,True
10,100,2500,1e-05,0.009622271173675135,10,44711.0,1881968.6118679596,0.1529538837231145,0.8501696684938659,0.2592636815920398,18.637173414230347,True
10,100,2500,1e-05,0.008909078300934143,10,44943.0,1886297.715672563,0.15295049136043967,0.8572174367006004,0.25958422259109953,18.6596040725708,True
10,100,2500,1e-05,0.008248746552614582,10,45108.0,1889736.2995336761,0.15283701094010754,0.860610806577917,0.2595756406723615,18.698301076889038,True
10,100,2500,1e-05,0.007637357916378027,10,45339.0,1893908.698032139,0.15306639635073493,0.867136517880449,0.26020208349651447,18.686344385147095,True
10,100,2500,1e-05,0.007071284778942996,10,45562.0,1898814.8908501128,0.1530602895363753,0.8720960584703733,0.2604154487704119,18.757873058319092,True
10,100,2500,1e-05,1e-07,10,49835.0,1988903.1967138015,0.1548692242389942,1.0,0.26820218426211145,21.840048789978027,True
10,100,2500,1e-05,0.006547168402004743,10,45783.0,1903171.9109068871,0.15319129563871436,0.878360741320804,0.2608830484164825,18.72547459602356,True
10,100,2500,1e-05,8.531678524172814e-08,10,49836.0,1988929.441394997,0.15485670398965196,1.0,0.2681834091704585,21.82384967803955,True
10,100,2500,1e-05,0.006061898993497572,10,45990.0,1907606.4317176377,0.15318821559487714,0.8835813103628295,0.26110768281394636,18.818535327911377,True
10,100,2500,1e-05,1e-07,10,49835.0,1988903.1967138015,0.1548692242389942,1.0,0.26820218426211145,21.160613536834717,True
10,100,2500,1e-05,7.278953843983146e-08,10,49837.0,1988929.4414083136,0.15485044462409053,1.0,0.2681740226103391,21.84380054473877,True
10,100,2500,1e-05,0.005612597255954977,10,46143.0,1910702.8647824745,0.15312556296162855,0.8874967371443487,0.2611868638371423,18.7325336933136,True
10,100,2500,1e-05,8.531678524172814e-08,10,49836.0,1988929.441394997,0.15485670398965196,1.0,0.2681834091704585,21.252801418304443,True
10,100,2500,1e-05,0.005196597302486197,10,46307.0,1914164.9633376757,0.15300179211469533,0.891412163925868,0.26117548086115255,18.84853482246399,True
