t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,0.0001,0.2443204762186489,1,3877.0,839442.3834283571,0.09320046893317702,0.04150352388410337,0.0574318222864367,10.65280032157898,True
10,100,2500,0.0001,0.22621169304690264,1,4034.0,843382.1105061426,0.09417040358744394,0.04385277995301488,0.059839715048975964,10.71983551979065,True
10,100,2500,0.0001,0.2094451143151471,1,4169.0,846595.1447170342,0.09487870619946091,0.04594100756982511,0.061906436862469216,10.769010305404663,True
10,100,2500,0.0001,0.1939212572065831,1,4319.0,850161.2751205397,0.09302325581395349,0.04698512137823023,0.062434963579604576,10.847168684005737,True
10,100,2500,0.0001,0.1795480124687832,1,4458.0,853608.4552407518,0.09559559559559559,0.0498564343513443,0.06553439698061417,10.909825563430786,True
10,100,2500,0.0001,0.16624009789266136,1,4611.0,857392.3838610854,0.09581126624939817,0.05194466196815453,0.06736628300609343,11.000382661819458,True
10,100,2500,0.0001,0.15391855229902068,1,4762.0,861181.3412796312,0.09545875810936053,0.05377186113286348,0.06879278677575555,11.045095443725586,True
10,100,2500,0.0001,0.14251026703029993,1,4915.0,865020.5404162738,0.09634255129348795,0.056382145653876274,0.07113452988638234,11.148646116256714,True
10,100,2500,0.0001,0.13194755216767073,1,5052.0,868410.4183671004,0.09878682842287695,0.05951448707909162,0.07427919856654178,11.197407960891724,True
10,100,2500,0.0001,0.1221677348996793,1,5213.0,872460.742915052,0.09882747068676717,0.06160271469590185,0.07589644637401513,11.306753873825073,True
10,100,2500,0.0001,0.11311278765939213,1,5402.0,877170.0582074216,0.0997979797979798,0.06447402766901593,0.07833809070726294,11.351887226104736,True
10,100,2500,0.0001,0.10472898382363585,1,5564.0,881216.9318609769,0.1000784929356358,0.06656225528582616,0.0799498353973977,11.463997840881348,True
10,100,2500,0.0001,0.0969665789314552,1,5739.0,885653.3107752721,0.10052910052910052,0.06943356825894022,0.08213679172456384,11.516597032546997,True
10,100,2500,0.0001,0.08977951553033332,1,5956.0,890965.5741602441,0.10184849583182312,0.07334899504045941,0.08528072837632777,11.59502124786377,True
10,100,2500,0.0001,0.08312514989890632,1,6156.0,895904.442158633,0.10203366058906031,0.0759592795614722,0.08708663773754302,11.655937671661377,True
10,100,2500,0.0001,0.07696399902471167,1,6365.0,900900.8221729827,0.1043360433604336,0.08039676324719394,0.09081527347781218,11.749247550964355,True
10,100,2500,0.0001,0.0712595063356841,1,6560.0,905606.0610209978,0.10605564648117839,0.08457321848081441,0.09410397908800464,11.817542552947998,True
10,100,2500,0.0001,0.06597782479539546,1,6769.0,910726.8610582744,0.10667932890155113,0.08796658835813104,0.09642346208869813,11.891918420791626,True
10,100,2500,0.0001,0.061087616075050394,1,6996.0,916319.6158162592,0.10660522273425499,0.09057687287914383,0.09793959920970928,12.010696411132812,True
10,100,2500,0.0001,0.056559864610650136,1,7203.0,921194.6164661625,0.10905288317896623,0.09527538501696685,0.101699637782112,12.092841625213623,True
10,100,2500,0.0001,0.05236770544204655,1,7448.0,927306.93590513,0.10981987216734457,0.09866875489428348,0.10394610202117421,12.206908464431763,True
10,100,2500,0.0001,0.04848626481239078,1,7684.0,933137.2703964529,0.11139028475711893,0.10415035238841033,0.10764872521246459,12.281477689743042,True
10,100,2500,0.0001,0.04489251258218608,1,7945.0,939590.5965546331,0.11355704697986577,0.11041503523884104,0.11196400211752251,12.359258651733398,True
10,100,2500,0.0001,0.04156512558225988,1,8153.0,944633.7268004778,0.11367207962283918,0.1132863482119551,0.11347888612890573,12.475341320037842,True
10,100,2500,0.0001,0.03848436109487433,1,8415.0,951007.8553597166,0.11449606499111449,0.11772383189767685,0.11608751608751608,12.53986406326294,True
10,100,2500,0.0001,0.03563193971228584,1,8707.0,958039.3952004673,0.11481028151774786,0.12242234403549987,0.11849418898433553,12.668255805969238,True
10,100,2500,0.0001,0.032990936877709424,1,9000.0,965483.7044819491,0.11786892975011787,0.13051422605063953,0.12386968908708039,12.72599983215332,True
10,100,2500,0.0001,0.03054568246515432,1,9293.0,972485.7123146715,0.11840909090909091,0.1359958235447664,0.1265945814603329,12.849745988845825,True
10,100,2500,0.0001,0.02828166780230035,1,9597.0,979757.8546961588,0.12135176651305683,0.14434873401200732,0.1318550309966619,12.928913593292236,True
10,100,2500,0.0001,0.02618545958474233,1,9952.0,988369.3567329701,0.12050473186119874,0.14956930305403288,0.13347309573724667,13.033344268798828,True
10,100,2500,0.0001,0.02424462017082331,1,10271.0,996081.6276987221,0.12026090501426824,0.15400678673975463,0.13505780016023805,13.103536128997803,True
10,100,2500,0.0001,0.02244763378413224,1,10592.0,1003642.6256418481,0.11921708185053381,0.15740015661707127,0.13567330408369893,13.20969557762146,True
10,100,2500,0.0001,0.020783838185797595,1,10938.0,1012036.0325577115,0.12056198974748433,0.1657530670843122,0.13959111892723675,13.338243961334229,True
10,100,2500,0.0001,0.0192433614111598,1,11278.0,1020484.6350181217,0.12191073404647731,0.17253980683894546,0.14287258186534096,13.443520307540894,True
10,100,2500,0.0001,0.017817063195457325,1,11638.0,1029226.1245503537,0.12256913470115968,0.1793265465935787,0.14561254768969903,13.504862785339355,True
10,100,2500,0.0001,0.016496480740980205,1,11962.0,1037065.7665676159,0.12305295950155763,0.1855912294440094,0.14798626287855135,13.599135637283325,True
10,100,2500,0.0001,0.015273778503907156,1,12349.0,1045749.5358712369,0.12319327731092437,0.19133385539023753,0.14988242510990696,13.724210262298584,True
10,100,2500,0.0001,0.014141701702890239,1,12737.0,1054977.1396044777,0.1237012987012987,0.19890368050117463,0.1525372835551997,13.830245733261108,True
10,100,2500,0.0001,0.013093533273536122,1,13157.0,1064885.6504428713,0.125196109193599,0.20830070477682067,0.1563939245467908,13.929522514343262,True
10,100,2500,0.0001,0.012123054013376528,1,13559.0,1074354.5583861966,0.12642802741812642,0.2166536152440616,0.15967679876875723,14.024046897888184,True
10,100,2500,0.0001,0.011224505680853081,1,13980.0,1084502.8288024676,0.12787610619469025,0.22631166797180893,0.16341532372066725,14.104326725006104,True
10,100,2500,0.0001,0.010392556829367131,1,14423.0,1095118.2822283504,0.12871853546910755,0.23492560689115113,0.16631248267578308,14.196137428283691,True
10,100,2500,0.0001,0.009622271173675135,1,14859.0,1105500.865375965,0.12788288910371495,0.2417123466457844,0.1672687861271676,14.291688680648804,True
10,100,2500,0.0001,0.008909078300934143,1,15310.0,1116433.2150110395,0.13033016976340062,0.2545027407987471,0.1723833097595474,14.35109829902649,True
10,100,2500,0.0001,0.008248746552614582,1,15763.0,1127503.5725900012,0.13072148952676493,0.2638997650743931,0.17483787289234762,14.46847414970398,True
10,100,2500,0.0001,0.007637357916378027,1,16261.0,1139769.3200559623,0.13054895585844692,0.2725137039937353,0.17653026716266484,14.521078109741211,True
10,100,2500,0.0001,0.007071284778942996,1,16773.0,1151856.3293095725,0.13247914903904268,0.28608718350300183,0.18109715796430934,14.631824493408203,True
10,100,2500,0.0001,0.006547168402004743,1,17234.0,1162711.5603481587,0.13372572101236022,0.296528321587053,0.18432581534966735,14.701395750045776,True
10,100,2500,0.0001,0.006061898993497572,1,17700.0,1173646.1414641668,0.13428047662694775,0.30592534586269904,0.18663906361971494,14.810760974884033,True
10,100,2500,0.0001,0.005612597255954977,1,18211.0,1185548.5618474998,0.13423713745971774,0.3153223701383451,0.1883086515978176,14.864325761795044,True
10,100,2500,0.0001,0.005196597302486197,1,18714.0,1197056.660884847,0.1347755543537047,0.3252414513181937,0.1905781584582441,14.943127632141113,True
10,100,2500,0.0001,0.004811430839003265,1,19238.0,1209117.9147809336,0.1369172616547669,0.34038110154006784,0.195282665668289,15.035825967788696,True
10,100,2500,0.0001,0.0044548125188449885,1,19734.0,1220392.4550723059,0.1378109962117334,0.3513442965283216,0.19797028974849246,15.114291906356812,True
10,100,2500,0.0001,0.004124626382901357,1,20302.0,1233736.2620865381,0.1394426262025191,0.36700600365439834,0.20209860572085672,15.151485919952393,True
10,100,2500,0.0001,0.003818913304781854,1,20841.0,1246427.2255579196,0.14004439725895185,0.3787522839989559,0.20448139797068776,15.24108600616455,True
10,100,2500,0.0001,0.003535859366535183,1,21356.0,1258490.972675161,0.14038714527344484,0.3899765074393109,0.20645339597871898,15.288141012191772,True
10,100,2500,0.0001,0.003273785095948577,1,21901.0,1271392.2760447594,0.14109024278515803,0.40198381623596974,0.20887020208870197,15.358055591583252,True
10,100,2500,0.0001,0.0030311355015675825,1,22391.0,1282302.1258871583,0.14126827518163063,0.4111198120595145,0.2102803738317757,15.41645097732544,True
10,100,2500,0.0001,0.0028064708463098388,1,23011.0,1295942.5351300305,0.14073556390320607,0.4205168363351605,0.21089147794213903,15.494835376739502,True
10,100,2500,0.0001,0.0025984581049292525,1,23521.0,1307535.9631541665,0.14174707539919734,0.4333072304881232,0.21361472140007723,15.52654767036438,True
10,100,2500,0.0001,0.002405863054644067,1,24032.0,1319231.15011603,0.14303586321934947,0.44766379535369355,0.21680045509133428,15.610801219940186,True
10,100,2500,0.0001,0.002227542951999561,1,24585.0,1331844.1273003067,0.14296175752644427,0.45862699034194726,0.21797655232305688,15.647287845611572,True
10,100,2500,0.0001,0.002062439752514093,1,25153.0,1345008.8515113597,0.14349312345973447,0.47115635604280864,0.21998781230956735,15.646156549453735,True
10,100,2500,0.0001,0.0019095738328780967,1,25723.0,1358175.4694175385,0.1447531822415399,0.48681806316888543,0.22315285671552498,15.74819016456604,True
10,100,2500,0.0001,0.0017680381784572086,1,26298.0,1371341.3195893168,0.1454862162980915,0.5014356564865571,0.2255356618726152,15.823769330978394,True
10,100,2500,0.0001,0.0016369930016117019,1,26876.0,1384325.250354664,0.14571301643713905,0.5137039937353172,0.22702889773317184,15.89192271232605,True
10,100,2500,0.0001,0.0015156607589006043,1,27449.0,1397939.7696141412,0.14538467116235226,0.5233620464630645,0.22755646351151973,15.922653436660767,True
10,100,2500,0.0001,0.0014033215376054848,1,28007.0,1410767.0439307934,0.14546747244934233,0.5340642129992169,0.22865444792132317,15.966258525848389,True
10,100,2500,0.0001,0.0012993087842004172,1,28544.0,1423068.0766878831,0.14620863007959783,0.5465935787000783,0.23070566848454802,16.020577430725098,True
10,100,2500,0.0001,0.0012030053494233243,1,29105.0,1435947.2440932333,0.14639330773450357,0.5572957452362307,0.2318761878903068,16.078550100326538,True
10,100,2500,0.0001,0.0011138398264826206,1,29673.0,1449010.1242187228,0.14644632540642213,0.5690420255807883,0.23294331356520812,16.061041355133057,True
10,100,2500,0.0001,0.0010312831606721848,1,30239.0,1461811.5933540582,0.1469172436531487,0.5815713912816497,0.23457570014739945,16.102119207382202,True
10,100,2500,0.0001,0.0009548455102782303,1,30805.0,1474088.1364256064,0.14773316062176164,0.5954058992430175,0.23672876342691088,16.192506313323975,True
10,100,2500,0.0001,0.0008840733401525063,1,31325.0,1485762.0713056733,0.14753680453763304,0.604280866614461,0.23716832291773382,16.209991931915283,True
10,100,2500,0.0001,0.0008185467307069037,1,31867.0,1497988.462766285,0.14793491864831038,0.6170712607674237,0.23865529251425974,16.270248889923096,True
10,100,2500,0.0001,0.000757876886362593,1,32399.0,1510161.5520619012,0.14732636754763367,0.6256851996867658,0.23849559723396843,16.313913106918335,True
10,100,2500,0.0001,0.0007017038286703836,1,32927.0,1521995.8225272847,0.1471513245433652,0.6350822239624119,0.23893935673950403,16.320045471191406,True
10,100,2500,0.0001,0.0006496942604146124,1,33390.0,1532306.3846983807,0.14755465538809792,0.6465674758548682,0.24027548743816085,16.355570554733276,True
10,100,2500,0.0001,0.0006015395880274845,1,33889.0,1542853.4999877682,0.14767660173668154,0.6570086139389193,0.2411497005988024,16.373154401779175,True
10,100,2500,0.0001,0.0005569540905800136,1,34368.0,1553558.3416776087,0.14785226351742503,0.6666666666666666,0.2420279554607913,16.43062114715576,True
10,100,2500,0.0001,0.0005156732244854974,1,34844.0,1564420.180774547,0.14761116502083452,0.6750195771339076,0.24224824355971897,16.470439672470093,True
10,100,2500,0.0001,0.00047745205385661313,1,35250.0,1573446.6917439525,0.14825679792395352,0.6859827721221613,0.2438187131790138,16.541303157806396,True
10,100,2500,0.0001,0.0004420637972028539,1,35653.0,1582552.1711184203,0.14810472840953498,0.6925084834246933,0.24402133922001473,16.51664662361145,True
10,100,2500,0.0001,0.00040929848184524426,1,36091.0,1592392.2946832876,0.14835043583802274,0.7019055077003393,0.24493327868105844,16.56452465057373,True
10,100,2500,0.0001,0.00037896169806447236,1,36551.0,1602731.2554086172,0.14841624033961032,0.711824588880188,0.2456203557757262,16.63168478012085,True
10,100,2500,0.0001,0.00035087344559027147,1,36973.0,1611915.7684243757,0.14885147130023133,0.7222657269642391,0.24683318465655665,16.647344827651978,True
10,100,2500,0.0001,0.00032486706558783747,1,37408.0,1621440.5404807157,0.14938068151613418,0.7334899504045941,0.24821128875541032,16.645187377929688,True
10,100,2500,0.0001,0.00030078825180431017,1,37813.0,1630677.198892353,0.14946338383838384,0.7415818324197337,0.24878497307237618,16.69075036048889,True
10,100,2500,0.0001,0.0002784941350080644,1,38224.0,1639914.1954219318,0.14924053266749895,0.7488906290785695,0.2488831056170028,16.679670810699463,True
10,100,2500,0.0001,0.00025785243528842763,1,38594.0,1648153.8828120125,0.1493375947213774,0.7561994257374054,0.24941885492897117,16.740129947662354,True
10,100,2500,0.0001,0.0002387406771860647,1,38941.0,1655789.8638110855,0.14960629921259844,0.7637692508483425,0.2502030869212023,16.77462124824524,True
10,100,2500,0.0001,0.0002210454629971024,1,39311.0,1663899.3128952603,0.14959473150962513,0.770817019055077,0.25056213143269274,16.797078847885132,True
