t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,1e-05,7.236553422869657,1,9057.0,1011860.6014785809,0.1268451338503878,0.13234142521534847,0.129535002554931,12.992127180099487,True
10,100,2500,1e-05,6.70018750350959,1,9352.0,1019986.8211231824,0.1262699564586357,0.13625685199686766,0.1310734463276836,13.270294189453125,True
10,100,2500,1e-05,6.203576476104275,1,9589.0,1026406.3143934967,0.1254421127092667,0.13886713651788044,0.13181367690782952,13.200081586837769,True
10,100,2500,1e-05,5.7437737488265865,1,9873.0,1034195.966763238,0.1253717684740334,0.14304359175150091,0.13362594489148988,13.227787256240845,True
10,100,2500,1e-05,5.3180511282142024,1,10178.0,1042662.8830278993,0.12579863406036573,0.14904724614983034,0.13643966547192354,13.423949241638184,True
10,100,2500,1e-05,4.923882631706742,1,10496.0,1051292.8578168994,0.12548179871520343,0.15296267293134952,0.13786613339607107,13.417942762374878,True
10,100,2500,1e-05,4.558929499981064,1,10800.0,1059549.8325062236,0.12536382536382537,0.15740015661707127,0.13956717972456892,13.671960592269897,True
10,100,2500,1e-05,4.221026320156903,1,11100.0,1067760.4066736859,0.12343180898421692,0.1592273557817802,0.13906303430981423,13.593495845794678,True
10,100,2500,1e-05,3.908168177536268,1,11423.0,1076482.0074421496,0.1227656648988411,0.1631427825632994,0.14010311589329746,13.754618883132935,True
10,100,2500,1e-05,3.6184987596427503,1,11761.0,1085614.7359322433,0.12269355145520258,0.16836335160532498,0.14194542253521128,13.878771781921387,True
10,100,2500,1e-05,3.3502993419772333,1,12049.0,1093271.8190735367,0.12292791953808903,0.17227877838684416,0.14347826086956522,13.735078811645508,True
10,100,2500,1e-05,3.101978590138097,1,12357.0,1101672.5684907096,0.12248595760101468,0.17645523362046464,0.14459893048128342,13.956963300704956,True
10,100,2500,1e-05,2.872063117797828,1,12662.0,1109848.5180155789,0.12354394634662902,0.18271991647089533,0.1474149731494156,14.251484870910645,True
10,100,2500,1e-05,2.6591887445126936,1,12978.0,1118323.010243545,0.1244398483281627,0.18846254241712346,0.14990138067061143,14.14117169380188,True
10,100,2500,1e-05,2.4620924014946257,1,13292.0,1126724.702247658,0.12460063897763578,0.19342208300704777,0.1515647371650644,14.16565728187561,True
10,100,2500,1e-05,2.2796046373189798,1,13655.0,1136383.830048574,0.12520458265139117,0.19968676585747847,0.15390805753948295,14.602199792861938,True
10,100,2500,1e-05,2.110642679101555,1,13964.0,1144630.6737771907,0.125,0.20464630644740275,0.1552014253192121,14.452443361282349,True
10,100,2500,1e-05,1.9542040079740535,1,14290.0,1153259.0626987985,0.1248249027237354,0.2093448185852258,0.156396255850234,14.451597929000854,True
10,100,2500,1e-05,1.8093604107387165,1,14609.0,1161686.1537678808,0.12442957103742014,0.21352127381884625,0.1572320999519462,14.512974739074707,True
10,100,2500,1e-05,1.6752524724082154,1,14982.0,1171626.9909281675,0.12357047378583098,0.21717567214826416,0.1575160923892465,14.607996702194214,True
10,100,2500,1e-05,1.5510844769528405,1,15340.0,1181097.105310226,0.12414595144643117,0.2229182980944923,0.15947712418300655,14.702731132507324,True
10,100,2500,1e-05,1.4361196859990788,1,15729.0,1191490.3153681427,0.12476986262569041,0.22996606630122685,0.16177010650018364,14.730698347091675,True
10,100,2500,1e-05,1.3296759674662126,1,16086.0,1200957.2903618864,0.12583148558758314,0.23701383450796137,0.16438852177061647,14.881587028503418,True
10,100,2500,1e-05,1.2311217482038908,1,16463.0,1210934.4245800546,0.1264864864864865,0.24432263116679717,0.16668150654438607,14.812938451766968,True
10,100,2500,1e-05,1.1398722666160526,1,16823.0,1220359.7853695576,0.1261237440507668,0.2490211433046202,0.16744186046511625,15.016908407211304,True
10,100,2500,1e-05,1.0553861030365241,1,17193.0,1230107.2332547205,0.12706398348813208,0.2571130253197599,0.1700768367435034,14.982794523239136,True
10,100,2500,1e-05,0.9771619672696181,1,17513.0,1238313.0872585382,0.12651515151515152,0.2615505090054816,0.17053867755935664,15.072523593902588,True
10,100,2500,1e-05,0.9047357242349302,1,17873.0,1247840.5194309512,0.12650229215710568,0.2665100495954059,0.17156780373046546,15.116932153701782,True
10,100,2500,1e-05,0.8376776400682924,1,18236.0,1257272.361563025,0.12641440564545564,0.27120856173322894,0.17244813278008297,15.322812557220459,True
10,100,2500,1e-05,0.775589832338901,1,18574.0,1266106.2393256272,0.12668656716417911,0.27695118767945703,0.17384892675733243,15.378951072692871,True
10,100,2500,1e-05,0.7181039092537357,1,18983.0,1276838.8250767011,0.127599906520215,0.2850430696945967,0.1762854144805876,15.431802988052368,True
10,100,2500,1e-05,0.6648787838417269,1,19381.0,1287232.8552570585,0.1278617216117216,0.2915687809971287,0.1777671679796292,15.476845264434814,True
10,100,2500,1e-05,0.6155986501483515,1,19752.0,1296770.713209533,0.12794612794612795,0.2975724353954581,0.17894984695078878,15.591674566268921,True
10,100,2500,1e-05,0.5699711094326075,1,20165.0,1307576.1263008094,0.12841109154929578,0.30462020360219266,0.18066413809118353,15.48406195640564,True
10,100,2500,1e-05,0.5277254352483538,1,20608.0,1318987.6237895624,0.1284235497088635,0.31088488645262335,0.1817626859977108,15.674066305160522,True
10,100,2500,1e-05,0.48861096711603264,1,20987.0,1328618.728690038,0.12818877551020408,0.31480031323414254,0.18218898708361658,15.768109321594238,True
10,100,2500,1e-05,0.45239562325380533,1,21419.0,1339772.3649768417,0.1288445552784705,0.32367528060558604,0.18431809736157562,15.713199377059937,True
10,100,2500,1e-05,0.4188645235435271,1,21829.0,1350407.9010419506,0.12957488021205016,0.33176716262072564,0.18636363636363634,15.873361825942993,True
10,100,2500,1e-05,0.38781871456107236,1,22213.0,1360275.659359644,0.13028663058729203,0.33933698773166276,0.18828300383807658,15.960212707519531,True
10,100,2500,1e-05,0.3590739891061055,1,22642.0,1371233.0515893442,0.1306522805296714,0.34768989819890367,0.1899329816055896,15.91395354270935,True
10,100,2500,1e-05,0.3324597932270942,1,23020.0,1380837.7394571735,0.13100984746089978,0.35421560950143566,0.19127493128479806,16.014743089675903,True
10,100,2500,1e-05,0.307818214256508,1,23445.0,1391805.9465775716,0.131937867020269,0.3636126337770817,0.19362012648550977,16.062648057937622,True
10,100,2500,1e-05,0.2850030438518108,1,23864.0,1402467.7843224083,0.13265116279069766,0.3722265726964239,0.19559700980728342,16.094834566116333,True
10,100,2500,1e-05,0.26387891048289347,1,24301.0,1413500.0538832108,0.133406432748538,0.3811015400678674,0.19763113367174281,16.078707218170166,True
10,100,2500,1e-05,0.2443204762186489,1,24757.0,1425114.3417501934,0.1336446919346147,0.3884103367267032,0.19886401603742065,16.20784044265747,True
10,100,2500,1e-05,0.22621169304690264,1,25194.0,1436243.1323774932,0.133961599436322,0.3970242756460454,0.20032927230819889,16.177927255630493,True
10,100,2500,1e-05,0.2094451143151471,1,25656.0,1447976.6567699509,0.13487609014765564,0.40772644218219783,0.20269919543213083,16.25053882598877,True
10,100,2500,1e-05,0.1939212572065831,1,26072.0,1458304.1948049178,0.13548222486817485,0.4158183241973375,0.20437487972288154,16.26389741897583,True
10,100,2500,1e-05,0.1795480124687832,1,26500.0,1469147.1709499038,0.1366750208855472,0.4270425476376925,0.20707550155053475,16.332090377807617,True
10,100,2500,1e-05,0.16624009789266136,1,26898.0,1479094.3641870418,0.13780628186153593,0.4374836857217437,0.2095916963671606,16.34889554977417,True
10,100,2500,1e-05,0.15391855229902068,1,27351.0,1490488.4517205807,0.13882371976377317,0.44792482380579485,0.21195652173913043,16.410770893096924,True
10,100,2500,1e-05,0.14251026703029993,1,27777.0,1501106.5352902182,0.14034808869109117,0.46097624641085877,0.215182161569392,16.412401914596558,True
10,100,2500,1e-05,0.13194755216767073,1,28237.0,1512642.9020468125,0.14104361370716512,0.4727225267554163,0.2172635114870134,16.497814416885376,True
10,100,2500,1e-05,0.1221677348996793,1,28612.0,1521949.9105721195,0.1416609049704233,0.4813364656747586,0.21889838556505223,16.475666522979736,True
10,100,2500,1e-05,0.11311278765939213,1,29074.0,1533738.4258524152,0.1427170551406804,0.49386583137561996,0.22144194756554306,16.561552047729492,True
10,100,2500,1e-05,0.10472898382363585,1,29549.0,1545527.9928737031,0.14280409921283232,0.5019577133907596,0.2223506966525987,16.62661123275757,True
10,100,2500,1e-05,0.0969665789314552,1,29972.0,1556136.314753464,0.14343153739308429,0.5121378230227095,0.22410051399200456,16.52723979949951,True
10,100,2500,1e-05,0.08977951553033332,1,30438.0,1567897.7876983436,0.14432545101703442,0.5241451318193683,0.22633002705139763,16.6202232837677,True
10,100,2500,1e-05,0.08312514989890632,1,30882.0,1578649.11557318,0.14502302515054907,0.5343252414513182,0.22812883093725622,16.65689468383789,True
10,100,2500,1e-05,0.07696399902471167,1,31322.0,1589232.7076440481,0.14631087577509927,0.548159749412686,0.23097228332600087,16.694260358810425,True
10,100,2500,1e-05,0.0712595063356841,1,31715.0,1598995.0748477129,0.1468262155285056,0.5572957452362307,0.23241889832353582,16.601940631866455,True
10,100,2500,1e-05,0.06597782479539546,1,32116.0,1609014.040393427,0.14691525423728813,0.5656486557034717,0.23324901781389593,16.7261700630188,True
10,100,2500,1e-05,0.061087616075050394,1,32544.0,1619394.180815954,0.1469447787137318,0.5737405377186113,0.23396668263345574,16.696129322052002,True
10,100,2500,1e-05,0.056559864610650136,1,32995.0,1630747.5853427043,0.1473455407719668,0.5839206473505613,0.23531268079734918,16.7666232585907,True
10,100,2500,1e-05,0.05236770544204655,1,33379.0,1640299.9937236053,0.14704159343878148,0.5896632732967894,0.2353860581431697,16.79977011680603,True
10,100,2500,1e-05,0.04848626481239078,1,33760.0,1649396.2675722283,0.14739345632191297,0.5985382406682328,0.23653806478233963,16.76927900314331,True
10,100,2500,1e-05,0.04489251258218608,1,34175.0,1659438.3259287663,0.14689480354879594,0.6050639519707648,0.236397939931671,16.818129539489746,True
10,100,2500,1e-05,0.04156512558225988,1,34581.0,1669119.9571738662,0.14719859929964982,0.6144609762464108,0.23750189174191594,16.7823269367218,True
10,100,2500,1e-05,0.03848436109487433,1,35008.0,1679435.098870983,0.14768452858111858,0.6251631427825634,0.238926576217079,16.8392596244812,True
10,100,2500,1e-05,0.03563193971228584,1,35412.0,1689315.0347719288,0.14825174825174825,0.6363873662229182,0.24048135726967843,16.80751371383667,True
10,100,2500,1e-05,0.032990936877709424,1,35801.0,1698854.7833713156,0.1484351534811077,0.6450013051422605,0.24133216134388122,16.871294736862183,True
10,100,2500,1e-05,0.03054568246515432,1,36205.0,1708570.805627731,0.14897402443363778,0.6557034716784129,0.2427874160344078,16.877314567565918,True
10,100,2500,1e-05,0.02828166780230035,1,36582.0,1717715.2085858386,0.14970657276995306,0.6658835813103628,0.24445402711896894,16.94841957092285,True
10,100,2500,1e-05,0.02618545958474233,1,36980.0,1726883.0032322388,0.15001449695563931,0.6752806055860089,0.24549250332131334,16.97621440887451,True
10,100,2500,1e-05,0.02424462017082331,1,37372.0,1736262.4022174184,0.15055857920366658,0.6859827721221613,0.24692286009583767,17.04939365386963,True
10,100,2500,1e-05,0.02244763378413224,1,37769.0,1745695.2436366738,0.15123910829467013,0.6977290524667189,0.24859335038363173,17.0981183052063,True
10,100,2500,1e-05,0.020783838185797595,1,38155.0,1754972.7616029424,0.15156433648625958,0.7068650482902636,0.24960825882569823,17.183824062347412,True
10,100,2500,1e-05,0.0192433614111598,1,38526.0,1763749.762976353,0.15154029091311322,0.7152179587575046,0.2500912741876597,16.98195195198059,True
10,100,2500,1e-05,0.017817063195457325,1,38846.0,1771205.0090642627,0.1515234546251644,0.7217436700600366,0.2504642420399475,16.9963161945343,True
10,100,2500,1e-05,0.016496480740980205,1,39214.0,1780083.7773140946,0.15175181689988068,0.7303576089793787,0.25129103237684675,17.07747173309326,True
10,100,2500,1e-05,0.015273778503907156,1,39541.0,1787989.2727568895,0.1520863541163203,0.7392325763508223,0.25227151256012825,17.072357416152954,True
10,100,2500,1e-05,0.014141701702890239,1,39863.0,1795497.2476805674,0.151968085106383,0.7457582876533542,0.2524855286995714,17.063133001327515,True
10,100,2500,1e-05,0.013093533273536122,1,40193.0,1803007.3221856938,0.15158705051144153,0.7504567997911772,0.25222617011010223,17.090665340423584,True
10,100,2500,1e-05,0.012123054013376528,1,40482.0,1809520.5124308825,0.15152941176470588,0.7564604541895067,0.25248301097752224,17.051170587539673,True
10,100,2500,1e-05,0.011224505680853081,1,40776.0,1816478.7985865618,0.15222348916761688,0.7666405638214565,0.25401081081081084,17.213390111923218,True
10,100,2500,1e-05,0.010392556829367131,1,41076.0,1823562.073437022,0.1522263879615839,0.7736883320281911,0.25439876405458756,17.096372842788696,True
10,100,2500,1e-05,0.009622271173675135,1,41392.0,1830807.4894111888,0.15240179116629352,0.7817802140433308,0.2550781416343738,17.139675617218018,True
10,100,2500,1e-05,0.008909078300934143,1,41678.0,1837212.610424887,0.1523078476921523,0.7872618115374576,0.25523632209199,17.171635150909424,True
10,100,2500,1e-05,0.008248746552614582,1,41945.0,1843510.8256381254,0.15244818263742865,0.7948316366483946,0.25582860743541275,17.149452686309814,True
10,100,2500,1e-05,0.007637357916378027,1,42207.0,1849440.5229525182,0.15229284790609768,0.7992691203341165,0.2558382420520533,17.228643894195557,True
10,100,2500,1e-05,0.007071284778942996,1,42471.0,1855558.0631274034,0.1524929584424569,0.8055338031845471,0.2564400864218049,17.33887219429016,True
10,100,2500,1e-05,0.006547168402004743,1,42706.0,1861093.48875785,0.15251410350748099,0.8115374575828765,0.25677238189626694,17.27720046043396,True
10,100,2500,1e-05,0.006061898993497572,1,42949.0,1866782.2221994179,0.1525308130754616,0.8172800835291046,0.2570818622218573,17.26181960105896,True
10,100,2500,1e-05,0.005612597255954977,1,43198.0,1872634.9827702283,0.15272199370917008,0.8238057948316366,0.25767472240365774,17.29245615005493,True
10,100,2500,1e-05,0.005196597302486197,1,43431.0,1877829.279095166,0.15296266038733242,0.8308535630383712,0.25836038961038965,17.264046669006348,True
10,100,2500,1e-05,0.004811430839003265,1,43627.0,1882316.3446208264,0.1532982791586998,0.8371182458888019,0.2591410448062705,17.30238676071167,True
10,100,2500,1e-05,0.0044548125188449885,1,43834.0,1886804.3236775985,0.1534112504751045,0.84286087183503,0.2595763495317336,17.250441312789917,True
10,100,2500,1e-05,0.004124626382901357,1,44060.0,1891944.163566229,0.1537590259096701,0.8504306969459671,0.260431654676259,17.316148281097412,True
10,100,2500,1e-05,0.003818913304781854,1,44258.0,1896587.0133195058,0.15378119722274347,0.8556512659879927,0.26070704258957333,17.305756092071533,True
10,100,2500,1e-05,0.003535859366535183,1,44447.0,1900996.931945802,0.15409025152830277,0.8619159488384234,0.26144101346001586,17.49655246734619,True
10,100,2500,1e-05,0.003273785095948577,1,44653.0,1905615.9610726614,0.15418890693896495,0.867136517880449,0.26182219419924335,17.317909240722656,True
10,100,2500,1e-05,0.0030311355015675825,1,44852.0,1910023.192463521,0.15403784033225656,0.8713129731140694,0.26179365515077835,17.348007440567017,True
10,100,2500,1e-05,0.0028064708463098388,1,45031.0,1913957.0876628887,0.15438306470129035,0.8775776559645001,0.2625741955638863,17.324042797088623,True
10,100,2500,1e-05,0.0025984581049292525,1,45198.0,1917684.612643901,0.15466508270127022,0.8835813103628295,0.2632499902788039,17.327524662017822,True
10,100,2500,1e-05,0.002405863054644067,1,45365.0,1921358.947049465,0.15444419186178676,0.8867136517880448,0.2630682258189421,17.416542530059814,True
10,100,2500,1e-05,0.002227542951999561,1,45509.0,1924640.6000393156,0.15434782608695652,0.889584964761159,0.2630543012620123,17.358057260513306,True
10,100,2500,1e-05,0.002062439752514093,1,45647.0,1927710.8140689887,0.15446017858753494,0.8940224484468807,0.2634108825225918,17.438587188720703,True
10,100,2500,1e-05,0.0019095738328780967,1,45787.0,1930991.2741210856,0.15451685393258427,0.8974158183241974,0.2636401978451746,17.48273730278015,True
10,100,2500,1e-05,0.0017680381784572086,1,45937.0,1934115.040528388,0.1543594106846984,0.8997650743931088,0.2635119639171317,17.435201406478882,True
10,100,2500,1e-05,0.0016369930016117019,1,46071.0,1937184.1605828668,0.15419956287077924,0.9023753589141217,0.2633904761904761,17.60546898841858,True
10,100,2500,1e-05,0.0015156607589006043,1,46229.0,1940753.176409972,0.15464238116392715,0.9086400417645524,0.2643027979195931,17.405116081237793,True
10,100,2500,1e-05,0.0014033215376054848,1,46369.0,1943952.0224988642,0.1544420344384932,0.9107282693813625,0.26409810006812506,17.46442461013794,True
10,100,2500,1e-05,0.0012993087842004172,1,46494.0,1946732.478477849,0.15443998411928184,0.9138606108065779,0.26422641509433964,17.41860294342041,True
10,100,2500,1e-05,0.0012030053494233243,1,46627.0,1949697.5317988286,0.15444117259262516,0.9172539806838945,0.26436954559133313,17.49402093887329,True
10,100,2500,1e-05,0.0011138398264826206,1,46760.0,1952452.4141216609,0.15442882788213144,0.9206473505612112,0.2644919385076865,17.629645109176636,True
10,100,2500,1e-05,0.0010312831606721848,1,46876.0,1954891.9692900295,0.15448077174909425,0.9237796919864265,0.2646970830216903,17.465110778808594,True
10,100,2500,1e-05,0.0009548455102782303,1,46985.0,1957409.991260883,0.15466968404560885,0.9276951187679457,0.2651348427766795,17.44868540763855,True
10,100,2500,1e-05,0.0008840733401525063,1,47087.0,1959771.2459189992,0.15468078642420033,0.9303054032889585,0.26525751711818996,17.47630763053894,True
10,100,2500,1e-05,0.0008185467307069037,1,47197.0,1962028.065236217,0.1545847750865052,0.9329156878099713,0.26522206968201556,17.485741138458252,True
10,100,2500,1e-05,0.000757876886362593,1,47312.0,1964467.6639686385,0.15468588194684155,0.9357870007830854,0.2654867256637168,17.478047370910645,True
10,100,2500,1e-05,0.0007017038286703836,1,47413.0,1966722.8340608939,0.1546635690930993,0.9383972853040982,0.2655586334256695,17.5482759475708,True
10,100,2500,1e-05,0.0006496942604146124,1,47501.0,1968402.8802393093,0.1546949465458761,0.9404855129209084,0.26568837106408083,17.71558117866516,True
10,100,2500,1e-05,0.0006015395880274845,1,47597.0,1970423.624812152,0.1546431476645117,0.9428347689898199,0.26570545829042225,17.538652181625366,True
