t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,0.001,57.88177037701277,10,350.0,743577.6965529489,nan,0.0,nan,8.401713371276855,True
10,100,2500,0.001,53.591632908485145,10,350.0,743577.6965529489,nan,0.0,nan,8.357352495193481,True
10,100,2500,0.001,49.61947603002903,10,350.0,743577.6965529489,nan,0.0,nan,8.390162706375122,True
10,100,2500,0.001,45.94173134636476,10,350.0,743577.6965529489,nan,0.0,nan,8.362078189849854,True
10,100,2500,0.001,42.53657732750387,10,350.0,743577.6965529489,nan,0.0,nan,8.38183856010437,True
10,100,2500,0.001,39.38380983288489,10,350.0,743577.6965529489,nan,0.0,nan,8.385903358459473,True
10,100,2500,0.001,36.464722232127485,10,350.0,743577.6965529489,nan,0.0,nan,8.3707275390625,True
10,100,2500,0.001,33.7619944111134,10,350.0,743577.6965529489,nan,0.0,nan,8.403363466262817,True
10,100,2500,0.001,31.25959000482281,10,350.0,743577.6965529489,nan,0.0,nan,8.351074457168579,True
10,100,2500,0.001,28.942661247167518,10,350.0,743577.6965529489,nan,0.0,nan,8.406766176223755,True
10,100,2500,0.001,26.797460873256924,10,350.0,743577.6965529489,nan,0.0,nan,8.4009530544281,True
10,100,2500,0.001,24.811260551377703,10,350.0,743577.6965529489,nan,0.0,nan,8.362512111663818,True
10,100,2500,0.001,22.972275360711524,10,350.0,743577.6965529489,nan,0.0,nan,8.39719271659851,True
10,100,2500,0.001,21.269593866686908,10,350.0,743577.6965529489,nan,0.0,nan,8.385663509368896,True
10,100,2500,0.001,19.693113379074227,10,350.0,743577.6965529489,nan,0.0,nan,8.386811971664429,True
10,100,2500,0.001,18.233480008684413,10,350.0,743577.6965529489,nan,0.0,nan,8.366881132125854,True
10,100,2500,0.001,16.882033167003637,10,350.0,743577.6965529489,nan,0.0,nan,8.425462484359741,True
10,100,2500,0.001,15.630754179458165,10,350.0,743577.6965529489,nan,0.0,nan,8.364182233810425,True
10,100,2500,0.001,14.47221870741135,10,350.0,743577.6965529489,nan,0.0,nan,8.368629693984985,True
10,100,2500,0.001,13.39955269659339,10,350.0,743577.6965529489,nan,0.0,nan,8.348313093185425,True
10,100,2500,0.001,12.406391590588324,10,350.0,743577.6965529489,nan,0.0,nan,8.350322246551514,True
10,100,2500,0.001,11.486842567375541,10,350.0,743577.6965529489,nan,0.0,nan,8.417568445205688,True
10,100,2500,0.001,10.635449574860113,10,350.0,743577.6965529489,nan,0.0,nan,8.371504545211792,True
10,100,2500,0.001,9.847160957933774,10,350.0,743577.6965529489,nan,0.0,nan,8.389796018600464,True
10,100,2500,0.001,9.117299484984922,10,350.0,743577.6965529489,nan,0.0,nan,8.354822874069214,True
10,100,2500,0.001,8.441534596012986,10,350.0,743577.6965529489,nan,0.0,nan,8.412665605545044,True
10,100,2500,0.001,7.815856707684091,10,350.0,743577.6965529489,nan,0.0,nan,8.386234045028687,True
10,100,2500,0.001,7.236553422869657,10,350.0,743577.6965529489,nan,0.0,nan,8.385353088378906,True
10,100,2500,0.001,6.70018750350959,10,350.0,743577.6965529489,nan,0.0,nan,8.381022453308105,True
10,100,2500,0.001,6.203576476104275,10,350.0,743577.6965529489,nan,0.0,nan,8.390339374542236,True
10,100,2500,0.001,5.7437737488265865,10,350.0,743577.6965529489,nan,0.0,nan,8.34100604057312,True
10,100,2500,0.001,5.3180511282142024,10,350.0,743577.6965529489,nan,0.0,nan,8.376349687576294,True
10,100,2500,0.001,4.923882631706742,10,350.0,743577.6965529489,nan,0.0,nan,8.376929521560669,True
10,100,2500,0.001,4.558929499981064,10,350.0,743577.6965529489,nan,0.0,nan,8.44310998916626,True
10,100,2500,0.001,4.221026320156903,10,350.0,743577.6965529489,nan,0.0,nan,8.424764156341553,True
10,100,2500,0.001,3.908168177536268,10,350.0,743577.6965529489,nan,0.0,nan,8.372666120529175,True
10,100,2500,0.001,3.6184987596427503,10,350.0,743577.6965529489,nan,0.0,nan,8.389673709869385,True
10,100,2500,0.001,3.3502993419772333,10,350.0,743577.6965529489,nan,0.0,nan,8.387451171875,True
10,100,2500,0.001,3.101978590138097,10,350.0,743577.6965529489,nan,0.0,nan,8.382474422454834,True
10,100,2500,0.001,2.872063117797828,10,350.0,743577.6965529489,nan,0.0,nan,8.394232034683228,True
10,100,2500,0.001,2.6591887445126936,10,350.0,743577.6965529489,nan,0.0,nan,8.390536069869995,True
10,100,2500,0.001,2.4620924014946257,10,350.0,743577.6965529489,nan,0.0,nan,8.42113471031189,True
10,100,2500,0.001,2.2796046373189798,10,350.0,743577.6965529489,nan,0.0,nan,8.440075159072876,True
10,100,2500,0.001,2.110642679101555,10,350.0,743577.6965529489,nan,0.0,nan,8.412496566772461,True
10,100,2500,0.001,1.9542040079740535,10,350.0,743577.6965529489,nan,0.0,nan,8.396015882492065,True
10,100,2500,0.001,1.8093604107387165,10,350.0,743577.6965529489,nan,0.0,nan,8.391999959945679,True
10,100,2500,0.001,1.6752524724082154,10,350.0,743577.6965529489,nan,0.0,nan,8.382030248641968,True
10,100,2500,0.001,1.5510844769528405,10,350.0,743577.6965529489,nan,0.0,nan,8.443603038787842,True
10,100,2500,0.001,1.4361196859990788,10,350.0,743577.6965529489,nan,0.0,nan,8.473920106887817,True
10,100,2500,0.001,1.3296759674662126,10,350.0,743577.6965529489,nan,0.0,nan,8.417330265045166,True
10,100,2500,0.001,1.2311217482038908,10,350.0,743577.6965529489,nan,0.0,nan,8.412196159362793,True
10,100,2500,0.001,1.1398722666160526,10,350.0,743577.6965529489,nan,0.0,nan,8.443689823150635,True
10,100,2500,0.001,1.0553861030365241,10,350.0,743577.6965529489,nan,0.0,nan,8.440109014511108,True
10,100,2500,0.001,0.9771619672696181,10,350.0,743577.6965529489,nan,0.0,nan,8.485085487365723,True
10,100,2500,0.001,0.9047357242349302,10,350.0,743577.6965529489,nan,0.0,nan,8.451667070388794,True
10,100,2500,0.001,0.8376776400682924,10,350.0,743577.6965529489,nan,0.0,nan,8.456252813339233,True
10,100,2500,0.001,0.775589832338901,10,350.0,743577.6965529489,nan,0.0,nan,8.435644626617432,True
10,100,2500,0.001,0.7181039092537357,10,350.0,743577.6965529489,nan,0.0,nan,8.449155330657959,True
10,100,2500,0.001,0.6648787838417269,10,350.0,743577.6965529489,nan,0.0,nan,8.504796743392944,True
10,100,2500,0.001,0.6155986501483515,10,350.0,743577.6965529489,nan,0.0,nan,8.537972211837769,True
10,100,2500,0.001,0.5699711094326075,10,350.0,743577.6965529489,nan,0.0,nan,8.491568326950073,True
10,100,2500,0.001,0.5277254352483538,10,350.0,743577.6965529489,nan,0.0,nan,8.502692699432373,True
10,100,2500,0.001,0.48861096711603264,10,350.0,743577.6965529489,nan,0.0,nan,8.484547138214111,True
10,100,2500,0.001,0.45239562325380533,10,350.0,743577.6965529489,nan,0.0,nan,8.529245138168335,True
10,100,2500,0.001,0.4188645235435271,10,350.0,743577.6965529489,nan,0.0,nan,8.495405435562134,True
10,100,2500,0.001,0.38781871456107236,10,350.0,743577.6965529489,nan,0.0,nan,8.585499048233032,True
10,100,2500,0.001,0.3590739891061055,10,350.0,743577.6965529489,nan,0.0,nan,8.518789529800415,True
10,100,2500,0.001,0.3324597932270942,10,350.0,743577.6965529489,nan,0.0,nan,8.603405475616455,True
10,100,2500,0.001,0.307818214256508,10,350.0,743577.6965529489,nan,0.0,nan,8.577018022537231,True
10,100,2500,0.001,0.2850030438518108,10,350.0,743577.6965529489,nan,0.0,nan,8.612307786941528,True
10,100,2500,0.001,0.26387891048289347,10,350.0,743577.6965529489,nan,0.0,nan,8.564753532409668,True
10,100,2500,0.001,0.2443204762186489,10,350.0,743577.6965529489,nan,0.0,nan,8.601343393325806,True
10,100,2500,0.001,0.22621169304690264,10,350.0,743577.6965529489,nan,0.0,nan,8.66461968421936,True
10,100,2500,0.001,0.2094451143151471,10,350.0,743577.6965529489,nan,0.0,nan,8.646593809127808,True
10,100,2500,0.001,0.1939212572065831,10,350.0,743577.6965529489,nan,0.0,nan,8.648933410644531,True
10,100,2500,0.001,0.1795480124687832,10,350.0,743577.6965529489,nan,0.0,nan,8.676177024841309,True
10,100,2500,0.001,0.16624009789266136,10,350.0,743577.6965529489,nan,0.0,nan,8.687418937683105,True
10,100,2500,0.001,0.15391855229902068,10,350.0,743577.6965529489,nan,0.0,nan,8.772203207015991,True
10,100,2500,0.001,0.14251026703029993,10,350.0,743577.6965529489,nan,0.0,nan,8.75407338142395,True
10,100,2500,0.001,0.13194755216767073,10,351.0,743603.7866120314,0.0,0.0,nan,8.78771710395813,True
10,100,2500,0.001,0.1221677348996793,10,352.0,743629.8537205964,0.0,0.0,nan,8.807495355606079,True
10,100,2500,0.001,0.11311278765939213,10,353.0,743655.764896809,0.0,0.0,nan,8.839123010635376,True
10,100,2500,0.001,0.10472898382363585,10,353.0,743655.764896809,0.0,0.0,nan,8.884355783462524,True
10,100,2500,0.001,0.0969665789314552,10,355.0,743681.8775670644,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,8.98340654373169,True
10,100,2500,0.001,0.08977951553033332,10,355.0,743681.8775670644,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,8.93469786643982,True
10,100,2500,0.001,0.08312514989890632,10,356.0,743707.9848589067,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,8.993340253829956,True
10,100,2500,0.001,0.07696399902471167,10,356.0,743707.9848589067,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,9.035086631774902,True
10,100,2500,0.001,0.0712595063356841,10,359.0,743707.9848296789,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,9.07764196395874,True
10,100,2500,0.001,0.06597782479539546,10,359.0,743707.9848296789,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,9.129475355148315,True
10,100,2500,0.001,0.061087616075050394,10,359.0,743707.9848296789,0.3333333333333333,0.00026102845210127906,0.0005216484089723526,9.126259803771973,True
10,100,2500,0.001,0.056559864610650136,10,360.0,743734.1658488074,0.25,0.00026102845210127906,0.0005215123859191656,9.208150386810303,True
10,100,2500,0.001,0.05236770544204655,10,360.0,743734.1658488074,0.25,0.00026102845210127906,0.0005215123859191656,9.199727535247803,True
10,100,2500,0.001,0.04848626481239078,10,361.0,743760.3786343224,0.25,0.00026102845210127906,0.0005215123859191656,9.265498161315918,True
10,100,2500,0.001,0.04489251258218608,10,361.0,743760.3786343224,0.25,0.00026102845210127906,0.0005215123859191656,9.341762781143188,True
10,100,2500,0.001,0.04156512558225988,10,363.0,743812.7020131995,0.16666666666666666,0.00026102845210127906,0.0005212405525149858,9.390586376190186,True
10,100,2500,0.001,0.03848436109487433,10,364.0,743812.7019924924,0.14285714285714285,0.00026102845210127906,0.0005211047420531527,9.502379655838013,True
10,100,2500,0.001,0.03563193971228584,10,366.0,743865.11037346,0.125,0.00026102845210127906,0.0005209690023443606,9.496642827987671,True
10,100,2500,0.001,0.032990936877709424,10,369.0,743943.7515808048,0.1,0.00026102845210127906,0.000520697734964853,9.587495565414429,True
10,100,2500,0.001,0.03054568246515432,10,371.0,743996.2048754663,0.1,0.00026102845210127906,0.000520697734964853,9.69553804397583,True
10,100,2500,0.001,0.02828166780230035,10,382.0,744127.3080316554,0.16666666666666666,0.0005220569042025581,0.0010408534998698933,9.715415954589844,True
10,100,2500,0.001,0.02618545958474233,10,385.0,744205.9407219316,0.15384615384615385,0.0005220569042025581,0.001040582726326743,9.740529537200928,True
10,100,2500,0.001,0.02424462017082331,10,387.0,744232.1304984197,0.14285714285714285,0.0005220569042025581,0.0010403120936280884,9.828612565994263,True
10,100,2500,0.001,0.02244763378413224,10,390.0,744310.7947433786,0.125,0.0005220569042025581,0.0010397712503249284,9.90320348739624,True
10,100,2500,0.001,0.020783838185797595,10,392.0,744337.0022529676,0.125,0.0005220569042025581,0.0010397712503249284,9.919010877609253,True
10,100,2500,0.001,0.0192433614111598,10,394.0,744389.5305200082,0.125,0.0005220569042025581,0.0010397712503249284,9.943325996398926,True
10,100,2500,0.001,0.017817063195457325,10,397.0,744468.2161409664,0.15789473684210525,0.0007830853563038371,0.0015584415584415584,10.04123306274414,True
10,100,2500,0.001,0.016496480740980205,10,398.0,744494.406730636,0.2,0.0010441138084051162,0.0020773824980524543,10.16367506980896,True
10,100,2500,0.001,0.015273778503907156,10,424.0,745044.1109923064,0.16129032258064516,0.0013051422605063951,0.0025893319523562918,10.235586166381836,True
10,100,2500,0.001,0.014141701702890239,10,428.0,745148.603561411,0.14705882352941177,0.0013051422605063951,0.0025873221216041395,10.297399044036865,True
10,100,2500,0.001,0.013093533273536122,10,430.0,745201.0755120997,0.17142857142857143,0.0015661707126076742,0.0031039834454216248,10.35251259803772,True
10,100,2500,0.001,0.012123054013376528,10,459.0,745778.0568568606,0.14583333333333334,0.0018271991647089533,0.0036091776230987374,10.398393630981445,True
10,100,2500,0.001,0.011224505680853081,10,480.0,746223.6411545128,0.16393442622950818,0.0026102845210127902,0.0051387461459403904,10.447802543640137,True
10,100,2500,0.001,0.010392556829367131,10,505.0,746826.574408863,0.16216216216216217,0.0031323414252153485,0.006145966709346992,10.52299952507019,True
10,100,2500,0.001,0.009622271173675135,10,520.0,747193.5692397032,0.1875,0.003915426781519186,0.0076706724622858605,10.639249563217163,True
10,100,2500,0.001,0.008909078300934143,10,527.0,747350.8798095317,0.20238095238095238,0.004437483685721744,0.008684546615581098,10.673687219619751,True
10,100,2500,0.001,0.008248746552614582,10,534.0,747560.6684032686,0.20238095238095238,0.004437483685721744,0.008684546615581098,10.740316390991211,True
10,100,2500,0.001,0.007637357916378027,10,551.0,747901.2821084387,0.23958333333333334,0.006003654398329418,0.011713776419658773,10.830599308013916,True
10,100,2500,0.001,0.007071284778942996,10,562.0,748111.0341868971,0.23711340206185566,0.006003654398329418,0.011710794297352342,10.906396865844727,True
10,100,2500,0.001,0.006547168402004743,10,575.0,748425.684254841,0.2358490566037736,0.006525711302531976,0.0127000254000508,10.938619613647461,True
10,100,2500,0.001,0.006061898993497572,10,595.0,748739.7855605502,0.24561403508771928,0.007308796658835813,0.014195183776932827,11.051568031311035,True
10,100,2500,0.001,0.005612597255954977,10,611.0,749080.456392834,0.2786885245901639,0.008874967371443488,0.017202124968378446,11.14202332496643,True
10,100,2500,0.001,0.005196597302486197,10,632.0,749500.0923289596,0.2777777777777778,0.009135995823544766,0.017690169320192066,11.204261779785156,True
10,100,2500,0.001,0.004811430839003265,10,656.0,749972.5896433608,0.26277372262773724,0.009397024275646046,0.018145161290322582,11.22208023071289,True
10,100,2500,0.001,0.0044548125188449885,10,686.0,750549.38502892,0.26143790849673204,0.010441138084051161,0.020080321285140562,11.31905746459961,True
10,100,2500,0.001,0.004124626382901357,10,722.0,751415.0027489362,0.2545454545454545,0.01096319498825372,0.02102102102102102,11.43395709991455,True
10,100,2500,0.001,0.003818913304781854,10,766.0,752542.744218925,0.24120603015075376,0.012529365700861394,0.023821339950372212,11.520859241485596,True
10,100,2500,0.001,0.003535859366535183,10,796.0,753067.2778359852,0.22966507177033493,0.012529365700861394,0.023762376237623763,11.516587495803833,True
10,100,2500,0.001,0.003273785095948577,10,839.0,753958.9751868356,0.22707423580786026,0.01357347950926651,0.025615763546798027,11.61924695968628,True
10,100,2500,0.001,0.0030311355015675825,10,875.0,754824.2519486349,0.21912350597609562,0.014356564865570347,0.026947574718275354,11.63039255142212,True
10,100,2500,0.001,0.0028064708463098388,10,911.0,755532.3914989545,0.21804511278195488,0.015139650221874185,0.028313400048816207,11.856467723846436,True
10,100,2500,0.001,0.0025984581049292525,10,951.0,756004.352848236,0.22758620689655173,0.017227877838684416,0.032031060422227614,11.814545154571533,True
10,100,2500,0.001,0.002405863054644067,10,1003.0,757316.2935191741,0.23376623376623376,0.018794048551292093,0.03479101232181686,11.918782234191895,True
10,100,2500,0.001,0.002227542951999561,10,1041.0,758155.4703509191,0.2289156626506024,0.019838162359697206,0.036512130674993995,11.961999654769897,True
10,100,2500,0.001,0.002062439752514093,10,1094.0,759126.0033466878,0.21902017291066284,0.019838162359697206,0.036381043561512685,12.104843854904175,True
10,100,2500,0.001,0.0019095738328780967,10,1156.0,760515.8247706398,0.2184873949579832,0.020360219263899765,0.03724928366762178,12.121328592300415,True
10,100,2500,0.001,0.0017680381784572086,10,1188.0,761250.3376241581,0.21333333333333335,0.020882276168102322,0.038040893961008085,12.170563459396362,True
10,100,2500,0.001,0.0016369930016117019,10,1267.0,762955.5430712891,0.20334928229665072,0.02218741842860872,0.04000941397975994,12.24716329574585,True
10,100,2500,0.001,0.0015156607589006043,10,1321.0,764240.9148348855,0.20909090909090908,0.02401461759331767,0.04308124560992742,12.383932113647461,True
10,100,2500,0.001,0.0014033215376054848,10,1393.0,765683.9157915708,0.20545073375262055,0.025580788305925344,0.04549675023212627,12.441825151443481,True
10,100,2500,0.001,0.0012993087842004172,10,1490.0,767861.6064953012,0.2173076923076923,0.02949621508744453,0.051942082279935645,12.482608079910278,True
10,100,2500,0.001,0.0012030053494233243,10,1567.0,769540.6824757803,0.2208029197080292,0.03158444270425476,0.05526375884905228,12.5868079662323,True
10,100,2500,0.001,0.0011138398264826206,10,1657.0,771665.3465647068,0.22259696458684655,0.03445575567736883,0.059674502712477394,12.590733051300049,True
10,100,2500,0.001,0.0010312831606721848,10,1731.0,773291.6110659835,0.22362204724409449,0.037066040198381625,0.06359158083296014,12.87783408164978,True
10,100,2500,0.001,0.0009548455102782303,10,1804.0,774996.5211939148,0.2288261515601783,0.04019838162359697,0.06838365896980461,12.898037195205688,True
10,100,2500,0.001,0.0008840733401525063,10,1927.0,777855.9374919372,0.22646657571623466,0.043330723048812324,0.07274320771253287,12.982218265533447,True
10,100,2500,0.001,0.0008185467307069037,10,2036.0,780636.2695691978,0.2244640605296343,0.04646306447402767,0.07698961937716263,12.982739448547363,True
10,100,2500,0.001,0.000757876886362593,10,2141.0,782944.7833814637,0.22157092614302462,0.04933437744714174,0.08070025619128951,13.040898084640503,True
10,100,2500,0.001,0.0007017038286703836,10,2265.0,785542.162657264,0.21840354767184036,0.05142260506395197,0.08324529896471583,13.338911771774292,True
10,100,2500,0.001,0.0006496942604146124,10,2369.0,788139.2555303974,0.2161594963273872,0.05377186113286348,0.08612040133779264,13.309342384338379,True
10,100,2500,0.001,0.0006015395880274845,10,2505.0,791182.6636998834,0.21713147410358566,0.05690420255807883,0.09017580144777662,13.306518316268921,True
10,100,2500,0.001,0.0005569540905800136,10,2651.0,794488.0360794142,0.22027649769585253,0.06238580005220569,0.09723352318958502,13.360502243041992,True
10,100,2500,0.001,0.0005156732244854974,10,2786.0,797268.8875292733,0.2191544434857636,0.06630122683372487,0.10180360721442885,13.422356843948364,True
10,100,2500,0.001,0.00047745205385661313,10,2930.0,800732.083995331,0.2162379421221865,0.07021665361524407,0.10600985221674877,13.526807069778442,True
10,100,2500,0.001,0.0004420637972028539,10,3122.0,804588.9562323581,0.22213911742707554,0.07752545027407988,0.11493808049535605,13.607696771621704,True
10,100,2500,0.001,0.00040929848184524426,10,3303.0,808235.914877976,0.2226123595505618,0.08274601931610545,0.12064700285442434,13.586950063705444,True
10,100,2500,0.001,0.00037896169806447236,10,3494.0,812512.7712243702,0.22528581035642234,0.08744453145392848,0.12598721323805942,13.784634351730347,True
10,100,2500,0.001,0.00035087344559027147,10,3699.0,817366.9940412804,0.2253968253968254,0.09266510049595406,0.13133555308916017,13.786257266998291,True
10,100,2500,0.001,0.00032486706558783747,10,3905.0,822168.8745808812,0.21873147599288678,0.09631949882537197,0.1337441101848496,13.879977226257324,True
10,100,2500,0.001,0.00030078825180431017,10,4071.0,825868.4437371341,0.2144072603516733,0.09866875489428348,0.13514479799785487,13.936362028121948,True
10,100,2500,0.001,0.0002784941350080644,10,4294.0,830984.9422093625,0.21482277121374865,0.10441138084051162,0.14052344985069384,14.043656349182129,True
10,100,2500,0.001,0.00025785243528842763,10,4503.0,835891.8439739341,0.21591485048150025,0.11119812059514488,0.14679531357684356,14.22642469406128,True
10,100,2500,0.001,0.0002387406771860647,10,4775.0,841611.9263379938,0.21575178997613365,0.11798486034977812,0.15254809314883563,14.29155421257019,True
10,100,2500,0.001,0.0002210454629971024,10,5010.0,846230.086170521,0.21548974943052393,0.12346645784390499,0.1569863923000332,14.284088134765625,True
10,100,2500,0.001,0.00020466179993919897,10,5258.0,852160.2257387912,0.21023454157782517,0.12868702688593056,0.1596502590673575,14.394047975540161,True
10,100,2500,0.001,0.00018949247718738236,10,5546.0,859034.5738403751,0.21020656136087484,0.13547376664056382,0.16476190476190475,14.405405044555664,True
10,100,2500,0.001,0.00017544748908334597,10,5759.0,863994.0839577649,0.2121799844840962,0.14278256329939965,0.1706974567015135,14.466293573379517,True
10,100,2500,0.001,0.0001624435010958869,10,6008.0,869111.2158345336,0.20941438102298,0.14748107543722266,0.17307397763822946,14.537715673446655,True
10,100,2500,0.001,0.00015040335536380253,10,6314.0,875592.6711972526,0.20613882106731776,0.15426781519185592,0.17647058823529413,14.61911416053772,True
10,100,2500,0.001,0.0001392556128874465,10,6663.0,883675.1372430155,0.20309414088215932,0.16105455494648915,0.17964769253166396,14.799775123596191,True
10,100,2500,0.001,0.00012893412965257157,10,7006.0,891468.9925884192,0.20093896713615023,0.16758026624902114,0.18274978650725876,14.82885479927063,True
10,100,2500,0.001,0.00011937766417144381,10,7383.0,899682.7519064446,0.19647577092511012,0.17462803445575567,0.18490878938640132,14.909570693969727,True
10,100,2500,0.001,0.0001105295141126022,10,7689.0,906269.3892685142,0.19506726457399104,0.1816758026624902,0.18813353155831872,14.91203260421753,True
10,100,2500,0.001,0.00010233717986325213,10,8080.0,915401.7988597725,0.19622942113648434,0.1929000261028452,0.19455048045281034,14.91529369354248,True
10,100,2500,0.001,9.475205302806548e-05,10,8416.0,923143.3049130142,0.19862490450725745,0.20360219263899765,0.2010827532869296,15.031598567962646,True
10,100,2500,0.001,8.772912801613374e-05,10,8771.0,930543.7487242278,0.19683698296836982,0.21117201774993474,0.20375267598539226,15.276190519332886,True
10,100,2500,0.001,8.12267350047972e-05,10,9158.0,938678.9699077547,0.1972423463426034,0.2203080135734795,0.20813810110974104,15.227797269821167,True
10,100,2500,0.001,7.520629269592422e-05,10,9552.0,947207.7162046465,0.19511648745519714,0.22735578178021404,0.21000602772754673,15.258347272872925,True
10,100,2500,0.001,6.96320793976389e-05,10,9910.0,955343.0633064555,0.19456427955133737,0.2354476637953537,0.21306247785520255,15.294740676879883,True
10,100,2500,0.001,6.44710210732387e-05,10,10260.0,962664.7800314537,0.19472913616398244,0.2430174889062908,0.2162099396191361,15.352489471435547,True
10,100,2500,0.001,5.96924950997074e-05,10,10591.0,969697.9494778775,0.19203557711744493,0.24797702949621508,0.21645021645021645,15.62270975112915,True
10,100,2500,0.001,5.526814857144603e-05,10,10973.0,978043.157120583,0.1903921568627451,0.25345862699034194,0.21744485499944013,15.602014064788818,True
10,100,2500,0.001,5.11717300711461e-05,10,11420.0,987490.6760119866,0.19166666666666668,0.2641607935264944,0.22214905059817802,15.663662195205688,True
10,100,2500,0.001,4.737893390963144e-05,10,11783.0,995704.7956304792,0.19164212076583212,0.2717306186374315,0.22476519486127602,15.716445684432983,True
10,100,2500,0.001,4.3867255910485035e-05,10,12148.0,1003840.0959687013,0.18939528285156942,0.278778386844166,0.2255543822597677,15.71908688545227,True
10,100,2500,0.001,4.0615859883769796e-05,10,12581.0,1013917.4418152857,0.18886612021857924,0.28869746802401464,0.22834726953649223,15.839381456375122,True
10,100,2500,0.001,3.760545399658176e-05,10,13011.0,1023391.2492930439,0.18836519446275543,0.2983555207517619,0.2309324174159006,15.881696701049805,True
