t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,0.0005,1000.0,1,350.0,743577.6965529488,nan,0.0,nan,9.167032241821289,True
10,100,2500,0.0005,925.8810253973954,1,350.0,743577.6965529488,nan,0.0,nan,9.084458589553833,True
10,100,2500,0.0005,857.2556731909325,1,350.0,743577.6965529488,nan,0.0,nan,9.018041372299194,True
10,100,2500,0.0005,793.7167617217551,1,350.0,743577.6965529488,nan,0.0,nan,9.396127700805664,True
10,100,2500,0.0005,734.8872892180387,1,350.0,743577.6965529488,nan,0.0,nan,9.198490381240845,True
10,100,2500,0.0005,680.4181968927101,1,350.0,743577.6965529488,nan,0.0,nan,9.092934131622314,True
10,100,2500,0.0005,629.9862978380693,1,350.0,743577.6965529488,nan,0.0,nan,8.99247145652771,True
10,100,2500,0.0005,583.2923594286206,1,350.0,743577.6965529488,nan,0.0,nan,9.090719223022461,True
10,100,2500,0.0005,540.0593278542374,1,350.0,743577.6965529488,nan,0.0,nan,9.004720211029053,True
10,100,2500,0.0005,500.03068424910947,1,350.0,743577.6965529488,nan,0.0,nan,8.970885038375854,True
10,100,2500,0.0005,462.96892266272675,1,350.0,743577.6965529488,nan,0.0,nan,9.18250322341919,True
10,100,2500,0.0005,428.6541408420925,1,350.0,743577.6965529488,nan,0.0,nan,9.021673202514648,True
10,100,2500,0.0005,396.8827354637166,1,350.0,743577.6965529488,nan,0.0,nan,8.954465866088867,True
10,100,2500,0.0005,367.4661940736688,1,350.0,743577.6965529488,nan,0.0,nan,9.214361667633057,True
10,100,2500,0.0005,340.2299765678068,1,350.0,743577.6965529488,nan,0.0,nan,8.949140310287476,True
10,100,2500,0.0005,315.0124795755328,1,350.0,743577.6965529488,nan,0.0,nan,9.157866477966309,True
10,100,2500,0.0005,291.66407760237036,1,350.0,743577.6965529488,nan,0.0,nan,9.010497808456421,True
10,100,2500,0.0005,270.04623524206824,1,350.0,743577.6965529488,nan,0.0,nan,9.047322988510132,True
10,100,2500,0.0005,250.0306851906324,1,350.0,743577.6965529488,nan,0.0,nan,8.96414303779602,True
10,100,2500,0.0005,231.4986671851161,1,350.0,743577.6965529488,nan,0.0,nan,9.049788236618042,True
10,100,2500,0.0005,214.34022335148566,1,350.0,743577.6965529488,nan,0.0,nan,9.085096836090088,True
10,100,2500,0.0005,198.45354578058033,1,350.0,743577.6965529488,nan,0.0,nan,9.07854962348938,True
10,100,2500,0.0005,183.74437246107266,1,350.0,743577.6965529488,nan,0.0,nan,9.084036588668823,True
10,100,2500,0.0005,170.1254279852589,1,350.0,743577.6965529488,nan,0.0,nan,8.977621793746948,True
10,100,2500,0.0005,157.5159057091623,1,350.0,743577.6965529488,nan,0.0,nan,8.949135780334473,True
10,100,2500,0.0005,145.84098829439864,1,350.0,743577.6965529488,nan,0.0,nan,9.02098536491394,True
10,100,2500,0.0005,135.03140378698737,1,350.0,743577.6965529488,nan,0.0,nan,9.268391132354736,True
10,100,2500,0.0005,125.0230145991456,1,350.0,743577.6965529488,nan,0.0,nan,8.921502351760864,True
10,100,2500,0.0005,115.75643695533047,1,350.0,743577.6965529488,nan,0.0,nan,9.021659135818481,True
10,100,2500,0.0005,107.17668854455034,1,350.0,743577.6965529488,nan,0.0,nan,9.015395641326904,True
10,100,2500,0.0005,99.2328622883255,1,350.0,743577.6965529488,nan,0.0,nan,8.938100814819336,True
10,100,2500,0.0005,91.87782428863335,1,350.0,743577.6965529488,nan,0.0,nan,8.941872835159302,True
10,100,2500,0.0005,85.06793416364158,1,350.0,743577.6965529488,nan,0.0,nan,9.110172510147095,True
10,100,2500,0.0005,78.7627861118706,1,350.0,743577.6965529488,nan,0.0,nan,9.008724212646484,True
10,100,2500,0.0005,72.92496916841448,1,350.0,743577.6965529488,nan,0.0,nan,9.028016090393066,True
10,100,2500,0.0005,67.51984523072505,1,350.0,743577.6965529488,nan,0.0,nan,8.841113328933716,True
10,100,2500,0.0005,62.51534353689715,1,350.0,743577.6965529488,nan,0.0,nan,9.108291149139404,True
10,100,2500,0.0005,57.88177037701277,1,350.0,743577.6965529488,nan,0.0,nan,8.783106565475464,True
10,100,2500,0.0005,53.591632908485145,1,350.0,743577.6965529488,nan,0.0,nan,8.983014583587646,True
10,100,2500,0.0005,49.61947603002903,1,350.0,743577.6965529488,nan,0.0,nan,8.996976375579834,True
10,100,2500,0.0005,45.94173134636476,1,350.0,743577.6965529488,nan,0.0,nan,9.043938636779785,True
10,100,2500,0.0005,42.53657732750387,1,350.0,743577.6965529488,nan,0.0,nan,8.875486612319946,True
10,100,2500,0.0005,39.38380983288489,1,350.0,743577.6965529488,nan,0.0,nan,8.755579710006714,True
10,100,2500,0.0005,36.464722232127485,1,350.0,743577.6965529488,nan,0.0,nan,8.921727180480957,True
10,100,2500,0.0005,33.7619944111134,1,350.0,743577.6965529488,nan,0.0,nan,9.101595878601074,True
10,100,2500,0.0005,31.25959000482281,1,350.0,743577.6965529488,nan,0.0,nan,8.900947093963623,True
10,100,2500,0.0005,28.942661247167518,1,350.0,743577.6965529488,nan,0.0,nan,8.730998992919922,True
10,100,2500,0.0005,26.797460873256924,1,350.0,743577.6965529488,nan,0.0,nan,9.068742275238037,True
10,100,2500,0.0005,24.811260551377703,1,350.0,743577.6965529488,nan,0.0,nan,8.999547958374023,True
10,100,2500,0.0005,22.972275360711524,1,350.0,743577.6965529488,nan,0.0,nan,8.832434892654419,True
10,100,2500,0.0005,21.269593866686908,1,350.0,743577.6965529488,nan,0.0,nan,8.68398928642273,True
10,100,2500,0.0005,19.693113379074227,1,350.0,743577.6965529488,nan,0.0,nan,8.95862078666687,True
10,100,2500,0.0005,18.233480008684413,1,350.0,743577.6965529488,nan,0.0,nan,8.860848903656006,True
10,100,2500,0.0005,16.882033167003637,1,351.0,743603.6216664677,0.0,0.0,nan,8.977375268936157,True
10,100,2500,0.0005,15.630754179458165,1,351.0,743603.6216664677,0.0,0.0,nan,8.847723722457886,True
10,100,2500,0.0005,14.47221870741135,1,351.0,743603.6216664677,0.0,0.0,nan,8.770092725753784,True
10,100,2500,0.0005,13.39955269659339,1,351.0,743603.6216664677,0.0,0.0,nan,8.83553409576416,True
10,100,2500,0.0005,12.406391590588324,1,351.0,743603.6216664677,0.0,0.0,nan,9.183288812637329,True
10,100,2500,0.0005,11.486842567375541,1,351.0,743603.6216664677,0.0,0.0,nan,8.9628746509552,True
10,100,2500,0.0005,10.635449574860113,1,351.0,743603.6216664677,0.0,0.0,nan,8.986942052841187,True
10,100,2500,0.0005,9.847160957933774,1,352.0,743629.7657686735,0.0,0.0,nan,9.175158977508545,True
10,100,2500,0.0005,9.117299484984922,1,352.0,743629.7657686735,0.0,0.0,nan,8.924045085906982,True
10,100,2500,0.0005,8.441534596012986,1,352.0,743629.7657686735,0.0,0.0,nan,8.89664602279663,True
10,100,2500,0.0005,7.815856707684091,1,352.0,743629.7657686735,0.0,0.0,nan,9.109936237335205,True
10,100,2500,0.0005,7.236553422869657,1,353.0,743661.5082073265,0.0,0.0,nan,8.9532790184021,True
10,100,2500,0.0005,6.70018750350959,1,353.0,743661.5082073265,0.0,0.0,nan,8.92081618309021,True
10,100,2500,0.0005,6.203576476104275,1,353.0,743661.5082073265,0.0,0.0,nan,9.379209995269775,True
10,100,2500,0.0005,5.7437737488265865,1,355.0,743713.9921323723,0.0,0.0,nan,9.026684284210205,True
10,100,2500,0.0005,5.3180511282142024,1,355.0,743713.9921323723,0.0,0.0,nan,9.149640798568726,True
10,100,2500,0.0005,4.923882631706742,1,356.0,743740.0769691431,0.0,0.0,nan,8.924101114273071,True
10,100,2500,0.0005,4.558929499981064,1,357.0,743766.5837467609,0.0,0.0,nan,9.072012186050415,True
10,100,2500,0.0005,4.221026320156903,1,359.0,743823.2866388242,0.0,0.0,nan,9.012775659561157,True
10,100,2500,0.0005,3.908168177536268,1,359.0,743823.2866388242,0.0,0.0,nan,8.973130226135254,True
10,100,2500,0.0005,3.6184987596427503,1,360.0,743849.4992157731,0.0,0.0,nan,9.030403137207031,True
10,100,2500,0.0005,3.3502993419772333,1,361.0,743875.9311900773,0.0,0.0,nan,9.313225746154785,True
10,100,2500,0.0005,3.101978590138097,1,361.0,743875.9311900773,0.0,0.0,nan,8.932710409164429,True
