rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1340,20,2000,20000.0,0.0005,0.0001,1,790788418.3188663,0.686196435343193,0.6365075376884423,0.6604186761907245,64.21083223042078
1340,20,2000,20000.0,0.001,0.0001,1,793862298.9652308,0.8187192633671654,0.39319095477386934,0.5312489391316155,66.61243874840439
1340,20,2000,20000.0,0.0001,0.0001,1,789857639.8721895,0.518476675342505,0.910929648241206,0.6608278803565244,67.39629407733058
1340,20,2000,20000.0,0.0002,0.0001,1,789803955.0509025,0.5854998358928294,0.851608040201005,0.6939164081933482,67.39353964137845
1340,20,2000,20000.0,0.0005,0.0002,1,790589587.8075151,0.762982647115323,0.5987688442211055,0.6709744629332433,63.50538110855656
1340,20,2000,20000.0,0.001,0.0002,1,793813875.1018213,0.8673352951774668,0.3628643216080402,0.5116649837912526,66.05847081740697
1340,20,2000,20000.0,0.0001,0.0002,1,789210453.4206351,0.6686351081055338,0.8819095477386935,0.7606045831301803,66.03054576815727
1340,20,2000,20000.0,0.0002,0.0002,1,789375705.3278354,0.6883606103815949,0.8126633165829146,0.7453650892414762,67.81871277509877
1340,20,2000,20000.0,0.0005,0.0005,1,790431590.1339327,0.8543128188775511,0.5385175879396985,0.6606152139070398,63.579669045067085
1340,20,2000,20000.0,0.001,0.0005,1,793828879.6358624,0.913162245704838,0.3191708542713568,0.4730129768576269,66.08793892390095
1340,20,2000,20000.0,0.0001,0.0005,1,788797687.305431,0.7994990545883162,0.8180402010050252,0.8086633632626702,66.3457984945892
1340,20,2000,20000.0,0.0002,0.0005,1,788983210.8589896,0.8273083379966424,0.7429145728643216,0.7828435266084194,68.00928089867035
1340,20,2000,20000.0,0.0005,0.001,1,790412487.4513785,0.9123713784437384,0.4834422110552764,0.6320024963458095,63.694015022336195
1340,20,2000,20000.0,0.001,0.001,1,793956349.8051754,0.9446640316205533,0.27623115577889445,0.427466075663906,66.17382057107365
1340,20,2000,20000.0,0.0001,0.001,1,788623256.7656913,0.8729517790262172,0.7495979899497487,0.8065859197577593,66.28578190209033
1340,20,2000,20000.0,0.0002,0.001,1,788879669.7675575,0.8865096359743041,0.6657286432160804,0.7604178624727356,67.97050672968228
1340,20,2000,20000.0,0.001,0.001,1,793956349.8051754,0.9446640316205533,0.27623115577889445,0.427466075663906,63.80675510014407
1340,20,2000,20000.0,0.0005,0.001,1,790412487.4513785,0.9123713784437384,0.4834422110552764,0.6320024963458095,65.36507747623449
1340,20,2000,20000.0,0.0002,0.001,1,788879669.7675575,0.8865096359743041,0.6657286432160804,0.7604178624727356,67.97970455473599
1340,20,2000,20000.0,0.0001,0.001,1,788623256.7656913,0.8729517790262172,0.7495979899497487,0.8065859197577593,70.10475831748917
