rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1340,20,2000,50000.0,0.0002,0.0001,1,1970988677.8318198,0.5808557049861733,0.8496984924623115,0.6900154048622233,62.252817243880905
1340,20,2000,50000.0,0.0001,0.0001,1,1970221189.0438612,0.5740822854971019,0.9108291457286433,0.7042721426767432,64.08905444916648
1340,20,2000,50000.0,0.001,0.0001,1,1983403180.5547354,0.8175906015629097,0.39168341708542714,0.5296346000305775,64.17456926143107
1340,20,2000,50000.0,0.0005,0.0001,1,1974668276.752731,0.6850502854036423,0.6332412060301508,0.6581276929103016,65.45824337690138
1340,20,2000,50000.0,0.0002,0.0002,1,1970555529.6456048,0.6853641441709322,0.8107788944723618,0.7428150501248806,62.213783541733086
1340,20,2000,50000.0,0.0001,0.0002,1,1969795437.270618,0.6765199606382774,0.8809547738693467,0.7653202658604996,63.72458151480338
1340,20,2000,50000.0,0.001,0.0002,1,1983419977.3871994,0.8688337439163613,0.36331658291457286,0.5123753166911752,64.07710541814255
1340,20,2000,50000.0,0.0005,0.0002,1,1974506924.055501,0.763607188703466,0.5978391959798995,0.6706313416009019,64.9859412946583
1340,20,2000,50000.0,0.0002,0.0005,1,1970229431.522725,0.8279322072008769,0.7401256281407035,0.7815704639223126,62.36194974521641
1340,20,2000,50000.0,0.0001,0.0005,1,1969478828.7960107,0.8004969738719677,0.8175125628140704,0.8089152972180096,63.94180333438174
1340,20,2000,50000.0,0.001,0.0005,1,1983625870.7419033,0.9136840592209285,0.3194221105527638,0.4733589008452173,64.0426653915861
1340,20,2000,50000.0,0.0005,0.0005,1,1974480768.0543184,0.8539828309043721,0.5373869346733668,0.6596653558485619,64.82303010160103
1340,20,2000,50000.0,0.0002,0.001,1,1970313948.352375,0.8864946380697051,0.6646482412060302,0.7597070649052269,62.39423105986789
1340,20,2000,50000.0,0.0001,0.001,1,1969437371.171891,0.8743423179800711,0.7473869346733668,0.8058953414340093,63.74842906606694
1340,20,2000,50000.0,0.001,0.001,1,1984075137.025488,0.9447262099200551,0.2761306532663317,0.42735208912565864,63.98059608268862
1340,20,2000,50000.0,0.0005,0.001,1,1974678392.4920561,0.9113899980984979,0.48170854271356783,0.6302846998487737,64.75039065048719
1340,20,2000,50000.0,0.0002,0.001,1,1970313948.352375,0.8864946380697051,0.6646482412060302,0.7597070649052269,63.20380760321859
1340,20,2000,50000.0,0.0001,0.001,1,1969437371.171891,0.8743423179800711,0.7473869346733668,0.8058953414340093,64.4977614966842
1340,20,2000,50000.0,0.0005,0.001,1,1974678392.4920561,0.9113899980984979,0.48170854271356783,0.6302846998487737,65.5975433906385
1340,20,2000,50000.0,0.001,0.001,1,1984075137.025488,0.9447262099200551,0.2761306532663317,0.42735208912565864,66.6972359049134
