rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1996,10,250,5000,0.0001,1,0.987831804077858,0.101034776344227,0.183217961500673,0.605175892031608,0.332326792114807,320330296.446965,2856.995
1996,10,250,5000,0.001,1,0.859011020244591,0.10481753535985,0.186717621198688,0.603524151428268,0.32846611036111,270470668.765219,2593.478
1996,10,250,5000,0.01,1,0.159873368372635,0.389201877934272,0.226339696846731,0.59252810822418,0.311396498403887,25270317.151694,2310.115
1996,10,250,5000,0.0005,1,0.929085097485686,0.102515456633104,0.184546904295449,0.604397861743728,0.330497094224499,297810489.474773,3124.675
1996,10,250,5000,0.005,1,0.380674777213816,0.138500116631677,0.202842966119627,0.598245742795656,0.318360999148196,98838678.2125642,2866.944
1996,10,250,5000,0.0002,1,0.973514628803264,0.101380322075151,0.18353353808203,0.604972061759392,0.331850877672816,314833927.410516,3215.819
1996,10,250,5000,0.002,1,0.713117792279333,0.109158209540619,0.189190516070332,0.602001006555601,0.325090296609761,218061613.236225,2960.182
