rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1995,10,250,5000,1e-04,0.1,0.134800342430219,0.795999383796066,0.230367319593624,0.749429538473123,0.376089500577654,17545253.3173358,4.306
1995,10,250,5000,2e-04,0.1,0.134290719516111,0.796436948840622,0.229642727572118,0.749282741191293,0.375961270308312,17522173.6365527,4.206
1995,10,250,5000,5e-04,0.1,0.132969451886461,0.798406240532502,0.227778030426392,0.748842537630553,0.375577156884471,17456969.419171,4.122
1995,10,250,5000,0.001,0.1,0.131505522807724,0.800044448557054,0.225695223492136,0.74810829858103,0.374938782620772,17388976.9971554,4.064
1995,10,250,5000,0.002,0.1,0.127211284361451,0.806156496741486,0.219596350519695,0.746644551874081,0.373668546764531,17186446.1577373,3.95
1995,10,250,5000,0.005,0.1,0.11528907219229,0.822458725391257,0.202121189222948,0.742272624065301,0.369909754628384,16637443.4328752,4.036
