rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1997,3,250,5000.0,0.005,0.0001,1,3743617.9956136374,0.9166666666666666,0.254421768707483,0.39829605963791265,0.16154249833198264
1997,3,250,5000.0,0.001,0.0001,1,3721644.9135725796,0.5708469055374593,0.9537414965986395,0.7142129393785024,0.16413659653626383
1997,3,250,5000.0,0.0005,0.0001,1,3784653.2667062217,0.19689406544647808,0.9659863945578231,0.3271135683022345,0.17457169593156627
1997,3,250,5000.0,0.0001,0.0001,1,4501530.244865795,0.02546803249735076,0.9809523809523809,0.04964709932862799,0.18926670552852254
1997,3,250,5000.0,0.001,0.001,1,3705384.0330696832,0.8989441930618401,0.8108843537414966,0.8526466380543634,0.16082164259860293
1997,3,250,5000.0,0.005,0.001,1,3743341.121207875,0.9777777777777777,0.11972789115646258,0.21333333333333332,0.16692102511491005
1997,3,250,5000.0,0.0001,0.001,1,3709356.274332136,0.6826826826826827,0.927891156462585,0.7866205305651672,0.16256492997830113
1997,3,250,5000.0,0.0005,0.001,1,3704492.118130624,0.8710526315789474,0.9006802721088435,0.8856187290969899,0.1651933090838914
1997,3,250,5000.0,0.005,0.0002,1,3743075.9400012405,0.953757225433526,0.22448979591836735,0.3634361233480176,0.16735032071980338
1997,3,250,5000.0,0.0005,0.0002,1,3733195.2568124034,0.38861249309010504,0.9564625850340136,0.5526729559748427,0.1707161593871812
1997,3,250,5000.0,0.001,0.0002,1,3715249.117493656,0.6781836130306022,0.9346938775510204,0.7860411899313501,0.17746008434332908
1997,3,250,5000.0,0.0001,0.0002,1,4083473.5188134806,0.04975719614328947,0.9619047619047619,0.09461991434689507,0.21644054404459895
1997,3,250,5000.0,0.005,0.0005,1,3742945.496705627,0.9545454545454546,0.17142857142857143,0.29065743944636674,0.16511370258716246
1997,3,250,5000.0,0.0005,0.0005,1,3709428.061232039,0.7266949152542372,0.9333333333333333,0.8171530673019655,0.16609479365870355
1997,3,250,5000.0,0.001,0.0005,1,3708398.7986504524,0.8251928020565553,0.8734693877551021,0.8486450760079313,0.16462207866522174
1997,3,250,5000.0,0.0001,0.0005,1,3763125.675510695,0.22987744286187478,0.9442176870748299,0.3697389451251998,0.20362258413806558
