rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1997,50,250,5000.0,0.005,0.0001,1,62225353.56591496,0.9532896610652236,0.27322448979591835,0.4247192437028108,2.76705373423174
1997,50,250,5000.0,0.001,0.0001,1,61823688.535136886,0.6112747875354108,0.880734693877551,0.7216722408026754,2.8940882528355965
1997,50,250,5000.0,0.0005,0.0001,1,62567280.49479936,0.24770183635770945,0.9304489795918367,0.39124688921307815,4.816078940856581
1997,50,250,5000.0,0.005,0.001,1,62222392.66403369,0.9904625655698617,0.16955102040816328,0.289537882484143,2.7443934973018864
1997,50,250,5000.0,0.001,0.001,1,61594260.127180636,0.9289256198347108,0.7340408163265306,0.8200638394892841,2.7916699685777226
1997,50,250,5000.0,0.0001,0.0001,1,72302770.6774662,0.03079509187652592,0.9586122448979592,0.0596732024483138,5.8660229859252775
1997,50,250,5000.0,0.0005,0.001,1,61584676.31498787,0.893382025474303,0.8187755102040817,0.8544532947139754,2.983713077614084
1997,50,250,5000.0,0.0001,0.001,1,61639125.12231658,0.7638133409676496,0.8711836734693877,0.8139729997711845,4.8573584299845
1997,50,250,5000.0,0.005,0.0002,1,62218935.2555956,0.965082444228904,0.2436734693877551,0.38910252232288345,2.702086297267427
1997,50,250,5000.0,0.001,0.0002,1,61725999.369496696,0.7213194444444444,0.8479183673469388,0.7795121951219512,2.9803628098840513
1997,50,250,5000.0,0.0005,0.0002,1,61933383.85593207,0.46489063610890385,0.9074285714285715,0.61480600647106,4.111349232630649
1997,50,250,5000.0,0.005,0.0005,1,62216085.401107974,0.9861386138613861,0.20326530612244897,0.33705583756345175,2.7179923080839217
1997,50,250,5000.0,0.0001,0.0002,1,66058881.88949917,0.06784341837753986,0.942530612244898,0.12657589510842157,6.452184290438891
1997,50,250,5000.0,0.001,0.0005,1,61639117.77082118,0.8534859339507251,0.797469387755102,0.824527346387576,2.9668334973199912
1997,50,250,5000.0,0.0005,0.0005,1,61644497.27446347,0.7850051859534746,0.8649795918367347,0.8230542178033246,3.25451423258055
1997,50,250,5000.0,0.0001,0.0005,1,62169365.48025688,0.3286649369029367,0.9099591836734694,0.4829095004982022,5.907688024096812
