rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1997,10,250,5000.0,0.001,0.0001,1,12407634.191349268,0.5402102175507211,0.9020408163265307,0.6757376547928451,0.5708136144249389
1997,10,250,5000.0,0.005,0.0001,1,12465108.774022209,0.8208020050125313,0.2673469387755102,0.4033251231527094,0.5797353511676192
1997,10,250,5000.0,0.0005,0.0001,1,12568640.176641338,0.22469615945551774,0.943265306122449,0.3629367883784845,0.641496778683116
1997,10,250,5000.0,0.0001,0.0001,1,14615441.15289521,0.028975474683544302,0.9567346938775511,0.056247450387541094,0.9061945299773166
1997,10,250,5000.0,0.001,0.001,1,12350798.07906397,0.8511540273198305,0.7375510204081632,0.7902908375246009,0.5510552818421275
1997,10,250,5000.0,0.005,0.001,1,12460885.547747022,0.9433497536945813,0.15632653061224488,0.26820728291316526,0.5729835133533925
1997,10,250,5000.0,0.0005,0.001,1,12346245.479957648,0.8270645952575634,0.8257142857142857,0.8263888888888888,0.5474904348452886
1997,10,250,5000.0,0.0001,0.001,1,12356334.575802611,0.6991869918699187,0.8775510204081632,0.7782805429864255,0.6186503602347027
1997,10,250,5000.0,0.001,0.0002,1,12384872.454031575,0.6427714457108579,0.8746938775510205,0.7410096818810513,0.5438697148424884
1997,10,250,5000.0,0.005,0.0002,1,12462602.31262945,0.8528974739970282,0.2342857142857143,0.3675952609670189,0.5333413591453184
1997,10,250,5000.0,0.0005,0.0002,1,12430028.562604265,0.41410256410256413,0.9228571428571428,0.5716814159292035,0.6427186735129605
1997,10,250,5000.0,0.0001,0.0002,1,13323545.445246594,0.06188584009021103,0.9408163265306122,0.11613260781942766,0.8161967522464693
1997,10,250,5000.0,0.005,0.0005,1,12460584.69345962,0.90625,0.1893877551020408,0.31330182309250504,0.5180049162358046
1997,10,250,5000.0,0.001,0.0005,1,12361871.721899945,0.7747747747747747,0.8073469387755102,0.7907255646612033,0.5458941125155737
1997,10,250,5000.0,0.0005,0.0005,1,12361843.682284515,0.7095064590924147,0.8742857142857143,0.7833241908941305,0.5505244353010009
1997,10,250,5000.0,0.0001,0.0005,1,12481779.414036889,0.28799177166366674,0.9142857142857143,0.4380132968322253,0.7040652604152758
