rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC (last pop),runtime
"1996","10","250","5000","0.0224754472449749","NA","0.999459981627102","0.100357958679844","0.182301030750437","1","1.00098551983098","NA","16.394"
"1996","10","250","5000","0.1","NA","0.999496361844734","0.100360800027296","0.18230634977381","1","1.00035201373936","NA","31.321"
"1996","10","250","5000","0.01","NA","0.999647126135411","0.100377546567801","0.182336511609215","1","1.00169108048859","NA","59.046"
"1996","10","250","5000","0.001","NA","0.999620086994977","0.100369445499272","0.182322604217744","1","1.00294281072794","NA","102.275"
"1996","10","250","5000","1e-04","NA","0.999597705053809","0.100369229215637","0.182321931091445","1","1.00296847326205","NA","151.421"
"1996","10","250","5000","1e-05","NA","0.999597705053809","0.100369246867972","0.182321954869283","1","1.00296880542099","NA","196.043"
