rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1339,20,2000,20000.0,0.001,0.0001,1,793810843.3032721,0.8183009276243384,0.3923115577889447,0.530357840389939,63.19578250340807
1339,20,2000,20000.0,0.0005,0.0001,1,790734041.7140862,0.6861768368617683,0.6368341708542714,0.6605853683963616,63.360584097603954
1339,20,2000,20000.0,0.0001,0.0001,1,789809207.781925,0.5174230955985262,0.9103266331658292,0.6598131521917283,66.2701458280906
1339,20,2000,20000.0,0.0002,0.0001,1,789760471.3880619,0.5835800344234079,0.8519095477386934,0.6926659856996935,66.61880042150928
1339,20,2000,20000.0,0.0005,0.0002,1,790536179.6314772,0.7614291202458702,0.5975879396984924,0.6696322991159412,63.00551112274018
1339,20,2000,20000.0,0.001,0.0002,1,793760739.6837481,0.8676655678753371,0.36374371859296484,0.5125962644949987,63.416476019533974
1339,20,2000,20000.0,0.0001,0.0002,1,789156170.0082841,0.6685676139614725,0.8807286432160804,0.7601214355415808,65.47748387477671
1339,20,2000,20000.0,0.0002,0.0002,1,789324764.0713323,0.6886114183612695,0.8133919597989949,0.745818550430816,66.49551306579572
1339,20,2000,20000.0,0.0005,0.0005,1,790378154.3273029,0.8535087719298246,0.5378391959798995,0.6598643649815042,63.01560876158376
1339,20,2000,20000.0,0.001,0.0005,1,793775371.9847568,0.9137066743053567,0.3205778894472362,0.4746298638494161,63.74268792259196
1339,20,2000,20000.0,0.0001,0.0005,1,788746689.938489,0.7990240553198793,0.8187185929648241,0.8087514426477704,65.26953794897223
1339,20,2000,20000.0,0.0002,0.0005,1,788930861.2054641,0.8261173770675324,0.7416582914572865,0.7816128477049159,66.66538479031685
1339,20,2000,20000.0,0.0005,0.001,1,790359989.5791583,0.9107573109084897,0.4843718592964824,0.6324076959666705,62.930794134022044
1339,20,2000,20000.0,0.001,0.001,1,793905353.0945861,0.9432022616294011,0.2766331658291457,0.42779709750743106,63.82928336121452
1339,20,2000,20000.0,0.0001,0.001,1,788570840.3032441,0.8736894511802261,0.7495728643216081,0.8068861060774078,64.9813042028031
1339,20,2000,20000.0,0.0002,0.001,1,788825628.1675082,0.8869161065971177,0.6664572864321608,0.7610426499490726,66.32005041117469
1339,20,2000,20000.0,0.001,0.001,1,793905353.0945861,0.9432022616294011,0.2766331658291457,0.42779709750743106,64.63030557519136
1339,20,2000,20000.0,0.0002,0.001,1,788825628.1675082,0.8869161065971177,0.6664572864321608,0.7610426499490726,66.28325627191613
1339,20,2000,20000.0,0.0005,0.001,1,790359989.5791583,0.9107573109084897,0.4843718592964824,0.6324076959666705,69.55504189535665
1339,20,2000,20000.0,0.0001,0.001,1,788570840.3032441,0.8736894511802261,0.7495728643216081,0.8068861060774078,70.58751600968341
