rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1339,20,2000,500.0,0.001,0.0001,1,23713129.93528624,0.16899538471265094,0.4701256281407035,0.2486197755765053,68.51351541827123
1339,20,2000,500.0,0.001,0.0002,1,22172210.21877276,0.25179249885427907,0.42793969849246233,0.3170425248736539,67.03037132347623
1339,20,2000,500.0,0.0005,0.0001,1,657550705.1421349,0.0019430956751646507,0.8550251256281407,0.0038773797731692958,161.19553797412664
1339,20,2000,500.0,0.0001,0.0001,1,inf,0.0009954730514234742,0.9968844221105527,0.00198895995882117,168.7357359562341
1339,20,2000,500.0,0.0002,0.0001,1,inf,0.000995499488696236,0.9974371859296483,0.001989013827574226,181.64137234186444
1339,20,2000,500.0,0.001,0.0005,1,20907134.09395356,0.45837417396528285,0.3642462311557789,0.4059249303484677,66.15972624868155
1339,20,2000,500.0,0.001,0.001,1,20428770.26688291,0.703082347588717,0.3106281407035176,0.4308866583019657,65.98424342504391
1339,20,2000,500.0,0.0005,0.0002,1,410445040.042403,0.0029550699561233487,0.7996482412060302,0.005888379627124179,158.66867848661107
1339,20,2000,500.0,0.0001,0.0002,1,inf,0.0009955118936376172,0.9956532663316583,0.0019890350346634294,169.12225242681646
1339,20,2000,500.0,0.0002,0.0002,1,inf,0.0009956072282791815,0.9964824120603015,0.0019892269766664077,178.5343024977638
1339,20,2000,500.0,0.0005,0.0005,1,169753338.0394567,0.006738551216252752,0.7107537688442211,0.013350528053311496,149.437724219899
1339,20,2000,500.0,0.0001,0.0005,1,inf,0.0009954608356027813,0.9930653266331658,0.001988927945494397,170.19422330501644
1339,20,2000,500.0,0.0002,0.0005,1,inf,0.0009953860004926114,0.9941708542713568,0.0019887807893667377,179.9879807478593
1339,20,2000,500.0,0.0005,0.001,1,86490606.82841314,0.013388332844758993,0.6426130653266332,0.026230180706828296,137.84153056071762
1339,20,2000,500.0,0.0001,0.001,1,inf,0.000995492184258528,0.9902261306532664,0.0019889848062272773,171.84622282960143
1339,20,2000,500.0,0.0002,0.001,1,inf,0.0009952673046305966,0.9916834170854272,0.0019885388839106983,178.16074763615615
1339,20,2000,500.0,0.001,0.001,1,20428770.26688291,0.703082347588717,0.3106281407035176,0.4308866583019657,65.6664590330484
1339,20,2000,500.0,0.0005,0.001,1,86490606.82841314,0.013388332844758993,0.6426130653266332,0.026230180706828296,114.89651390948954
1339,20,2000,500.0,0.0001,0.001,1,inf,0.000995492184258528,0.9902261306532664,0.0019889848062272773,173.12262331914778
1339,20,2000,500.0,0.0002,0.001,1,inf,0.0009952673046305966,0.9916834170854272,0.0019885388839106983,174.37772621254746
