rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1996,10,250,5000,20.2550193923067,0.1,3.17863954227591e-05,NA,NA,0.391423680951107,1.00062025652732,16324327.7430879,25.854
1996,10,250,5000,18.8965233969121,0.1,3.17863954227591e-05,NA,NA,0.39544077404555,1.00109410808875,15588439.5418372,25.907
1996,10,250,5000,17.6291411809595,0.1,3.17863954227591e-05,NA,NA,0.399188442323544,1.00156232709846,15011820.5098867,25.806
1996,10,250,5000,16.4467617799466,0.1,3.17863954227591e-05,NA,NA,0.402684755999051,1.00202158815699,14553806.8708969,26.38
1996,10,250,5000,15.3436840893001,0.1,9.68202688618298e-05,NA,NA,0.407874554586201,1.00261977959256,14188100.8835777,26.296
1996,10,250,5000,14.3145893752348,0.1,9.68202688618298e-05,NA,NA,0.417263616394505,1.0035438188395,13890311.9988864,26.679
1996,10,250,5000,13.354515629299,0.1,0.000133383340159819,NA,NA,0.429018620055113,1.00472097014174,13648618.2051363,25.6950000000001
1996,10,250,5000,12.4588336429501,0.1,0.000391836351218778,NA,NA,0.440805941304117,1.00626218157675,13457707.8225931,25.996
1996,10,250,5000,11.6232246867985,0.1,0.000840018364041034,1,0.00167828777021321,0.461615302864508,1.00943024154749,13307224.6098679,25.735
1996,10,250,5000,10.8436596868961,0.1,0.00179032873548707,1,0.00357349856405594,0.486341164248239,1.01557567721766,13200875.3696222,25.8929999999999
1996,10,250,5000,10.1163797976621,0.1,0.00262052531578532,1,0.00522541825250576,0.51066291218212,1.02521892050743,13111131.3118458,25.802
1996,10,250,5000,9.43787827777538,0.1,0.00379659771103861,1,0.00756240388803097,0.534011599192551,1.03803657114278,13049318.647946,25.547
1996,10,250,5000,8.80488358164346,0.1,0.00557707237106632,1,0.0110899709964094,0.555954704539779,1.05507615541491,13020625.422721,25.616
1996,10,250,5000,8.21434358491943,0.1,0.00789909529903165,1,0.0156712079555032,0.576401344343004,1.07721071836347,13020870.5665776,25.8720000000001
1996,10,250,5000,7.66341086800746,0.1,0.0100867098281487,1,0.0199651921745013,0.59544638607216,1.10342534392379,13027275.8924497,25.6500000000001
1996,10,250,5000,7.14942898659758,0.1,0.0119213166930328,1,0.0235543908988051,0.613191138671045,1.1326395102525,13028516.2294568,25.768
1996,10,250,5000,6.66991966303012,0.1,0.013986348873741,1,0.0275778090540242,0.629723953397224,1.16386777365774,13044797.0564057,26.0550000000001
1996,10,250,5000,6.22257083673023,0.1,0.0159985114494592,1,0.0314779158070343,0.645126637483101,1.19626658816075,13066138.3495049,25.972
1996,10,250,5000,5.8052255160949,0.1,0.0184134754800265,1,0.0361405679940991,0.659477256310706,1.22959482740678,13104651.5309077,25.9649999999999
1996,10,250,5000,5.41587137807947,0.1,0.0204390794387952,1,0.0400339803532595,0.672849285241461,1.26358790439572,13135323.0609985,25.9359999999999
1996,10,250,5000,5.05263106533568,0.1,0.0230258129789227,1,0.0449870754319905,0.685311275196444,1.29779513526915,13186917.816523,26.162
1996,10,250,5000,4.71375313411672,0.1,0.0259506831174903,1,0.0505567005298897,0.696926190481041,1.33212945458246,13251736.1830865,26.4670000000001
1996,10,250,5000,4.39760360930272,0.1,0.0288047249005734,1,0.0559377575658176,0.707752188457354,1.36627326912658,13319258.3155361,26.2180000000001
1996,10,250,5000,4.10265810582719,0.1,0.0314649631573525,1,0.0609433961825229,0.717843740916845,1.39986866064351,13381220.565508,26.5999999999999
1996,10,250,5000,3.82749447851631,0.1,0.0341841507958393,1,0.066034920371443,0.727251480801978,1.43283921531609,13447373.2784732,26.4829999999999
1996,10,250,5000,3.57078596490046,0.1,0.0370221515499626,1,0.0713353192054561,0.73602223409329,1.46483045018954,13518649.1431824,26.297
1996,10,250,5000,3.33129478793467,0.1,0.0391727117660544,1,0.0753292864431288,0.74419952040923,1.49586711036672,13570520.857288,26.0669999999998
1996,10,250,5000,3.10786618778201,0.1,0.0423780345679649,1,0.0812586302879718,0.751823907441425,1.52577325436946,13657316.0547803,26.079
1996,10,250,5000,2.89942285388288,0.1,0.0451419546650308,1,0.0863347693092375,0.758933160971003,1.55461445589176,13731376.0923193,25.9920000000002
1996,10,250,5000,2.70495973046314,0.1,0.0473576950526184,1,0.0903897238062335,0.76556238750062,1.58225087480211,13788638.0225466,25.9000000000001
1996,10,250,5000,2.52353917043477,0.1,0.0491177362531933,1,0.0935923997596649,0.771744229199638,1.60859297799416,13833048.3581129,26.1209999999999
1996,10,250,5000,2.35428641432242,0.1,0.0510806884011898,1,0.0971502042376768,0.777509089592053,1.63362633551624,13885656.9861241,25.942
1996,10,250,5000,2.19638537241655,0.1,0.0534059664323975,1,0.101349298771223,0.782885275805199,1.65741024901303,13951339.2303421,25.9459999999999
1996,10,250,5000,2.04907468981585,0.1,0.0555957110810185,1,0.105283556438083,0.787899139420902,1.67997925792403,14011837.5162447,26.0519999999999
1996,10,250,5000,1.9116440753857,0.1,0.0576554225651067,1,0.10897657315217,0.792575227904763,1.70135920352626,14069089.8319098,26.059
1996,10,250,5000,1.78343087693191,0.1,0.0590528489859656,0.999484536082474,0.111471218683567,0.796936410826475,1.72157434998177,14106892.3655965,25.886
1996,10,250,5000,1.66381688607613,0.1,0.060678604719629,0.99901418026418,0.11436971447403,0.801003987677384,1.74065982456008,14154413.3654622,26.098
1996,10,250,5000,1.55222535742705,0.1,0.0619138469724134,0.996533209148128,0.11655046123044,0.804797803639169,1.75863391171746,14195462.9911702,25.854
1996,10,250,5000,1.44811822767453,0.1,0.0630834441636547,0.984512392212864,0.118535159691249,0.808336351593656,1.77554995860277,14250121.1566718,25.6610000000001
1996,10,250,5000,1.35099352119803,0.1,0.0643688307752945,0.969624473349531,0.120701104740102,0.811636865349582,1.79144851828169,14318321.0620532,25.8820000000001
1996,10,250,5000,1.26038292967973,0.1,0.0654418871760144,0.941148500696176,0.122346951235108,0.814715407308075,1.80637910568141,14414099.6298278,26.173
1996,10,250,5000,1.17584955405216,0.1,0.0663876834504154,0.900198668095357,0.123625051991246,0.817586950037837,1.82039127235598,14545448.1276647,26.5170000000001
1996,10,250,5000,1.09698579789238,0.1,0.0681736859186678,0.842203391071859,0.126102697275085,0.820265447108117,1.83353952218027,14767760.9329714,26.27
1996,10,250,5000,1.02341140210545,0.1,0.069964641083708,0.773695091494249,0.12829437153321,0.822763908098619,1.84588331873219,15066824.6180402,26.48
1996,10,250,5000,0.954771611420806,0.1,0.0725259247884658,0.685967306697476,0.131153521545073,0.825094461707729,1.85747108556709,15542394.9962742,26.0329999999999
1996,10,250,5000,0.890735463861044,0.1,0.0753134288446314,0.589466938038077,0.133518141537467,0.827268414779275,1.86836181417487,16234687.7175794,26.174
1996,10,250,5000,0.83099419493534,0.1,0.0792996170127897,0.511583270333651,0.137230239539685,0.829296308892782,1.87860966271794,17092193.9478316,25.9939999999999
1996,10,250,5000,0.775259748862946,0.1,0.0841067989977659,0.439938921369677,0.141134810550287,0.83119275895229,1.8882660564063,18230829.1140469,25.8010000000002
1996,10,250,5000,0.723263389648354,0.1,0.0895447547657742,0.380796469932728,0.14485173985624,0.832962321216488,1.8973837511505,19615233.9862022,26.25
1996,10,250,5000,0.674754405311069,0.1,0.095890666788369,0.333025733995352,0.148720240599984,0.834613007269084,1.90601312166662,21273610.1991173,25.9059999999999
1996,10,250,5000,0.629498899022189,0.1,0.104581764445943,0.296621805711982,0.15442888779638,0.836152815722119,1.91420120012276,23296693.8815899,25.7730000000001
1996,10,250,5000,0.587278661318948,0.1,0.113676421579734,0.267836176150552,0.159341688467145,0.837589204987273,1.92199519505239,25575517.2122599,25.913
1996,10,250,5000,0.547890117959394,0.1,0.124049055426695,0.244442140563818,0.164245438620585,0.8389291304508,1.92943516674757,28197862.0062683,25.71
1996,10,250,5000,0.511143348344017,0.1,0.134587714297136,0.224637686928069,0.16791558869167,0.84017907848147,1.936555509366,31096160.090531,25.7779999999998
1996,10,250,5000,0.476861169771447,0.1,0.147956044258277,0.21103414832498,0.173483941990825,0.84134509817355,1.94338840996568,34300714.3085579,26.0529999999999
1996,10,250,5000,0.444878283112759,0.1,0.160641749674853,0.199194391145037,0.177382542194861,0.842432830915497,1.94995866043543,37664326.7304547,25.7449999999999
1996,10,250,5000,0.415040475785048,0.1,0.175634127689616,0.190961485838292,0.182482225760315,0.843447538196859,1.95628972251308,41236481.7147483,25.8779999999997
1996,10,250,5000,0.387203878181256,0.1,0.190469926767896,0.182764855947675,0.186052154556989,0.844394127228161,1.96239572872597,45083783.7011887,25.8409999999999
1996,10,250,5000,0.361234269970943,0.1,0.206382868521677,0.177379915561101,0.190297753420627,0.845277174874533,1.96829166472324,48930971.4243749,25.7800000000002
1996,10,250,5000,0.337006432927193,0.1,0.223343088312589,0.173311869770767,0.194686637555497,0.84610094994202,1.97398636453187,52880997.0852939,25.8220000000001
1996,10,250,5000,0.31440354715915,0.1,0.239390574610968,0.168882475811411,0.197569014955251,0.846869433947943,1.97948854154837,56935925.2661945,26.0540000000001
1996,10,250,5000,0.293316627839005,0.1,0.256653120910349,0.165703384282669,0.200912730190928,0.84758634055684,1.9848020784088,61091775.7007122,26.2939999999999
1996,10,250,5000,0.273643999707467,0.1,0.275569134260647,0.163558811345625,0.204815730575531,0.848255133659754,1.9899293881919,65372790.8653226,25.8150000000001
1996,10,250,5000,0.255290806823952,0.1,0.293246162564166,0.161060152843018,0.207457266582771,0.848879044237371,1.99487413310897,69661008.4706248,25.8180000000002
1996,10,250,5000,0.238168555197616,0.1,0.310565114687887,0.158361279755073,0.209293137450943,0.849461086040824,1.99963845305561,74062351.8780411,26.04
1996,10,250,5000,0.222194686093952,0.1,0.329068661237759,0.156711762570882,0.21185880748504,0.850004070243767,2.00422547416271,78452797.9777716,25.9360000000001
1996,10,250,5000,0.207292177959537,0.1,0.347462975370035,0.155097708301775,0.21403424183382,0.850510619097461,2.00863674938086,82861623.2435697,25.8890000000001
1996,10,250,5000,0.193389175045523,0.1,0.366228173890168,0.153531318880532,0.215953592451223,0.850983178581606,2.01287553488294,87408848.5779429,25.857
1996,10,250,5000,0.180418640939207,0.1,0.384118927708124,0.151914887004522,0.217333347547299,0.851424030346932,2.01694257673817,91912949.2749952,25.8319999999999
1996,10,250,5000,0.168318035333096,0.1,0.401347358262311,0.14988327723728,0.217881948832998,0.851835302751157,2.02084071737782,96625045.5868381,25.9470000000001
1996,10,250,5000,0.157029012472938,0.1,0.41836468829306,0.147797718996975,0.218078601727172,0.852218981178926,2.02457227671697,101456385.411186,25.9689999999996
1996,10,250,5000,0.146497139830729,0.1,0.435544159063456,0.145987620155527,0.218347290084283,0.852576917659748,2.02814119724323,106253675.10011,25.9740000000002
1996,10,250,5000,0.136671635646201,0.1,0.453448931195808,0.144447192830268,0.218786975703153,0.852910839837049,2.03155100090922,111170207.64458,25.7350000000001
1996,10,250,5000,0.127505124071301,0.1,0.469742554029495,0.142550417162532,0.218431983277866,0.853222359338549,2.03480475763807,116089990.404442,25.6149999999998
1996,10,250,5000,0.118953406737032,0.1,0.48595844820351,0.140733163134789,0.21798091167393,0.853512979564864,2.03790730350531,121092696.641864,25.973
1996,10,250,5000,0.110975249641207,0.1,0.503647928978939,0.139306517179678,0.217991095308435,0.853784102974101,2.04086258044576,126175290.642703,25.7849999999999
1996,10,250,5000,0.103532184329566,0.1,0.52005891618118,0.137758647423726,0.217580621969293,0.854037037859653,2.04367457219221,131217751.992599,25.7850000000003
1996,10,250,5000,0.0965883224115871,0.1,0.535886007305498,0.136175208061033,0.216946864444466,0.854273004685411,2.04634786736512,136309830.048824,25.8040000000001
1996,10,250,5000,0.0901101825166502,0.1,0.55207607757449,0.134633289786292,0.216267083870125,0.854493141986923,2.04888709796103,141483787.432416,25.6799999999998
1996,10,250,5000,0.0840665288561833,0.1,0.568523062413077,0.133330961494537,0.215805830614424,0.854698511875951,2.05129695136476,146670027.778792,25.8710000000001
1996,10,250,5000,0.0784282206133768,0.1,0.585649823713528,0.132099482404819,0.215383571894164,0.85489010517173,2.05358210605163,152000656.074313,26.0369999999998
1996,10,250,5000,0.073168071434272,0.1,0.600884550162422,0.130652049553567,0.214453036832189,0.855068846191205,2.05574735137946,157190253.40295,26.1990000000001
1996,10,250,5000,0.0682607183427239,0.1,0.615722605277517,0.129193218761401,0.213395860713188,0.855235597215082,2.05779713825531,162499008.426667,26.0070000000001
1996,10,250,5000,0.0636824994471859,0.1,0.63172892424752,0.127896035555521,0.212551922785572,0.855391162654407,2.05973648060386,167995489.978552,26.6129999999998
1996,10,250,5000,0.0594113398496503,0.1,0.647691452105424,0.126769778469233,0.211868242631325,0.855536292936345,2.06156993962086,173395288.571463,26.2810000000004
1996,10,250,5000,0.0554266452066311,0.1,0.662647568595276,0.125447874023382,0.210794293704287,0.855671688130062,2.0633022968368,178907159.468674,25.971
1996,10,250,5000,0.0517092024289676,0.1,0.676731668156351,0.123979395568236,0.209405579160577,0.855798001327168,2.06493802423358,184472599.427575,25.8070000000002
1996,10,250,5000,0.0482410870416537,0.1,0.692131786142572,0.122799137424187,0.208434082115882,0.855915841795445,2.06648158287151,190100677.683633,26.1940000000004
1996,10,250,5000,0.045005576757005,0.1,0.706655686045832,0.121498156823981,0.207194908019036,0.856025777920951,2.06793740753562,195808531.451484,25.7420000000002
1996,10,250,5000,0.0419870708444391,0.1,0.720991344284695,0.120381430870507,0.206167344978495,0.856128339952254,2.06930994023706,201253258.731579,25.9340000000002
1996,10,250,5000,0.0391710149080926,0.1,0.734498773583227,0.119299504199375,0.205112706071724,0.856224022560425,2.07060332241554,206569994.936728,25.9249999999997
1996,10,250,5000,0.0365438307095726,0.1,0.747693749868986,0.118082283300603,0.203810431798278,0.85631328722709,2.07182136204522,212167182.387326,25.819
1996,10,250,5000,0.0340928506974681,0.1,0.76088718349008,0.116921146529758,0.202556068962745,0.856396564471964,2.0729678864976,217693851.447892,26.0500000000002
1996,10,250,5000,0.0318062569279412,0.1,0.773288907435344,0.115768054916154,0.201250176957054,0.85647425593077,2.07404654570123,223167142.09966,26.319
1996,10,250,5000,0.0296730240818887,0.1,0.785456782254184,0.114723189457207,0.200070174891427,0.856546736293697,2.07506095929869,228485188.13465,26.0860000000002
1996,10,250,5000,0.0276828663039207,0.1,0.797390566731005,0.113747177252908,0.198961187926072,0.856614355113602,2.07601458440639,233708495.902581,26.047
1996,10,250,5000,0.0258261876068268,0.1,0.80928486507338,0.112822746483865,0.197907621079729,0.856677438492936,2.07691066175714,238876393.203426,26.0810000000001
1996,10,250,5000,0.0240940356023953,0.1,0.820814733270803,0.112042355652259,0.197044390463683,0.856736290657324,2.07775237356103,243689346.268063,25.8829999999998
1996,10,250,5000,0.0224780583354873,0.1,0.832043276869546,0.111275145735145,0.196175273754162,0.856791195423508,2.07854271896402,248515459.891275,25.953
1996,10,250,5000,0.0209704640132323,0.1,0.841491651267335,0.110433823507262,0.19512315860993,0.856842417568733,2.07928454137911,253022928.206069,26.1129999999998
1996,10,250,5000,0.0195639834351706,0.1,0.851311179722377,0.109742834876248,0.194304026497439,0.856890204108281,2.07998063221434,257357983.417242,26.1129999999998
1996,10,250,5000,0.0182518349431904,0.1,0.86055583349878,0.109087817725552,0.193512666006627,0.856934785487191,2.08063360230004,261554912.001322,25.7799999999997
1996,10,250,5000,0.017027691722259,0.1,0.869679687851414,0.108532670069078,0.192866063350666,0.856976376692009,2.08124592165225,265423101.137434,25.8959999999997
1996,10,250,5000,0.0158856512942805,0.1,0.87783051838843,0.107966791031795,0.192169015543691,0.857015178287925,2.08181994229545,269164251.40645,25.8690000000001
1996,10,250,5000,0.0148202070579886,0.1,0.885262483714886,0.107398297373967,0.19144318078262,0.857051377386295,2.08235793301481,272720874.894509,25.9370000000004
1996,10,250,5000,0.0138262217376466,0.1,0.893001618636163,0.106961553878925,0.190927606129851,0.857085148547263,2.08286199570137,276073807.518667,26.1960000000004
1996,10,250,5000,0.0128989026125331,0.1,0.899542304244437,0.106440616147519,0.19024512646613,0.85711665462178,2.0833341367983,279259353.69805,25.9520000000002
1996,10,250,5000,0.0120337784077759,0.1,0.905977093739608,0.106045886748374,0.189756282027141,0.857146047537131,2.08377627340357,282150438.359681,25.8490000000002
1996,10,250,5000,0.0112266777351081,0.1,0.911901120566858,0.105658483070644,0.189265255714676,0.857173469029752,2.08419022695881,284952797.100638,25.9479999999999
1996,10,250,5000,0.0104737089795945,0.1,0.917323852505777,0.105293205041134,0.188795186549249,0.857199051328875,2.08457772351022,287499014.444334,25.7950000000001
1996,10,250,5000,0.0097712415353465,0.1,0.922326221149658,0.104959954238192,0.18836445680274,0.857222917794303,2.0849403686456,289965579.312208,25.7650000000003
1996,10,250,5000,0.00911588829975082,0.1,0.926976442674259,0.104588455362133,0.187862119726437,0.857245183511391,2.08527968966624,292322234.568872,25.7739999999999
1996,10,250,5000,0.00850448934180269,0.1,0.9315728590249,0.104304412101247,0.187497779847763,0.857265955846107,2.08559713051987,294449973.908959,25.7129999999997
1996,10,250,5000,0.00793409666579749,0.1,0.935816083620431,0.104036643684525,0.187149912127971,0.857285334962853,2.08589405084379,296469818.102842,25.8780000000002
1996,10,250,5000,0.00740195999691565,0.1,0.939547436492002,0.103748967089057,0.186757958344541,0.857303414307548,2.08617173423125,298439251.452523,25.8519999999999
1996,10,250,5000,0.00690551352016233,0.1,0.943840986865611,0.103573342850405,0.186557759699567,0.857320281058295,2.08643138468383,300209012.393947,25.808
1996,10,250,5000,0.00644236350872137,0.1,0.947154984921249,0.103332087753425,0.186230468533369,0.85733601654582,2.08667413374183,301956598.945934,25.7820000000002
1996,10,250,5000,0.00601027678207039,0.1,0.950717021846842,0.103137503101653,0.18598257462702,0.8573506966457,2.08690105309289,303506528.223259,25.7799999999997
1996,10,250,5000,0.00560716993820546,0.1,0.953517510820843,0.102935619860014,0.185707724614532,0.857364392144282,2.08711315123104,305011085.497012,25.8980000000001
1996,10,250,5000,0.00523109930805627,0.1,0.956493949014514,0.102757143751837,0.185473059364273,0.857377169080052,2.08731137216364,306408750.350159,25.846
1996,10,250,5000,0.00488025158365443,0.1,0.959277857506023,0.102598812159864,0.185267902552675,0.857389089062104,2.08749660264029,307737845.69464,25.8040000000001
1996,10,250,5000,0.00455293507486695,0.1,0.961781292376133,0.102436800944531,0.185050503417995,0.857400209567247,2.08766967532514,308917689.438565,26.0479999999998
1996,10,250,5000,0.0042475715525369,0.1,0.963611951613767,0.10224830914046,0.184776670493546,0.85741058421718,2.0878313682669,310029970.877369,25.9690000000001
1996,10,250,5000,0.00396268863870148,0.1,0.966166717766433,0.102164574527453,0.184686944702527,0.857420263037069,2.08798241603238,311115030.128784,25.9259999999999
1996,10,250,5000,0.00369691270719503,0.1,0.967765954796186,0.102002587322311,0.184451231517066,0.857429292696793,2.08812350834103,312121432.271974,26.2449999999994
1996,10,250,5000,0.00344896226040576,0.1,0.969707329888176,0.101878315456516,0.184283214014971,0.85743771673599,2.08825529109089,312985640.214735,26.2139999999999
1996,10,250,5000,0.00321764175025074,0.1,0.971588025721957,0.10179546916165,0.184181306183999,0.857445575774018,2.08837836912715,313814556.293285,26.1269999999995
1996,10,250,5000,0.00300183581357559,0.1,0.973284052944444,0.10172363801917,0.184094087065004,0.857452907705829,2.08849331159336,314607171.571874,26.1180000000004
1996,10,250,5000,0.00280050389418363,0.1,0.974815838679417,0.10163735507822,0.183980169291951,0.857459747884704,2.08860064696186,315333230.117032,26.0639999999994
1996,10,250,5000,0.00261267522556333,0.1,0.976358232536816,0.101575962433372,0.183906891203403,0.857466129292733,2.08870087310833,316044165.936227,25.8090000000002
1996,10,250,5000,0.00243744415012222,0.1,0.977709387219935,0.101489840928662,0.183789578265686,0.857472082699855,2.08879445483849,316707706.120085,25.8559999999998
1996,10,250,5000,0.00227396575235793,0.1,0.978795314415773,0.101408027316557,0.183674446062739,0.857477636812234,2.0888818263768,317327884.426288,25.7629999999999
1996,10,250,5000,0.00212145178491063,0.1,0.979715789224125,0.101306774579844,0.183524630098453,0.857482818410684,2.0889633957566,317887555.770977,26.1260000000002
1996,10,250,5000,0.00197916686785356,0.1,0.980569674101162,0.101220510062016,0.183397914489181,0.857487652479803,2.08903954593078,318442188.315453,26.0600000000004
1996,10,250,5000,0.00184642494289555,0.1,0.981614388883731,0.101169355522727,0.183332325907224,0.857492162328453,2.08911063397943,318941355.941724,25.8609999999999
1996,10,250,5000,0.00172258596539879,0.1,0.982424452958642,0.101091928433921,0.183219501954291,0.85749636970215,2.08917699393802,319417330.963617,25.8119999999999
1996,10,250,5000,0.00160705281826164,0.1,0.98333138080699,0.101038276708386,0.183147128900577,0.857500294887927,2.08923893774581,319886249.425104,25.9120000000003
1996,10,250,5000,0.00149926843278605,0.1,0.984121258720046,0.10099247789495,0.183085702221276,0.857503956812151,2.08929675681216,320295668.225287,26.0259999999998
1996,10,250,5000,0.00139871310264724,0.1,0.984970806854871,0.100945543689798,0.183023418960842,0.857507373131788,2.08935072436199,320666766.027589,25.8360000000002
1996,10,250,5000,0.0013049019780144,0.1,0.986069499920811,0.1009238215706,0.183006640093374,0.857510560319544,2.08940109561392,321056019.610318,26.1129999999994
1996,10,250,5000,0.00121738272773966,0.1,0.986939237315379,0.100905267152807,0.182990834904502,0.857513533743291,2.08944810806448,321382747.431382,26.0820000000003
1996,10,250,5000,0.00113573335834311,0.1,0.987455580273141,0.100862520157017,0.182929374800222,0.857516307740174,2.08949198443942,321683255.957185,25.9449999999997
1996,10,250,5000,0.00105956017927762,0.1,0.988203808134782,0.10083575850913,0.182898164185387,0.857518895685743,2.08953293309647,321965613.17148,26.0110000000004
1996,10,250,5000,0.000988495904662559,0.1,0.988848914446697,0.100809972149602,0.182866592439547,0.857521310058443,2.08957114829594,322208640.073917,25.9719999999998
1996,10,250,5000,0.000922197882333434,0.1,0.989607712689746,0.100806205183583,0.182873457211999,0.857523562499788,2.08960681161827,322468813.503578,25.991
1996,10,250,5000,0.000860346441668451,0.1,0.990005370755833,0.10076995396175,0.18282056511025,0.857525663870495,2.08964009277735,322679571.211229,26.1330000000007
1996,10,250,5000,0.000802643352225717,0.1,0.990492139489309,0.100753684170969,0.182802057717948,0.857527624302851,2.08967115028801,322892347.462765,26.0659999999998
1996,10,250,5000,0.000748810385759003,0.1,0.990873059848499,0.100728088116686,0.182766358665112,0.857529453249567,2.08970013219948,323097056.984527,26.0450000000001
1996,10,250,5000,0.000698587974678525,0.1,0.991155201797124,0.100699225359669,0.182723603989109,0.857531159529364,2.08972717707623,323277563.405591,25.9229999999998
1996,10,250,5000,0.000651733960488243,0.1,0.991516607371282,0.100684324337619,0.182705123563821,0.857532751369486,2.08975241398203,323493369.149556,26.0340000000006
1996,10,250,5000,0.000608022426164943,0.1,0.991972932730914,0.100670942710519,0.182691087356382,0.857534236445381,2.08977596321896,323668835.345908,25.9789999999994
1996,10,250,5000,0.000567242606849198,0.1,0.992353978514857,0.100661552123441,0.182682224305431,0.857535621917701,2.08979793734521,323814047.089762,25.9110000000001
1996,10,250,5000,0.000529197873595845,0.1,0.992743830490577,0.100657027308947,0.182681421608082,0.857536914466836,2.08981844142607,323959259.823537,26.0230000000001
1996,10,250,5000,0.0004937047852839,0.1,0.993102524439812,0.100651159513774,0.182677889712754,0.85753812032512,2.08983757358475,324078252.035672,26.0919999999996
1996,10,250,5000,0.000460592204114511,0.1,0.993269555301179,0.100628014484472,0.182642447935153,0.857539245306888,2.08985542540251,324204304.730835,26.0240000000003
1996,10,250,5000,0.000429700470432084,0.1,0.993436907812534,0.100604394072862,0.182606404215522,0.857540294836505,2.08987208256907,324318256.024492,26.1080000000002
1996,10,250,5000,0.000400880632889846,0.1,0.993695074046542,0.100595616805681,0.182596250556683,0.857541273974528,2.08988762471943,324428173.999092,25.8639999999996
1996,10,250,5000,0.00037399373024788,0.1,0.993891045142091,0.100582792924721,0.182578450545178,0.8575421874421,2.08990212640168,324529016.017721,25.9709999999995
1996,10,250,5000,0.000348910121340677,0.1,0.994081043203575,0.100566278049538,0.182554309026615,0.85754303964372,2.08991565715577,324611705.378854,25.8909999999996
1996,10,250,5000,0.000325508859983506,0.1,0.994414209478036,0.10056699674529,0.182561165641215,0.857543834688477,2.08992828185048,324714565.692436,26.0319999999992
1996,10,250,5000,0.000303677111803546,0.1,0.994579554476674,0.100555150867729,0.182544355372338,0.857544576409864,2.08994006108134,324785154.023425,26.0200000000004
1996,10,250,5000,0.000283309610183932,0.1,0.994765488506344,0.100549479127615,0.182538164719862,0.857545268384264,2.08995105140178,324865828.055211,25.7160000000003
1996,10,250,5000,0.000264308148697411,0.1,0.994895657345549,0.10054212455651,0.182528277722258,0.85754591394819,2.08996130552616,324934400.373895,25.8639999999996
1996,10,250,5000,0.00024658110758226,0.1,0.994983204979006,0.100527788988333,0.182506120547467,0.857546516214379,2.0899708727105,324986836.877832,25.9389999999994
1996,10,250,5000,0.000230043011977292,0.1,0.995271637313168,0.100535860801387,0.182524281785674,0.857547078086795,2.08997979894736,325040282.327972,26.0709999999999
1996,10,250,5000,0.000214614119785841,0.1,0.995469248435102,0.100537379587023,0.18253012526972,0.857547602274636,2.08998812712888,325106838.902232,25.8949999999995
1996,10,250,5000,0.000200220037181558,0.1,0.995498651551833,0.1005247645874,0.182509801981509,0.857548091305393,2.08999589728473,325152216.98895,26.2039999999997
