rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1338,20,2000,40000.0,0.001,0.0001,1,1586878324.68062,0.8184771786406749,0.3924371859296482,0.5305096547390588,64.05237779333257
1338,20,2000,40000.0,0.0002,0.0001,1,1577259917.510104,0.5820144999913895,0.8491708542713567,0.6906579202811921,64.78505876562558
1338,20,2000,40000.0,0.0001,0.0001,1,1576691288.679582,0.57464235357488,0.911356783919598,0.7048512937107101,65.1695492481968
1338,20,2000,40000.0,0.0005,0.0001,1,1580038675.043133,0.685542103262935,0.6345226130653266,0.6590464260549598,65.51344092069193
1338,20,2000,40000.0,0.001,0.0002,1,1586877554.1427782,0.8672072072072072,0.3627889447236181,0.5115677590788309,63.79819931061938
1338,20,2000,40000.0,0.0002,0.0002,1,1576822254.0007737,0.6870746848134479,0.8092462311557789,0.7431729293814968,64.64451685297924
1338,20,2000,40000.0,0.0001,0.0002,1,1576260221.0848427,0.6760642198294161,0.8802763819095477,0.7647726528563008,64.39958653648695
1338,20,2000,40000.0,0.0005,0.0002,1,1579862634.4912868,0.7627890567369062,0.5975628140703517,0.6701418729483367,64.8447213187969
1338,20,2000,40000.0,0.001,0.0005,1,1587019149.4706995,0.914277481630889,0.31889447236180907,0.472858686338065,63.89173145500633
1338,20,2000,40000.0,0.0002,0.0005,1,1576478018.2939286,0.826997694427262,0.7390201005025125,0.7805376429689781,64.52107218195063
1338,20,2000,40000.0,0.0001,0.0005,1,1575917318.9522645,0.8004630085705842,0.8166331658291457,0.8084672404357992,65.05503465736595
1338,20,2000,40000.0,0.0005,0.0005,1,1579797018.491935,0.8535717142628589,0.5362060301507537,0.6586525107249777,65.22397171221674
1338,20,2000,40000.0,0.001,0.001,1,1587360174.9805393,0.9439814417046138,0.2760552763819095,0.42718559847586457,63.843604567972946
1338,20,2000,40000.0,0.0002,0.001,1,1576494863.4987648,0.8875523538281119,0.6655527638190954,0.760686337856271,64.38403291169864
1338,20,2000,40000.0,0.0001,0.001,1,1575829725.0839264,0.8739239018657264,0.7473366834170855,0.8056883591792511,64.6012360634127
1338,20,2000,40000.0,0.0005,0.001,1,1579917555.9285994,0.9113394216133942,0.4814070351758794,0.6300144679731685,64.69543770556338
1338,20,2000,40000.0,0.0002,0.001,1,1576494863.4987648,0.8875523538281119,0.6655527638190954,0.760686337856271,64.5886916767185
1338,20,2000,40000.0,0.001,0.001,1,1587360174.9805393,0.9439814417046138,0.2760552763819095,0.42718559847586457,64.63589343220616
1338,20,2000,40000.0,0.0005,0.001,1,1579917555.9285994,0.9113394216133942,0.4814070351758794,0.6300144679731685,64.63547678027923
1338,20,2000,40000.0,0.0001,0.001,1,1575829725.0839264,0.8739239018657264,0.7473366834170855,0.8056883591792511,67.97527203386029
