rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1338,20,2000,500.0,0.001,0.0001,1,23748996.24047869,0.16661125836740195,0.4659045226130653,0.24544822793606672,68.9816748113682
1338,20,2000,500.0,0.001,0.0002,1,22194558.396276623,0.24836379716981133,0.4233417085427136,0.3130620587142326,68.0256802223778
1338,20,2000,500.0,0.0002,0.0001,1,inf,0.000995565521152236,0.9952763819095477,0.001989141323112914,163.07904354648974
1338,20,2000,500.0,0.0005,0.0001,1,661055409.4955363,0.0019271770697788025,0.8526381909547739,0.0038456619748683976,158.9588532073268
1338,20,2000,500.0,0.0001,0.0001,1,inf,0.0009955640869574564,0.9982914572864322,0.0019891444638695703,180.43368730276512
1338,20,2000,500.0,0.001,0.0005,1,20923888.754137494,0.45501642658579733,0.3619095477386935,0.4031571876399463,66.8384430315035
1338,20,2000,500.0,0.001,0.001,1,20445636.614653967,0.6995856745558772,0.30969849246231157,0.42933523746495067,66.74761112110379
1338,20,2000,500.0,0.0002,0.0002,1,inf,0.000995448457488045,0.9931658291457286,0.001988903440368219,163.58848605424475
1338,20,2000,500.0,0.0005,0.0002,1,413916077.29715973,0.0029180774358693504,0.7965577889447236,0.005814852975634494,156.18848064503013
1338,20,2000,500.0,0.0001,0.0002,1,inf,0.0009955482678295155,0.997537688442211,0.001989111391214878,178.8885669105686
1338,20,2000,500.0,0.0005,0.0005,1,171519870.8421245,0.006635677873568362,0.7078894472361809,0.013148106838751587,147.29311842122115
1338,20,2000,500.0,0.0002,0.0005,1,inf,0.000995264006780225,0.9890201005025125,0.00198852693261019,166.22052987432107
1338,20,2000,500.0,0.0001,0.0005,1,inf,0.000995708158817586,0.9962311557788944,0.0019894279341020186,178.96738273873925
1338,20,2000,500.0,0.0005,0.001,1,87181081.84960796,0.013169101885188324,0.6382663316582915,0.025805763453094165,138.34044548791522
1338,20,2000,500.0,0.0002,0.001,1,inf,0.000994919742497337,0.9842211055276382,0.001987830046925009,166.14653273931083
1338,20,2000,500.0,0.0001,0.001,1,inf,0.0009953585067735869,0.9942462311557789,0.0019887260626719346,178.9051333848232
1338,20,2000,500.0,0.001,0.001,1,20445636.614653967,0.6995856745558772,0.30969849246231157,0.42933523746495067,66.66670530621583
1338,20,2000,500.0,0.0005,0.001,1,87181081.84960796,0.013169101885188324,0.6382663316582915,0.025805763453094165,117.03690700057584
1338,20,2000,500.0,0.0002,0.001,1,inf,0.000994919742497337,0.9842211055276382,0.001987830046925009,168.681575848752
1338,20,2000,500.0,0.0001,0.001,1,inf,0.0009953585067735869,0.9942462311557789,0.0019887260626719346,175.65104462950256
